caption_index,category,funniness_score,contest_id,caption,cleaned_caption,topic,topic_probability
433770,Sports and Fitness,21.695852534562214,83,diversity workplace getting silly,diversity workplace getting silly,11,1.0
433866,Sports and Fitness,21.677419354838715,83,new employee diversity hiring guidelines really getting hand,new employee diversity hiring guidelines really getting hand,52,1.0
433907,Sports and Fitness,21.5483870967742,83,fine hiring diversity everything touches needs dried,fine hiring diversity everything touches needs dried,6,0.32301787959562334
434128,Sports and Fitness,21.12442396313364,83,snow laughing matter diversity gone wild,snow laughing matter diversity gone wild,36,0.7265134433643068
434436,Sports and Fitness,20.884792626728114,83,part new diversity program corporate implemented,part new diversity program corporate implemented,-1,0.0
434708,Sports and Fitness,20.70046082949309,83,frosty diversity hiring,frosty diversity hiring,6,0.5409155173936913
435061,Sports and Fitness,19.944700460829495,83,heard patsy hr works wonders companys diversity profile,heard patsy hr works wonders companys diversity profile,-1,0.0
442957,Sports and Fitness,22.451612903225808,85,diversion hid drugs,diversion hid drugs,34,1.0
443998,Sports and Fitness,19.907834101382488,85,used pro football player took many hits,used pro took many hits,23,0.8376256591434053
444251,Sports and Fitness,30.396313364055302,86,next mountain personal trainer,next mountain,9,0.1693132376965738
444433,Sports and Fitness,26.87557603686636,86,ok make quick personal trainer minute,ok make quick minute,4,0.945398285225712
444507,Sports and Fitness,26.28571428571429,86,personal trainer says makes meaning life less painful,says makes meaning life less painful,-1,0.0
444915,Sports and Fitness,24.092165898617512,86,sorry got wrong mountain personal trainer,sorry got wrong mountain,9,0.1711654991950048
445757,Sports and Fitness,22.119815668202765,86,asked myselfdo really need personal trainer,asked myselfdo really need,4,0.7908640065652155
445910,Sports and Fitness,21.880184331797235,86,secret forget yoga stuff get personal trainer,secret forget stuff get,4,0.6753386225651911
445925,Sports and Fitness,21.880184331797235,86,christmas present personal trainer,christmas present,-1,0.0
448253,Sports and Fitness,20.47926267281106,87,separation anxiety know good dinotrainers,separation anxiety know good dinotrainers,33,0.2942393503398058
449693,Sports and Fitness,19.35483870967742,87,settles guys meet new drummer,settles guys meet new,45,1.0
456449,Sports and Fitness,19.24423963133641,88,worth going back zablonk westminster runnerup,worth going back zablonk westminster runnerup,-1,0.0
457258,Sports and Fitness,18.08294930875576,88,humans diverse race,humans diverse race,12,0.6124137549550684
457877,Sports and Fitness,15.963133640552995,88,boss says take diversity requirements,boss says take diversity requirements,-1,0.0
457927,Sports and Fitness,15.557603686635947,88,said needed diversity sir,said needed diversity sir,12,0.9232024115614793
458767,Sports and Fitness,32.14746543778802,89,know runners high talk,know runners high talk,20,0.9988173934719763
458885,Sports and Fitness,29.36405529953917,89,think runners high starting kick,think runners high starting kick,20,0.7725351975584641
458955,Sports and Fitness,28.497695852534562,89,oh runners high,oh runners high,20,1.0
458964,Sports and Fitness,28.40552995391705,89,best personal trainer yet,best yet,4,0.6717805989498937
458972,Sports and Fitness,28.331797235023043,89,bit prick good runner,bit prick good,45,1.0
458977,Sports and Fitness,28.276497695852534,89,sorry think personal trainer real prick,sorry think real prick,45,1.0
458981,Sports and Fitness,28.23963133640553,89,honey symptoms runners high,honey symptoms runners high,20,0.644061089084516
458986,Sports and Fitness,28.202764976958527,89,think better last personal trainer,think better last,4,1.0
458994,Sports and Fitness,28.12903225806452,89,think experiencing first ‘ runner ’ high ’,think experiencing first high,-1,0.0
459082,Sports and Fitness,27.483870967741936,89,heard grow sending runners,heard grow sending runners,20,0.9571187288614267
459147,Sports and Fitness,27.096774193548388,89,honey think runners high gone tangent,honey think runners high gone tangent,20,0.8721897881766932
459149,Sports and Fitness,27.07834101382489,89,good trainers got pricks,good trainers got pricks,29,1.0
459176,Sports and Fitness,26.912442396313367,89,know cacti put runners,know cacti put runners,20,0.4972634425569437
459210,Sports and Fitness,26.783410138248847,89,runners high,runners high,20,1.0
459394,Sports and Fitness,26.08294930875576,89,personal trainer tends get little prickly slow,tends get little prickly slow,45,1.0
459403,Sports and Fitness,26.027649769585253,89,kidding said personal trainer bit prickly,kidding said bit prickly,45,1.0
459443,Sports and Fitness,25.898617511520737,89,desert agave whose footsteps rico suave runners clear spines fear left much haste mohave,desert agave whose footsteps rico suave runners clear spines fear left much haste mohave,20,1.0
459616,Sports and Fitness,25.364055299539174,89,think experiencing runners high always talking,think experiencing runners high always talking,20,1.0
459746,Sports and Fitness,24.976958525345623,89,runner behind us giant prick,behind us giant prick,45,1.0
459908,Sports and Fitness,24.737327188940096,89,honey ever wonder motivational personal trainer,honey ever wonder motivational,-1,0.0
460009,Sports and Fitness,24.534562211981566,89,think runners high kicking,think runners high kicking,20,1.0
460054,Sports and Fitness,24.405529953917053,89,one said needed find us cheaper personal trainer,one said needed find us cheaper,4,0.8570944353805595
460103,Sports and Fitness,24.331797235023043,89,told personal trainer may seem rough outside soft inside,told may seem rough outside soft inside,45,1.0
460104,Sports and Fitness,24.331797235023043,89,said motivated runners wondered fill waiver,said motivated runners wondered fill waiver,20,1.0
460167,Sports and Fitness,24.22119815668203,89,ever bad trip runners ’ high,ever bad trip runners high,20,1.0
460213,Sports and Fitness,24.202764976958527,89,new personal trainer little prickly,new little prickly,45,1.0
460341,Sports and Fitness,24.0,89,still find personal trainer bit prickly dear,still find bit prickly dear,45,1.0
460368,Sports and Fitness,23.9815668202765,89,times runners high makes see weird things,times runners high makes see weird things,20,1.0
460463,Sports and Fitness,23.83410138248848,89,always see new runners january fitness spike,always see new runners january spike,20,1.0
460503,Sports and Fitness,23.77880184331797,89,new personal trainer little prickly,new little prickly,45,1.0
460535,Sports and Fitness,23.76036866359447,89,marathon runners pricks,marathon runners pricks,20,1.0
460588,Sports and Fitness,23.64976958525346,89,idea runner ’ high,idea high,4,0.6918969032871418
460639,Sports and Fitness,23.59447004608295,89,find barefoot runners impressive used,find barefoot runners impressive used,20,1.0
460703,Sports and Fitness,23.520737327188943,89,sorry water registered runners,sorry water registered runners,20,0.3461391319237028
460769,Sports and Fitness,23.447004608294932,89,runners really come shapes sizes,runners really come shapes sizes,20,1.0
460963,Sports and Fitness,23.188940092165904,89,poor runner form,poor form,4,0.6572094776547784
460988,Sports and Fitness,23.152073732718893,89,look back followed runner never stops water stations,look back followed never stops water stations,20,0.3073759149477701
461089,Sports and Fitness,23.096774193548388,89,new fitness instructor prick,new prick,45,1.0
461192,Sports and Fitness,22.967741935483872,89,personal trainers prickly type,trainers prickly type,29,1.0
461243,Sports and Fitness,22.894009216589865,89,guess stopping runners water stations,guess stopping runners water stations,20,0.36511033672592424
461339,Sports and Fitness,22.857142857142858,89,know runners surly guys real prick,know runners surly guys real prick,20,1.0
461388,Sports and Fitness,22.76497695852535,89,margie realizing run desert runners bunch pricks,margie realizing run desert runners bunch pricks,20,0.97709627149859
461439,Sports and Fitness,22.70967741935484,89,urge runners stay hydrated assume issue succulent like,urge runners stay hydrated assume issue succulent like,20,0.39116843642683974
461544,Sports and Fitness,22.63594470046083,89,trainers prickly mood today,trainers prickly mood today,29,0.797465083478592
461586,Sports and Fitness,22.63594470046083,89,hate prickly referees,hate prickly referees,40,0.19421167732809805
461614,Sports and Fitness,22.562211981566826,89,seems little prickly personal trainer,seems little prickly,45,1.0
461731,Sports and Fitness,22.4147465437788,89,larry personal trainer bit prickly,larry bit prickly,45,1.0
461766,Sports and Fitness,22.4147465437788,89,lengths runners go avoid carrying water bottle,lengths runners go avoid carrying water bottle,20,0.30046657187580805
462080,Sports and Fitness,22.046082949308754,89,prided pace runners motivating,prided pace runners motivating,20,0.8614619128980796
462211,Sports and Fitness,21.898617511520737,89,think part supposed start feeling runners high,think part supposed start feeling runners high,20,0.642094008470447
462353,Sports and Fitness,21.732718894009217,89,prickliness slowpace runners unyielding,prickliness slowpace runners unyielding,20,1.0
462458,Sports and Fitness,21.456221198156683,89,runner got prickly attitude,got prickly attitude,45,1.0
462649,Sports and Fitness,21.327188940092167,89,runners awfully prickly,runners awfully prickly,20,1.0
462670,Sports and Fitness,21.327188940092167,89,weaknesses runner makes true veganism,weaknesses makes true veganism,-1,0.0
462695,Sports and Fitness,21.327188940092167,89,faster hear new personal trainer get awful prickly,faster hear new get awful prickly,45,1.0
462808,Sports and Fitness,21.10599078341014,89,panic runner bean past life,panic bean past life,-1,0.0
462991,Sports and Fitness,20.976958525345623,89,thought going grow tall adopt runners,thought going grow tall adopt runners,20,0.6852191753931841
463182,Sports and Fitness,20.70046082949309,89,cacti reproduce runners,cacti reproduce runners,20,0.4968998440768251
463565,Sports and Fitness,20.110599078341014,89,go chase golfers,go chase golfers,26,1.0
466833,Sports and Fitness,26.11981566820277,90,hospital security tells quite runner mr breadman,hospital security tells quite mr breadman,-1,0.0
468183,Sports and Fitness,24.737327188940096,90,yes understand runner bad diet finally caught,yes understand bad diet finally caught,-1,0.0
469265,Sports and Fitness,23.59447004608295,90,yes fugue state never drummer cream,yes fugue state never cream,-1,0.0
469734,Sports and Fitness,23.188940092165904,90,suffer delusions grandeur ultra runner,suffer delusions grandeur ultra,-1,0.0
469924,Sports and Fitness,23.02304147465438,90,next patient runner bit sweet tooth,next patient bit sweet tooth,14,0.31555475718018033
470545,Sports and Fitness,22.359447004608295,90,shin splints runner,shin splints,15,1.0
471122,Sports and Fitness,21.52995391705069,90,prototypical case runners burnout,prototypical case runners burnout,20,1.0
471243,Sports and Fitness,21.08755760368664,90,interns conducting taste test determine whether fresh powdered candied ginger gives runners energy,interns conducting taste test determine whether fresh powdered candied ginger gives runners energy,20,0.26103812041753766
471291,Sports and Fitness,20.64516129032258,90,heart rate 45 lifelong runner discharged,heart rate 45 lifelong discharged,15,0.520460111444144
473153,Sports and Fitness,25.880184331797235,91,diversify needs oracle got wifi,diversify needs oracle got wifi,0,1.0
473544,Sports and Fitness,25.364055299539174,91,support diversity inclusion dress code staff customers complete set mountain climbing gear trigger indicator income inequality therefore acceptable,support diversity inclusion dress code staff customers complete set mountain climbing gear trigger indicator income inequality therefore acceptable,7,1.0
474241,Sports and Fitness,24.755760368663594,91,figured best diversify cover overhead,figured best diversify cover overhead,0,1.0
474790,Sports and Fitness,24.331797235023043,91,meaning life diversified revenue streams,meaning life diversified revenue streams,0,1.0
475078,Sports and Fitness,23.9815668202765,91,diversify portfolio,diversify portfolio,0,1.0
475434,Sports and Fitness,23.612903225806452,91,wisdom diversify income,wisdom diversify income,0,1.0
476318,Sports and Fitness,23.02304147465438,91,talk ’ cheap diversifying business,talk cheap diversifying business,0,1.0
477830,Sports and Fitness,21.12442396313364,91,secret life diversify,secret life diversify,0,1.0
477998,Sports and Fitness,20.8110599078341,91,tireless nonparticipatory observation come believe “ dining style diversity ” mandatory locals living heights,tireless nonparticipatory observation come believe dining style diversity mandatory locals living heights,44,0.07091817901691345
478014,Sports and Fitness,20.8110599078341,91,financial planner said needed diversify,financial planner said needed diversify,0,1.0
493609,Sports and Fitness,25.75115207373272,94,sick skydivers lazy fall way ground,sick skydivers lazy fall way ground,47,1.0
493929,Sports and Fitness,25.75115207373272,94,oh look skydiver run,oh look skydiver run,47,1.0
496181,Sports and Fitness,25.75115207373272,94,copilot look phil sky diver stop pick pilot john keep flying,copilot look phil sky diver stop pick pilot john keep flying,1,1.0
496411,Sports and Fitness,25.75115207373272,94,struggling harpists get divert flight plan,struggling harpists get divert flight plan,34,1.0
505358,Sports and Fitness,20.829493087557605,95,means think talk diverse,means think talk diverse,-1,0.0
505410,Sports and Fitness,20.497695852534562,95,means think talk diverse,means think talk diverse,-1,0.0
509611,Sports and Fitness,24.14746543778802,96,let get straight replacing pipe organs radiators actually provide cheap energy heat every church divert publicity next 1000 priests charged sexual assault,let get straight replacing pipe organs radiators actually provide cheap energy heat every church divert publicity next 1000 priests charged sexual assault,15,0.5063328369397195
520149,Sports and Fitness,21.36405529953917,97,thn society sees sprinters mensa long distance runners,thn society sees sprinters mensa long distance runners,20,0.42848387335441845
526025,Sports and Fitness,23.723502304147466,98,good news misdemeanor bad news runnerup brutal chefs beverly hills,good news misdemeanor bad news runnerup brutal chefs beverly hills,29,0.40744439513904895
532652,Sports and Fitness,23.336405529953918,99,pizzarat pr team said need diversify brand stay hot socials,pizzarat pr team said need diversify brand stay hot socials,0,1.0
534326,Sports and Fitness,22.285714285714285,99,nice wings clarence admire ability diversify pigeonholed years,nice wings clarence admire ability diversify pigeonholed years,33,0.2744368694402878
535501,Sports and Fitness,21.29032258064516,99,could come better roadrunner costume,could come better roadrunner costume,22,1.0
535913,Sports and Fitness,20.774193548387096,99,rats subways pigeons buildings part diversity training,rats subways pigeons buildings part diversity training,-1,0.0
535935,Sports and Fitness,20.774193548387096,99,thought best way escape ratcatcher,thought best way escape ratcatcher,-1,0.0
540247,Sports and Fitness,26.341013824884794,100,call hr diversity written,call hr diversity written,30,1.0
543561,Sports and Fitness,23.870967741935484,100,rule hate crime seems pretty diverse,rule hate crime seems pretty diverse,44,0.4609051776129033
544504,Sports and Fitness,23.11520737327189,100,diverse gang ever put together,diverse gang ever put together,-1,0.0
547212,Sports and Fitness,26.80184331797235,101,meets commissions requirement diversity work force,meets commissions requirement diversity work force,11,0.3719568150998023
547513,Sports and Fitness,26.027649769585253,101,part diversity program,part diversity program,16,0.49499966053837496
548039,Sports and Fitness,25.10599078341014,101,diversity hiring joke,diversity hiring joke,6,0.46018819271415035
548573,Sports and Fitness,24.534562211981566,101,ignore diversity training,ignore diversity training,5,0.4470563349567852
549190,Sports and Fitness,23.741935483870968,101,diversity regulations require good cop bad clown per week get ideas bucko,diversity regulations require good cop bad clown per week get ideas bucko,21,1.0
549944,Sports and Fitness,23.28110599078341,101,hr says embrace climate cultural diversity answer damn question,hr says embrace climate cultural diversity answer damn question,30,1.0
550070,Sports and Fitness,23.11520737327189,101,ever heard little thing called diversity,ever heard little thing called diversity,-1,0.0
550736,Sports and Fitness,22.617511520737327,101,coney island ring bell bout flash mob working balloon animals quite tactical diversion give break kid know hot dog heist made undercover,coney island ring bell bout flash mob working balloon animals quite tactical diversion give break kid know hot dog heist made undercover,-1,0.0
550817,Sports and Fitness,22.506912442396313,101,diversion program get work officer kelly special clownface twisted balloon instructor,diversion program get work officer kelly special clownface twisted balloon,34,0.501546116173644
551876,Sports and Fitness,21.861751152073733,101,draw picture say trump qualified dogcatcher,draw picture say trump qualified dogcatcher,48,1.0
553797,Sports and Fitness,33.25345622119816,102,drummer string section make,string section make,4,0.6941574036128562
556492,Sports and Fitness,24.07373271889401,102,tell truth many notes supposed mozart divertimento,tell truth many notes supposed mozart divertimento,34,0.1652689517370435
558717,Sports and Fitness,22.23041474654378,102,heysave cleft divers,heysave cleft divers,1,1.0
565382,Sports and Fitness,22.43317972350231,103,say like gold swimmers,say like gold swimmers,8,1.0
566728,Sports and Fitness,21.327188940092167,103,redecorating octopus garden beatles ’ drummer vacationing sardinia,redecorating octopus garden beatles vacationing sardinia,1,0.5957938963104565
566913,Sports and Fitness,21.013824884792626,103,much super rich scuba divers paying anyway,much super rich scuba divers paying anyway,1,1.0
567806,Sports and Fitness,29.622119815668203,104,commitment diversity inclusion taken creative turn,commitment diversity inclusion taken creative turn,7,0.3848956531232126
568247,Sports and Fitness,27.336405529953918,104,new diversity policy,new diversity policy,32,1.0
570043,Sports and Fitness,23.889400921658986,104,good morning appointed diversity supervisor work orders today,good morning appointed diversity supervisor work orders today,13,0.39902102371382037
570526,Sports and Fitness,23.336405529953918,104,part diversity training reviewing employee important highlights appropriate conduct swps simulated wooden people,part diversity training reviewing employee important highlights appropriate conduct swps simulated wooden people,5,0.4814704354731032
573622,Sports and Fitness,28.18433179723502,105,apparently hell means diversity,apparently hell means diversity,-1,0.0
576967,Sports and Fitness,23.907834101382488,105,hear diversity training starbucks way intense,hear diversity training starbucks way intense,5,0.5176100545201953
577075,Sports and Fitness,23.815668202764982,105,show runner yule log,show yule log,10,0.3779377987040138
578528,Sports and Fitness,22.857142857142858,105,cover catcher rye ever young,cover rye ever young,-1,0.0
580766,Sports and Fitness,20.497695852534562,105,months viewing seems really diverse flames actually moved,months viewing seems really diverse flames actually moved,0,0.271990408617172
581956,Sports and Fitness,25.953917050691246,106,kind wall promote diversity,kind wall promote diversity,12,0.7402730362557776
581960,Sports and Fitness,25.93548387096774,106,caught one dream catcher,caught one dream,-1,0.0
582170,Sports and Fitness,25.5483870967742,106,strong believer diversity inclusion,strong believer diversity inclusion,7,1.0
582263,Sports and Fitness,25.382488479262676,106,always advocate diversity,always advocate diversity,35,1.0
582924,Sports and Fitness,24.42396313364055,106,nra insisting diversity,nra insisting diversity,-1,0.0
582943,Sports and Fitness,24.405529953917053,106,meant said embrace diversity,meant said embrace diversity,-1,0.0
583045,Sports and Fitness,24.276497695852537,106,club always forefront promoting diversity,club always forefront promoting diversity,7,0.8419704026455825
583136,Sports and Fitness,24.202764976958527,106,yeah least hold guinness world record hate mail second runnerup position death threats,yeah least hold guinness world record hate mail second runnerup position death threats,40,0.13534769677735883
583532,Sports and Fitness,23.797235023041473,106,wanted show believe diversity strength,wanted show believe diversity strength,12,0.626456041628074
583665,Sports and Fitness,23.705069124423964,106,company takes great pride diversity,company takes great pride diversity,24,0.6269721142907799
583703,Sports and Fitness,23.64976958525346,106,think taking diversity far old pal,think taking diversity far old pal,38,0.8548362602001506
584249,Sports and Fitness,23.244239631336406,106,illustrates commitment racial sexual diversity,illustrates commitment racial sexual diversity,-1,0.0
584330,Sports and Fitness,23.170506912442395,106,bagged one daughters dreamcatcher,bagged one daughters dreamcatcher,-1,0.0
584343,Sports and Fitness,23.152073732718893,106,dreamcatcher tripwire,dreamcatcher tripwire,-1,0.0
584372,Sports and Fitness,23.13364055299539,106,diversity inclusion program inspiration,diversity inclusion program inspiration,7,0.8416265021900352
584482,Sports and Fitness,23.078341013824886,106,financial advisor told diversify portfolio unicorn,financial advisor told diversify portfolio unicorn,0,1.0
584811,Sports and Fitness,22.783410138248847,106,looks like republicans changing views diversity,looks like republicans changing views diversity,32,0.18087084495534198
584814,Sports and Fitness,22.783410138248847,106,turned rainbow dash distance runner,turned rainbow dash distance,25,0.1274666846280297
584853,Sports and Fitness,22.76497695852535,106,year successfully mounted effort increase gender expression diversity lodge,year successfully mounted effort increase gender expression diversity lodge,-1,0.0
584882,Sports and Fitness,22.746543778801843,106,first diversity safari,first diversity safari,12,0.9272742332429452
584887,Sports and Fitness,22.728110599078345,106,company believes complete diversity,company believes complete diversity,24,1.0
585626,Sports and Fitness,22.06451612903226,106,effort diversify bagged baby recently,effort diversify bagged baby recently,0,1.0
586023,Sports and Fitness,21.82488479262673,106,embrace diversity,embrace diversity,35,1.0
586223,Sports and Fitness,21.640552995391708,106,special original blade runner directors cut,special original blade directors cut,-1,0.0
586256,Sports and Fitness,21.622119815668203,106,taking diversity thing bit far,taking diversity thing bit far,38,1.0
586471,Sports and Fitness,21.456221198156683,106,maybe taken diversity thing bit far,maybe taken diversity thing bit far,38,1.0
586661,Sports and Fitness,21.27188940092166,106,call dream catcher,call dream,-1,0.0
586723,Sports and Fitness,21.235023041474655,106,elected chair diversity committee acclamation,elected chair diversity committee acclamation,17,0.8755103085380179
586856,Sports and Fitness,21.069124423963135,106,new diversity policy enacted,new diversity policy enacted,32,0.9296480190880854
587145,Sports and Fitness,20.8110599078341,106,symbolic clubs new diversity admissions program,symbolic clubs new diversity admissions program,7,0.7315435155045997
587389,Sports and Fitness,20.552995391705068,106,replicant trophy original blade runner,replicant trophy original blade,-1,0.0
587542,Sports and Fitness,20.331797235023043,106,one got kicked set blade runner,one got kicked set blade,-1,0.0
587801,Sports and Fitness,19.81566820276498,106,trump jrs private collectionand people say value diversity,trump jrs private collectionand people say value diversity,-1,0.0
587808,Sports and Fitness,19.76036866359447,106,oh boy guess jockeys anymore,oh boy guess jockeys anymore,54,1.0
589369,Sports and Fitness,24.42396313364055,107,need worry diverse employees women,need worry diverse employees women,11,0.9233545026654637
593782,Sports and Fitness,21.93548387096774,107,doubts sword solve leadership diversity problem happened king arthur,doubts sword solve leadership diversity problem happened king arthur,-1,0.0
593956,Sports and Fitness,21.880184331797235,107,idea diversity,idea diversity,-1,0.0
596997,Sports and Fitness,20.202764976958527,107,seeing kind arthur makes sure sword solve leadership diversity problem,seeing kind arthur makes sure sword solve leadership diversity problem,-1,0.0
598488,Sports and Fitness,24.737327188940096,108,cut slack pitcher american league,cut slack american league,-1,0.0
598823,Sports and Fitness,23.83410138248848,108,earth umpires blind,earth umpires blind,40,1.0
599230,Sports and Fitness,23.13364055299539,108,good never baseball player,good never,4,0.7100167384560873
599606,Sports and Fitness,22.63594470046083,108,guess whole nuclear threat thing another diversion,guess whole nuclear threat thing another diversion,34,1.0
600280,Sports and Fitness,22.046082949308754,108,atlas shrugged catcher,atlas shrugged,0,0.34535589251846566
600573,Sports and Fitness,21.732718894009217,108,mark words diversity training destroy world,mark words diversity training destroy world,5,0.5176100545201953
600618,Sports and Fitness,21.714285714285715,108,part new diversity sensitivity program response trump immigration doctrine,part new diversity sensitivity program response trump immigration doctrine,16,0.7302461557485406
601320,Sports and Fitness,21.032258064516128,108,joy trumpville mighty trumpy struck kill umpires,joy trumpville mighty trumpy struck kill umpires,40,1.0
601337,Sports and Fitness,21.032258064516128,108,worry pitcher american league,worry american league,-1,0.0
604149,Sports and Fitness,25.179723502304146,109,create diversion mr president,create diversion mr president,34,1.0
605932,Sports and Fitness,23.428571428571427,109,armour diversifying,armour diversifying,0,1.0
607835,Sports and Fitness,22.285714285714285,109,good wear work olympic skateboarder,good wear work olympic,15,0.746319342954409
615088,Sports and Fitness,35.815668202764975,111,dog catcher faa,dog faa,48,1.0
615440,Sports and Fitness,26.138248847926267,111,roosevelt kite park appreciate diversity welcome sir,roosevelt kite park appreciate diversity welcome sir,36,0.7405777850238056
615574,Sports and Fitness,25.419354838709676,111,roosevelt park strongly support kite diversity,roosevelt park strongly support kite diversity,-1,0.0
615775,Sports and Fitness,24.64516129032258,111,say bought kite road runner,say bought kite road,-1,0.0
615970,Sports and Fitness,24.23963133640553,111,officer kite runner,officer kite,-1,0.0
616086,Sports and Fitness,24.0,111,fine take back donald would vote dog catcher,fine take back donald would vote dog,48,1.0
616723,Sports and Fitness,23.02304147465438,111,correct sir code may fully reflect commitment diversity equity inclusion relocate dog park nonetheless,correct sir code may fully reflect commitment diversity equity inclusion relocate dog park nonetheless,7,0.4087199512650401
617011,Sports and Fitness,22.691244239631338,111,graduated dogcatcher school gave everyone comically oversized butterfly net would ever need thing said,graduated dogcatcher school gave everyone comically oversized butterfly net would ever need thing said,48,1.0
617320,Sports and Fitness,22.359447004608295,111,see plastic bags sir catchers mitt,see plastic bags sir catchers mitt,-1,0.0
617515,Sports and Fitness,22.211981566820278,111,bring downi dog catcher,bring downi dog,48,1.0
617812,Sports and Fitness,21.99078341013825,111,well case carry catchers mitt,well case carry catchers mitt,-1,0.0
618189,Sports and Fitness,21.677419354838715,111,kite runner eh,kite eh,-1,0.0
618259,Sports and Fitness,21.566820276497698,111,sir need bring kite longer allow diversity fear thing fear anymore,sir need bring kite longer allow diversity fear thing fear anymore,-1,0.0
618852,Sports and Fitness,21.179723502304153,111,separate dog dogcatcher monster,separate dog dogcatcher monster,48,1.0
619964,Sports and Fitness,20.40552995391705,111,roadrunner part park,roadrunner part park,22,1.0
621827,Sports and Fitness,25.216589861751153,112,ever make catcher rye movie cubs eventually win series bob dylan ever make comeback,ever make rye movie cubs eventually win series bob dylan ever make comeback,-1,0.0
623560,Sports and Fitness,21.566820276497698,112,thought moving diverse neighborhood neighbors whitest people ever met,thought moving diverse neighborhood neighbors whitest people ever met,44,1.0
625319,Sports and Fitness,29.861751152073733,113,pitchers fire fire,pitchers fire fire,2,0.6568179008683697
625399,Sports and Fitness,27.57603686635945,113,pitchers got see knees,pitchers got see knees,2,1.0
625428,Sports and Fitness,27.05990783410138,113,wear helmet pitcher creationist,wear helmet creationist,25,0.2217289461697274
625469,Sports and Fitness,26.580645161290327,113,guess count umpires yes two hits today,guess count umpires yes two hits today,40,0.8424758965604545
625511,Sports and Fitness,26.17511520737327,113,goodthe pitcher throwing rocks today anyway,goodthe throwing rocks today anyway,-1,0.0
625515,Sports and Fitness,26.156682027649772,113,back day catcher wear mask,back day wear mask,25,1.0
625578,Sports and Fitness,25.732718894009217,113,pitcher believes darwin probably walk,believes darwin probably walk,19,0.2367828235201109
625601,Sports and Fitness,25.6036866359447,113,allowed drag pitcher around bases hair,allowed drag around bases hair,51,0.9944807228032772
625622,Sports and Fitness,25.474654377880185,113,catcher heard steroids could side effects,heard steroids could side effects,15,1.0
625729,Sports and Fitness,24.903225806451616,113,see pitcher use barber,see use barber,-1,0.0
625784,Sports and Fitness,24.737327188940096,113,limerick shoeless joe paula legend hitting ballat pitcher sneeredwhile rockin beardthen clubbed wall,limerick shoeless joe paula legend hitting ballat sneeredwhile rockin beardthen clubbed wall,-1,0.0
625856,Sports and Fitness,24.552995391705068,113,really hope catcher team,really hope team,-1,0.0
625859,Sports and Fitness,24.552995391705068,113,worry last time pitcher struck anyone everyone looked like,worry last time struck anyone everyone looked like,-1,0.0
625860,Sports and Fitness,24.552995391705068,113,hit ball catcher,hit ball,23,1.0
625861,Sports and Fitness,24.552995391705068,113,bat pitchers leg,bat pitchers leg,2,0.890494602688805
625873,Sports and Fitness,24.497695852534562,113,remember hit ball pitcher,remember hit ball,23,1.0
625921,Sports and Fitness,24.405529953917053,113,beating catcher death runner third base would definitely considered sacrifice fly,beating death third base would definitely considered sacrifice fly,51,1.0
625975,Sports and Fitness,24.258064516129032,113,planning drag back cave know pitcher catcher,planning drag back cave know,34,0.6531815864819671
625995,Sports and Fitness,24.23963133640553,113,pitcher reached bygone era,reached bygone era,2,0.7816007975888577
626017,Sports and Fitness,24.16589861751152,113,would get helmet pitchers neanderthal,would get helmet pitchers neanderthal,-1,0.0
626215,Sports and Fitness,23.705069124423964,113,signal pitcher slider ug brain,signal slider ug brain,-1,0.0
626259,Sports and Fitness,23.612903225806452,113,point taken believe hyperrealism derivative anything could expression irony given material oh let us go uggg pitcher ready,point taken believe hyperrealism derivative anything could expression irony given material oh let us go uggg ready,45,0.8162542900786135
626288,Sports and Fitness,23.557603686635943,113,time hit ball pitcher,time hit ball,23,1.0
626309,Sports and Fitness,23.520737327188943,113,catchers call gatherers,catchers call gatherers,-1,0.0
626395,Sports and Fitness,23.410138248847925,113,ask pitcher walk feet killing,ask walk feet killing,-1,0.0
626545,Sports and Fitness,23.188940092165904,113,jock strap catcher,jock strap,-1,0.0
626675,Sports and Fitness,22.986175115207374,113,new look well warn pitcher throws fireballs,new look well warn throws fireballs,23,0.4913691675944412
626694,Sports and Fitness,22.967741935483872,113,wish coaches would stop trying reinvent wheel,wish coaches would stop trying reinvent wheel,29,0.5809401588948373
626699,Sports and Fitness,22.930875576036872,113,catcher finally got call big leagues batter long time coming,finally got call big leagues batter long time coming,2,0.6884971304627907
626744,Sports and Fitness,22.87557603686636,113,yes pitchers mound stones throw away,yes pitchers mound stones throw away,-1,0.0
626783,Sports and Fitness,22.820276497695854,113,watch pitcher real neanderthal,watch real neanderthal,-1,0.0
626858,Sports and Fitness,22.746543778801843,113,time try hitting ball instead pitcher,time try hitting ball instead,23,1.0
626875,Sports and Fitness,22.746543778801843,113,really look like going need catcher,really look like going need,4,0.8967553823929358
626908,Sports and Fitness,22.691244239631338,113,remember ball pitcher,remember ball,23,1.0
626949,Sports and Fitness,22.63594470046083,113,watch outthis pitcher invented fire,watch outthis invented fire,-1,0.0
626954,Sports and Fitness,22.63594470046083,113,remember catch ball pitcher one take frustrations,remember catch ball one take frustrations,23,0.9516997328822009
627020,Sports and Fitness,22.580645161290324,113,uh time try remember ogg hit ball catcher,uh time try remember ogg hit ball,23,1.0
627061,Sports and Fitness,22.525345622119815,113,dress like pitcher throw stones,dress like throw stones,23,0.5426622101694826
