caption_index,category,funniness_score,contest_id,caption,cleaned_caption,topic,topic_probability
144876,Healthcare and Medicine,24.23963133640553,30,father town veterinarian,father town,-1,0.0
144938,Healthcare and Medicine,24.092165898617512,30,doctor warned licking wound,warned licking wound,-1,0.0
145207,Healthcare and Medicine,23.48387096774194,30,elizabeths husband town veterinarian helped stop biting nails,elizabeths husband town helped stop biting nails,-1,0.0
145607,Healthcare and Medicine,22.894009216589865,30,dentist says remove braces two years,says remove braces two years,13,0.2853959786691313
145926,Healthcare and Medicine,22.4147465437788,30,new chiropractor town,new town,-1,0.0
145982,Healthcare and Medicine,22.267281105990786,30,turns new dressmaker gave lucrative successful career veterinarian,turns new dressmaker gave lucrative successful career,44,0.7989325324845885
146415,Healthcare and Medicine,21.677419354838715,30,doctor want scratch ears,want scratch ears,31,1.0
146633,Healthcare and Medicine,21.493087557603687,30,good physician recommended less starch,good recommended less starch,-1,0.0
146833,Healthcare and Medicine,21.29032258064516,30,put effort finding good dentist,put effort finding good,-1,0.0
146854,Healthcare and Medicine,21.253456221198157,30,doctor advised roughage going tell,advised roughage going tell,-1,0.0
146973,Healthcare and Medicine,21.10599078341014,30,ye olde veterinarian sayeth collar shouldst stop biting surgical incision,ye olde sayeth collar shouldst stop biting surgical incision,-1,0.0
147026,Healthcare and Medicine,21.032258064516128,30,majestys royal physician says whiplash,majestys royal says whiplash,29,0.4720109643242061
147033,Healthcare and Medicine,21.032258064516128,30,rumor suing town dentist,rumor suing town,-1,0.0
147057,Healthcare and Medicine,21.032258064516128,30,doctor said baroque neck wear,said baroque neck wear,95,1.0
147114,Healthcare and Medicine,20.976958525345623,30,apparently went veterinarian minor surgery cones,apparently went minor surgery cones,23,0.3099761516668491
147128,Healthcare and Medicine,20.976958525345623,30,ladys chiropractor also dabbles womens fashion,ladys also dabbles womens fashion,44,0.8922547086568002
147299,Healthcare and Medicine,20.847926267281107,30,doctor said needs ruffage diet,said needs ruffage diet,1,0.7757554620915189
147381,Healthcare and Medicine,20.682027649769584,30,doctor said new therapy prevents licking wounds,said new prevents licking wounds,-1,0.0
147573,Healthcare and Medicine,20.497695852534562,30,chiropractor refuses see,refuses see,0,1.0
147598,Healthcare and Medicine,20.497695852534562,30,rumor divorce doctors able reattach head using neck giraffe,rumor divorce doctors able reattach head using neck giraffe,95,1.0
147649,Healthcare and Medicine,20.460829493087562,30,bought veterinarians office brought dragon,bought veterinarians office brought dragon,11,1.0
147796,Healthcare and Medicine,20.40552995391705,30,said got idea dog came back veterinarian,said got idea dog came back,15,0.9093323005723127
147867,Healthcare and Medicine,20.294930875576043,30,doctor claims stylish neck brace available,claims stylish neck brace available,95,1.0
147921,Healthcare and Medicine,20.22119815668203,30,could keep fingers nose doctor said another two weeks trick,could keep fingers nose said another two weeks trick,60,0.8817830904079833
148191,Healthcare and Medicine,19.963133640553,30,princess sore arm doctor wants stop licking,princess sore arm wants stop licking,-1,0.0
148686,Healthcare and Medicine,19.447004608294932,30,oh fine finest veterinarian kingdom,oh fine finest kingdom,5,0.8804057385539532
148784,Healthcare and Medicine,19.28110599078341,30,wonder told doctor feeling ruff,wonder told feeling ruff,4,0.8767994766820688
148892,Healthcare and Medicine,19.225806451612904,30,must appointment new elizibeathen proctologist,must appointment new elizibeathen,17,1.0
148944,Healthcare and Medicine,19.152073732718893,30,doctor prescribed collar glucose intolerant,prescribed collar glucose intolerant,-1,0.0
149127,Healthcare and Medicine,18.930875576036865,30,dentist died everyone selfconscious,died everyone selfconscious,-1,0.0
149230,Healthcare and Medicine,18.70967741935484,30,something doctors call sleep walking,something doctors call sleep walking,67,1.0
149324,Healthcare and Medicine,18.580645161290327,30,facelift doctor want picking stitches,facelift want picking stitches,18,0.48615282007481947
149469,Healthcare and Medicine,18.359447004608295,30,nothing like splendiforous ruff attract town ent doctor,nothing like splendiforous ruff attract town ent,-1,0.0
151715,Healthcare and Medicine,24.23963133640553,31,doctor seems really optimistic pet therapy,seems really optimistic pet,15,1.0
151881,Healthcare and Medicine,24.018433179723502,31,psychologist suggested bring home let us talk sex life frank,suggested bring home let us talk sex life frank,-1,0.0
152209,Healthcare and Medicine,23.502304147465438,31,sometimes ignore therapists ideas,sometimes ignore therapists ideas,9,1.0
152446,Healthcare and Medicine,23.13364055299539,31,therapists idea joke,therapists idea joke,9,0.5231251253492951
154325,Healthcare and Medicine,21.216589861751157,31,veterinarian said enema would help feel better,said enema would help feel better,-1,0.0
154383,Healthcare and Medicine,21.179723502304153,31,lucky find veterinarian makes house calls,lucky find makes house calls,73,1.0
156379,Healthcare and Medicine,29.898617511520737,32,doctor asked heard little voices head said typing,asked heard little voices head said typing,57,0.20952038847783286
157379,Healthcare and Medicine,22.70967741935484,32,next hire chiropractor,next hire,-1,0.0
157381,Healthcare and Medicine,22.70967741935484,32,doctor separates us gets custody little ones,separates us gets custody little ones,36,1.0
157711,Healthcare and Medicine,21.843317972350235,32,doctor said go away around 5pm,said go away around 5pm,-1,0.0
157989,Healthcare and Medicine,21.456221198156683,32,told went doctor mexico baldness cure,told went mexico baldness cure,87,1.0
158250,Healthcare and Medicine,21.12442396313364,32,doctor calling worse licewe got funeral burial expenses insurance salesmen,calling worse licewe got funeral burial expenses insurance salesmen,48,0.19292831433781832
158402,Healthcare and Medicine,20.847926267281107,32,doctor said take 2 aspirins call morning,said take 2 aspirins call morning,-1,0.0
159102,Healthcare and Medicine,20.202764976958527,32,doctor still determine keep getting paper cuts scalp,still determine keep getting paper cuts scalp,87,0.7868277295360289
159497,Healthcare and Medicine,19.649769585253456,32,doctor said stop taking work home,said stop taking work home,54,0.8534696609957364
159511,Healthcare and Medicine,19.649769585253456,32,doctor also said could metastasize,also said could metastasize,-1,0.0
159519,Healthcare and Medicine,19.649769585253456,32,doctor help get growth ass oh never mind,help get growth ass oh never mind,-1,0.0
161081,Healthcare and Medicine,29.36405529953917,33,new ceo either needs urologist coaster,new ceo either needs coaster,30,0.9338867697034324
161273,Healthcare and Medicine,28.313364055299544,33,doctors said worst case persistent vegetative state seen,doctors said worst case persistent vegetative state seen,53,0.4758635782274776
172874,Healthcare and Medicine,21.179723502304153,35,said could keep doctor,said could keep,-1,0.0
173942,Healthcare and Medicine,18.691244239631338,35,sure physical therapist recommended,sure recommended,-1,0.0
177505,Healthcare and Medicine,21.97235023041475,36,box said four hours see doctor immediately,box said four hours see immediately,14,1.0
178052,Healthcare and Medicine,21.27188940092166,36,going little heavy warp speed flash tell doctor zarkov meet station,going little heavy warp speed flash tell zarkov meet station,-1,0.0
179935,Healthcare and Medicine,34.96774193548387,37,think find mental health benefits comprehensive,think find mental health benefits comprehensive,-1,0.0
180052,Healthcare and Medicine,32.0184331797235,37,offer generous mental health plan,offer generous mental health plan,55,1.0
180075,Healthcare and Medicine,31.723502304147466,37,thought could use mental health day,thought could use mental health day,16,0.9767746527409413
180143,Healthcare and Medicine,30.912442396313363,37,economy able offer employees basic mental health coverage,economy able offer employees basic mental health coverage,55,1.0
180235,Healthcare and Medicine,30.19354838709678,37,unfortunately provide mental health leave however cubicles padded,unfortunately provide mental health leave however cubicles padded,-1,0.0
180650,Healthcare and Medicine,28.276497695852534,37,mental health benefits offered worldclass,mental health benefits offered worldclass,16,0.8385099480008966
180661,Healthcare and Medicine,28.22119815668203,37,mental health benefits temporarily suspended,mental health benefits temporarily suspended,55,0.34557362299820227
180728,Healthcare and Medicine,28.036866359447004,37,like lot therapists got work issues,like lot therapists got work issues,9,0.6948867166707708
180829,Healthcare and Medicine,27.631336405529954,37,mental health days working,mental health days working,16,0.7661256719396626
181452,Healthcare and Medicine,26.027649769585253,37,mr trump pleased offer position secretary mental health services congratulations,mr trump pleased offer position secretary mental health services congratulations,55,0.9247160825155643
181675,Healthcare and Medicine,25.474654377880185,37,beginning regret advocating mental health coverage,beginning regret advocating mental health coverage,55,0.5729106524310276
181682,Healthcare and Medicine,25.474654377880185,37,maybe take mental health day get together next week tied,maybe take mental health day get together next week tied,16,0.7771852664418456
181727,Healthcare and Medicine,25.382488479262676,37,well last time ask company plan mental health benefits,well last time ask company plan mental health benefits,55,0.8714355928171788
181733,Healthcare and Medicine,25.382488479262676,37,give strait doctor,give strait,56,0.756900563201591
182363,Healthcare and Medicine,24.313364055299544,37,swap seats doctor,swap seats,-1,0.0
182440,Healthcare and Medicine,24.18433179723502,37,think occupational therapy working,think working,54,0.45011995888358636
182539,Healthcare and Medicine,24.110599078341018,37,hired thought psycho short psychologist,hired thought psycho short,32,0.44363596924390125
183367,Healthcare and Medicine,22.746543778801843,37,life constricting doctor agree,life constricting agree,4,0.7062810764791712
183424,Healthcare and Medicine,22.580645161290324,37,nutso doctor call nutso doctor,nutso call nutso,37,0.5469091728111092
183539,Healthcare and Medicine,22.525345622119815,37,stay physicians must first harm,stay physicians must first harm,-1,0.0
183810,Healthcare and Medicine,22.13824884792627,37,doctor takes one know one,takes one know one,66,1.0
184147,Healthcare and Medicine,21.658986175115206,37,physician heal thyself,heal thyself,-1,0.0
184553,Healthcare and Medicine,20.903225806451612,37,crazy real doctor,crazy real,-1,0.0
184743,Healthcare and Medicine,20.608294930875577,37,doctor honestly feel pain,honestly feel pain,-1,0.0
184777,Healthcare and Medicine,20.497695852534562,37,well constraint based therapies find mental health policies inclusive nose type,well constraint based therapies find mental health policies inclusive nose type,55,0.7398413110224972
184960,Healthcare and Medicine,20.12903225806452,37,happy halloweenmental health awareness day,happy halloweenmental health awareness day,44,1.0
184982,Healthcare and Medicine,20.092165898617512,37,hud2017doctorcarsonsmallgov practice neverever handouts encourage dependency discourage recipients attending medical school,hud2017doctorcarsonsmallgov practice neverever handouts encourage dependency discourage recipients attending school,-1,0.0
185242,Healthcare and Medicine,19.723502304147466,37,doctor heal thyself,heal thyself,-1,0.0
185343,Healthcare and Medicine,19.33640552995392,37,adds stigma mental health personify anything positive anyone needs utilize mental health system supports makes us look crazy versus human beings going tumultuous time life,adds stigma mental health personify anything positive anyone needs utilize mental health system supports makes us look crazy versus human beings going tumultuous time life,16,1.0
199896,Healthcare and Medicine,20.774193548387096,40,guess really doctor,guess really,-1,0.0
200826,Healthcare and Medicine,19.24423963133641,40,doctor said ear wax tie shoes like,said ear wax tie shoes like,18,0.8244360730433353
201087,Healthcare and Medicine,18.801843317972352,40,told sea levels rising doctor,told sea levels rising,7,0.7016068558165864
203006,Healthcare and Medicine,26.28571428571429,41,doctor said ocd stop checking left stove,said ocd stop checking left stove,-1,0.0
205365,Healthcare and Medicine,23.059907834101388,41,well least pick doctor,well least pick,-1,0.0
206815,Healthcare and Medicine,21.308755760368662,41,perfect blew got vouchers need doctor,perfect blew got vouchers need,-1,0.0
209496,Healthcare and Medicine,24.847926267281107,42,guess therapists way,guess therapists way,9,1.0
211134,Healthcare and Medicine,21.36405529953917,42,happy hour clinically depressed halfprice drinks show current prescription major depressive disorder,happy hour clinically depressed halfprice drinks show current prescription major depressive disorder,-1,0.0
211574,Healthcare and Medicine,20.58986175115208,42,golly know duck said walked bar sat next couple incompetent chiropractors,golly know duck said walked bar sat next couple incompetent chiropractors,76,1.0
213179,Healthcare and Medicine,17.622119815668203,42,considered dentistry,considered dentistry,13,0.8159151985967122
213405,Healthcare and Medicine,16.921658986175117,42,well certainly sell seltzer water would take proctologist,well certainly sell seltzer water would take,64,0.8576843488943625
213622,Healthcare and Medicine,15.483870967741936,42,sams dentisty,sams dentisty,13,1.0
213710,Healthcare and Medicine,31.11520737327189,43,doctor says help quit,says help quit,93,1.0
213802,Healthcare and Medicine,29.327188940092167,43,doctor said might help quit,said might help quit,93,0.994001837851137
213984,Healthcare and Medicine,27.539170506912445,43,dentist said sleep mouth guard,said sleep mouth guard,-1,0.0
214023,Healthcare and Medicine,27.244239631336406,43,dentist told wear keeps grinding teeth,told wear keeps grinding teeth,12,0.11494167401937283
214035,Healthcare and Medicine,27.1889400921659,43,doctor said cut red meat,said cut red meat,-1,0.0
214055,Healthcare and Medicine,27.152073732718893,43,doctor told need fiber,told need fiber,78,1.0
214090,Healthcare and Medicine,26.986175115207374,43,doctor said eat manatees mannequins,said eat manatees mannequins,1,1.0
214098,Healthcare and Medicine,26.94930875576037,43,doctor prescribed tried patch still cravings,prescribed tried patch still cravings,-1,0.0
214138,Healthcare and Medicine,26.783410138248847,43,doctor high fiber diet,high fiber diet,78,0.9395450108229505
214207,Healthcare and Medicine,26.48847926267281,43,doctor says help quit habit,says help quit habit,93,1.0
214270,Healthcare and Medicine,26.24884792626728,43,doctor put high fiber diet,put high fiber diet,78,1.0
214336,Healthcare and Medicine,26.06451612903226,43,doctor said eat fiberglass,said eat fiberglass,78,1.0
214359,Healthcare and Medicine,25.990783410138253,43,doctor said get fiber,said get fiber,78,1.0
214411,Healthcare and Medicine,25.898617511520737,43,doctor said need cut back red meat,said need cut back red meat,-1,0.0
214423,Healthcare and Medicine,25.824884792626733,43,doctor told need fiber diet,told need fiber diet,78,1.0
214470,Healthcare and Medicine,25.788018433179722,43,told miss eye doctors appointment,told miss eye doctors appointment,33,0.2563561097743283
214483,Healthcare and Medicine,25.788018433179722,43,doctor told eat fiber,told eat fiber,78,1.0
214502,Healthcare and Medicine,25.714285714285715,43,doctor said need fiber diet,said need fiber diet,78,1.0
214517,Healthcare and Medicine,25.640552995391705,43,doctor says need fiber diet,says need fiber diet,78,1.0
214537,Healthcare and Medicine,25.622119815668203,43,doctor said eat less meat eat fiber,said eat less meat eat fiber,78,0.4071364929335565
214545,Healthcare and Medicine,25.622119815668203,43,doctor says stop cravings,says stop cravings,-1,0.0
214591,Healthcare and Medicine,25.529953917050694,43,doctor says need fiber,says need fiber,78,1.0
214613,Healthcare and Medicine,25.456221198156683,43,doctor says need fiber,says need fiber,78,1.0
214660,Healthcare and Medicine,25.364055299539174,43,doctor put lowfat diet,put lowfat diet,1,1.0
214683,Healthcare and Medicine,25.364055299539174,43,doctor recommended eat fiber,recommended eat fiber,78,1.0
214742,Healthcare and Medicine,25.198156682027655,43,doctor tells great stress relief,tells great stress relief,70,1.0
214801,Healthcare and Medicine,25.08755760368664,43,doctor ordered lower fat content,ordered lower fat content,1,1.0
214837,Healthcare and Medicine,24.976958525345623,43,doctor says reduce cravings,says reduce cravings,-1,0.0
214840,Healthcare and Medicine,24.976958525345623,43,doctor wants eat fiber,wants eat fiber,78,1.0
214849,Healthcare and Medicine,24.976958525345623,43,doctor says called methadone helping still urges,says called methadone helping still urges,93,1.0
214899,Healthcare and Medicine,24.88479262672811,43,new diet doctor says human intolerant,new diet says human intolerant,1,1.0
214903,Healthcare and Medicine,24.866359447004612,43,doctor said eat fibre,said eat fibre,78,0.5742223966709925
214955,Healthcare and Medicine,24.7741935483871,43,dentist said better flossing,said better flossing,-1,0.0
214966,Healthcare and Medicine,24.70046082949309,43,doctor wants eat fiber,wants eat fiber,78,0.6347169323847651
215102,Healthcare and Medicine,24.47926267281106,43,know doctor seems think cuts cravings,know seems think cuts cravings,-1,0.0
215364,Healthcare and Medicine,24.14746543778802,43,know low nutrients doctor told eat fiber,know low nutrients told eat fiber,78,1.0
215492,Healthcare and Medicine,23.963133640552996,43,doctor said need fiber diet,said need fiber diet,78,1.0
215708,Healthcare and Medicine,23.612903225806452,43,doctor said needed fiber,said needed fiber,78,0.9009852157324787
215721,Healthcare and Medicine,23.612903225806452,43,doctor said would help cravings,said would help cravings,-1,0.0
215736,Healthcare and Medicine,23.612903225806452,43,doctor said cholesterol high,said cholesterol high,97,1.0
215818,Healthcare and Medicine,23.428571428571427,43,since half calories real thing doctor says 500 lbs month,since half calories real thing says 500 lbs month,-1,0.0
215929,Healthcare and Medicine,23.354838709677423,43,doctor put highfibre diet,put highfibre diet,1,1.0
215983,Healthcare and Medicine,23.262672811059907,43,doctor says need fiber diet,says need fiber diet,78,1.0
216110,Healthcare and Medicine,23.11520737327189,43,doctor recommended go gluten free,recommended go gluten free,-1,0.0
216217,Healthcare and Medicine,22.912442396313363,43,doctor says decrease cravings,says decrease cravings,-1,0.0
216218,Healthcare and Medicine,22.912442396313363,43,doctor said cut blood,said cut blood,-1,0.0
216263,Healthcare and Medicine,22.87557603686636,43,doctors order need cut red meat,doctors order need cut red meat,-1,0.0
216264,Healthcare and Medicine,22.87557603686636,43,kibble sharks keeps dentist happy,kibble sharks keeps happy,-1,0.0
216314,Healthcare and Medicine,22.857142857142858,43,doctors orders less red meat fiberglass plastic,doctors orders less red meat fiberglass plastic,-1,0.0
216386,Healthcare and Medicine,22.70967741935484,43,clinical trial placebo,trial placebo,2,0.18345259432167607
216463,Healthcare and Medicine,22.672811059907833,43,doctors orders bland diet,doctors orders bland diet,-1,0.0
216606,Healthcare and Medicine,22.48847926267281,43,told need see eye doctor,told need see eye,33,1.0
216751,Healthcare and Medicine,22.285714285714285,43,know doctor told cut sugar fat,know told cut sugar fat,62,0.654354563019341
216832,Healthcare and Medicine,22.24884792626728,43,doctor said really need lower ldl,said really need lower ldl,1,1.0
216980,Healthcare and Medicine,22.08294930875576,43,doctor tells eat fiberglass,tells eat fiberglass,78,1.0
216992,Healthcare and Medicine,22.08294930875576,43,doctor said curb overeating,said curb overeating,-1,0.0
217002,Healthcare and Medicine,22.08294930875576,43,4 5 dentists recommend,4 5 dentists recommend,13,0.6854068484476845
217460,Healthcare and Medicine,21.640552995391708,43,dentist says use twice day addition flossing,says use twice day addition flossing,12,0.11512770607374029
217652,Healthcare and Medicine,21.566820276497698,43,doctor suggested go meat lent,suggested go meat lent,-1,0.0
217681,Healthcare and Medicine,21.566820276497698,43,doctor told keep week,told keep week,60,1.0
217773,Healthcare and Medicine,21.382488479262676,43,slim pickings beach doctor told cut fat,slim pickings beach told cut fat,1,0.964669731126245
217774,Healthcare and Medicine,21.382488479262676,43,cardiologist suggested lowcarb diet,suggested lowcarb diet,1,1.0
217972,Healthcare and Medicine,21.161290322580644,43,doctor recommended increase fiber diet,recommended increase fiber diet,78,1.0
218173,Healthcare and Medicine,20.92165898617512,43,doctor put low calorie diet,put low calorie diet,1,1.0
218340,Healthcare and Medicine,20.847926267281107,43,doctor said cholesterols high going coldturkey option,said cholesterols high going coldturkey option,97,1.0
218422,Healthcare and Medicine,20.64516129032258,43,think need see dentist,think need see,0,0.9990882577156601
218436,Healthcare and Medicine,20.64516129032258,43,doctor recommended said would help overcome addiction,recommended said would help overcome addiction,93,1.0
218623,Healthcare and Medicine,20.40552995391705,43,dentist wrong flossing easier,wrong flossing easier,-1,0.0
218716,Healthcare and Medicine,20.40552995391705,43,cardiologist put low meat diet,put low meat diet,1,0.6833738095325304
219083,Healthcare and Medicine,19.944700460829495,43,doctor said need sea garbage diet,said need sea garbage diet,1,0.9782475768814787
219245,Healthcare and Medicine,19.68663594470046,43,show teeth next time imagine dentist,show teeth next time imagine,13,0.4664433927400136
219372,Healthcare and Medicine,19.465437788018434,43,doctor cavemanikin diet,cavemanikin diet,1,1.0
219777,Healthcare and Medicine,18.56221198156682,43,nick think ready see eye doctor one real either hungry,nick think ready see eye one real either hungry,33,1.0
219849,Healthcare and Medicine,18.56221198156682,43,time see dentist chew metallaquin,time see chew metallaquin,1,1.0
219890,Healthcare and Medicine,18.11981566820277,43,fifth dentist could comment,fifth could comment,-1,0.0
220472,Healthcare and Medicine,26.24884792626728,44,doctor said flatulence stop week,said flatulence stop week,60,0.9734547646898788
220870,Healthcare and Medicine,24.313364055299544,44,doctor said rash,said rash,65,0.7711991712374171
221055,Healthcare and Medicine,23.64976958525346,44,saw doctor today gas problems,saw today gas problems,-1,0.0
222004,Healthcare and Medicine,21.52995391705069,44,know lots doctors still skeptical secondhand fat,know lots doctors still skeptical secondhand fat,1,0.6913236669263423
222168,Healthcare and Medicine,21.216589861751157,44,knew married cardiologist,knew married,34,1.0
222653,Healthcare and Medicine,20.47926267281106,44,make quinoa b doctor told numerous occasions allergic gluten,make quinoa b told numerous occasions allergic gluten,-1,0.0
222957,Healthcare and Medicine,20.055299539170505,44,sure doctor say cpap,sure say cpap,52,1.0
222959,Healthcare and Medicine,20.055299539170505,44,doctor said medication help smell,said medication help smell,6,0.44281378806804794
224471,Healthcare and Medicine,17.89861751152074,44,doctor said cut red meat,said cut red meat,-1,0.0
230017,Healthcare and Medicine,21.10599078341014,45,doctor says gluten forbidden,says gluten forbidden,-1,0.0
231268,Healthcare and Medicine,20.18433179723502,45,doctor say needed fruits vegetables diet,say needed fruits vegetables diet,1,0.8654589344105529
231717,Healthcare and Medicine,19.963133640553,45,snakes talk eat pie first taking straight see doctor,snakes talk eat pie first taking straight see,71,1.0
232420,Healthcare and Medicine,19.317972350230416,45,know doctor told thou shall eat carbs,know told thou shall eat carbs,1,1.0
232487,Healthcare and Medicine,19.317972350230416,45,apple day keeps doctor away apple day keeps doctor away,apple day keeps away apple day keeps away,38,1.0
233143,Healthcare and Medicine,18.72811059907834,45,sorry darling doctor told gluten forbidden,sorry darling told gluten forbidden,-1,0.0
233145,Healthcare and Medicine,18.72811059907834,45,oh sweet eve ever mention doctor prohibited eat sugars,oh sweet eve ever mention prohibited eat sugars,62,1.0
234558,Healthcare and Medicine,24.60829493087558,46,doctorate sociology think ready big boy bed,doctorate sociology think ready big boy bed,41,0.6913282153201094
234688,Healthcare and Medicine,24.202764976958527,46,doctor says right track millennial,says right track millennial,7,0.9927147612573232
234815,Healthcare and Medicine,23.64976958525346,46,honest comfortable therapists couch,honest comfortable therapists couch,9,0.22969072230496332
235435,Healthcare and Medicine,21.788018433179722,46,mom dad doctor,mom dad,42,0.5681593211573083
235866,Healthcare and Medicine,20.774193548387096,46,nomomi go potty time drive yourum doctor,nomomi go potty time drive yourum,-1,0.0
236441,Healthcare and Medicine,19.723502304147466,46,pediatrician says cosleeping,says cosleeping,-1,0.0
236559,Healthcare and Medicine,19.483870967741936,46,doctor says inner child connection needs days,says inner child connection needs days,14,1.0
237235,Healthcare and Medicine,18.414746543778804,46,want become doctor,want become,-1,0.0
241961,Healthcare and Medicine,21.6036866359447,47,doctor says right track millennial,says right track millennial,7,0.9626263783457886
242690,Healthcare and Medicine,21.493087557603687,47,maybe trade doctor,maybe trade,0,1.0
245607,Healthcare and Medicine,21.069124423963135,48,taking mental health day,taking mental health day,16,0.9262762144269597
246784,Healthcare and Medicine,20.368663594470046,48,son doctor anthropology dormant longer volcano,son anthropology dormant longer volcano,-1,0.0
247611,Healthcare and Medicine,24.71889400921659,49,must go doctor,must go,0,0.9654557265094184
250055,Healthcare and Medicine,20.829493087557605,49,see problemthe cone silence works fine,see problemthe cone silence works fine,31,0.9577851340460264
250184,Healthcare and Medicine,20.8110599078341,49,kind veterinarian serves spaghetti postop meal,kind serves spaghetti postop meal,1,0.7491627478690005
251452,Healthcare and Medicine,20.23963133640553,49,see shop veterinarian latest fashions arf,see shop latest fashions arf,44,1.0
251940,Healthcare and Medicine,20.202764976958527,49,fell first met waiting room veterinarian clinic,fell first met waiting room clinic,-1,0.0
252094,Healthcare and Medicine,20.202764976958527,49,let us trash veterinarian subsidies kill dogcatchers,let us trash subsidies kill dogcatchers,15,0.8180659250651846
252206,Healthcare and Medicine,20.202764976958527,49,veterinarian loves dog pony show,loves dog pony show,15,0.9287648283774294
252237,Healthcare and Medicine,20.202764976958527,49,doctor told best way treat codependencyaddiction tail chewing becoming epidemic among species,told best way treat codependencyaddiction tail chewing becoming epidemic among species,1,1.0
252559,Healthcare and Medicine,20.147465437788018,49,hate play doctor,hate play,85,1.0
252906,Healthcare and Medicine,28.331797235023043,50,doctor said swimming easier joints,said swimming easier joints,-1,0.0
253210,Healthcare and Medicine,26.08294930875576,50,doctor said needed low impact,said needed low impact,-1,0.0
254567,Healthcare and Medicine,23.48387096774194,50,yup doctor subway ad,yup subway ad,-1,0.0
255489,Healthcare and Medicine,22.17511520737327,50,themthink one us comfort zone,themthink one us comfort zone,-1,0.0
256596,Healthcare and Medicine,21.898617511520737,50,doctor said swimming great exercise easy hollow bones,said swimming great exercise easy hollow bones,-1,0.0
257519,Healthcare and Medicine,21.898617511520737,50,one us needs see psychologist,one us needs see,0,0.7529737579018319
258195,Healthcare and Medicine,30.451612903225808,51,different ideas best cardiologist ever found,different ideas best ever found,-1,0.0
258237,Healthcare and Medicine,28.903225806451612,51,yes reached spin doctor,yes reached spin,26,1.0
258837,Healthcare and Medicine,24.331797235023043,51,inside office white house spin doctor,inside office white house spin,26,1.0
259077,Healthcare and Medicine,23.852534562211986,51,publicist spin doctor,publicist spin,26,1.0
259265,Healthcare and Medicine,23.48387096774194,51,need spin doctor,need spin,26,1.0
259355,Healthcare and Medicine,23.188940092165904,51,however worksite gym bringing decline mental health,however worksite gym bringing decline mental health,16,0.881145318543947
259826,Healthcare and Medicine,22.70967741935484,51,doctor pellets supposed red,pellets supposed red,-1,0.0
259985,Healthcare and Medicine,22.70967741935484,51,fox news spin doctor deck circle,fox news spin deck circle,26,1.0
260435,Healthcare and Medicine,22.211981566820278,51,alexa order wood chips find ent doctor come clean cheek pouches,alexa order wood chips find ent come clean cheek pouches,1,1.0
260484,Healthcare and Medicine,22.211981566820278,51,trump denies spin doctor spicer fact hamster,trump denies spin spicer fact hamster,26,1.0
260543,Healthcare and Medicine,22.17511520737327,51,realize spin doctor meant whirly gig,realize spin meant whirly gig,26,1.0
260756,Healthcare and Medicine,22.17511520737327,51,another tremendous success doctor ship one homeland security send next gerbil,another tremendous success ship one homeland security send next gerbil,-1,0.0
260891,Healthcare and Medicine,22.17511520737327,51,first clinical trial modern capitalism,first trial modern capitalism,2,1.0
261317,Healthcare and Medicine,21.898617511520737,51,doctor said heart benefits climbing walls,said heart benefits climbing walls,-1,0.0
261437,Healthcare and Medicine,21.898617511520737,51,doctor told best way treat codependencyaddiction tail chewing becoming epidemic among species,told best way treat codependencyaddiction tail chewing becoming epidemic among species,1,1.0
262112,Healthcare and Medicine,21.898617511520737,51,pay pretty good health plan covers veterinarians,pay pretty good health plan covers veterinarians,11,0.5448958235171996
262274,Healthcare and Medicine,21.898617511520737,51,tell proctologist running late appointment,tell running late appointment,17,0.9173252111731894
262760,Healthcare and Medicine,26.23041474654378,52,doctor says important regular owl movements,says important regular owl movements,-1,0.0
262854,Healthcare and Medicine,25.566820276497698,52,perplexed susan doctors orders keep close eye owl movements,perplexed susan doctors orders keep close eye owl movements,-1,0.0
263441,Healthcare and Medicine,23.797235023041473,52,proctologist would display desk,would display desk,-1,0.0
263652,Healthcare and Medicine,23.465437788018434,52,sorry madam taxidermy office plastic surgeons office hall,sorry madam taxidermy office plastic surgeons office hall,10,1.0
264723,Healthcare and Medicine,22.304147465437794,52,doctor told needed owl movements,told needed owl movements,-1,0.0
264985,Healthcare and Medicine,22.193548387096776,52,doctor mr sedaris discuss diabetes,mr sedaris discuss diabetes,62,0.38468365476002186
265024,Healthcare and Medicine,22.193548387096776,52,help convince patients really wise doctor,help convince patients really wise,-1,0.0
266487,Healthcare and Medicine,21.5852534562212,52,must doctor hoo,must hoo,56,0.7231037756180566
266496,Healthcare and Medicine,21.5852534562212,52,doctor said needed owl prep kit,said needed owl prep kit,-1,0.0
267267,Healthcare and Medicine,21.253456221198157,52,reason call doctor,reason call,88,1.0
267763,Healthcare and Medicine,20.95852534562212,52,doctor barnes oh see,barnes oh see,-1,0.0
268647,Healthcare and Medicine,37.6221198156682,53,damn jim doctor exorcist,damn jim exorcist,7,0.62103914252268
268818,Healthcare and Medicine,29.253456221198157,53,would like send witch doctor,would like send witch,94,1.0
268992,Healthcare and Medicine,27.705069124423964,53,let us see says previous doctor adante,let us see says previous adante,-1,0.0
268996,Healthcare and Medicine,27.686635944700466,53,doctor need say burning sensation,need say burning sensation,-1,0.0
269052,Healthcare and Medicine,27.317972350230416,53,witch doctor referral,witch referral,94,0.8032786246750355
