caption_index,category,funniness_score,contest_id,caption,cleaned_caption,topic,topic_probability
465413,Service Industry and Hospitality,27.963133640553,90,one sick cookie,one sick cookie,-1,0.0
465442,Service Industry and Hospitality,27.907834101382488,90,sorry news good many cooks kitchen,sorry news good many cooks kitchen,-1,0.0
465446,Service Industry and Hospitality,27.907834101382488,90,glandular problem many cooks,glandular problem many cooks,64,1.0
465465,Service Industry and Hospitality,27.889400921658986,90,cookie cutter solution,cookie cutter solution,20,1.0
465466,Service Industry and Hospitality,27.889400921658986,90,accept cookie cutter diagnosis patient,accept cookie cutter diagnosis patient,20,0.46068293881674016
465505,Service Industry and Hospitality,27.77880184331797,90,sorry tell considered opinion cooked,sorry tell considered opinion cooked,-1,0.0
465568,Service Industry and Hospitality,27.705069124423964,90,diagnosis many cooks,diagnosis many cooks,64,0.8831361174374195
465587,Service Industry and Hospitality,27.686635944700466,90,sorry terminal diagnosis way cookie crumbles,sorry terminal diagnosis way cookie crumbles,16,0.3715329000086499
465608,Service Industry and Hospitality,27.649769585253456,90,chefs informed cookie crumbles,chefs informed cookie crumbles,16,1.0
465624,Service Industry and Hospitality,27.59447004608295,90,afraid prognosis cookie crumbles,afraid prognosis cookie crumbles,16,0.3642743046044615
465644,Service Industry and Hospitality,27.57603686635945,90,chefs concur yeast infection,chefs concur yeast infection,-1,0.0
465671,Service Industry and Hospitality,27.539170506912445,90,well chefs finally created competition pillsbury doughboy,well chefs finally created competition pillsbury doughboy,-1,0.0
465686,Service Industry and Hospitality,27.52073732718894,90,congrats mr gb chef pleased results operation gluten free,congrats mr gb pleased results operation gluten free,111,1.0
465694,Service Industry and Hospitality,27.50230414746544,90,sorry final diagnosis way cookie crumbles,sorry final diagnosis way cookie crumbles,16,0.32320099133653885
465720,Service Industry and Hospitality,27.465437788018434,90,third degree burn ones perfectly cooked,third degree burn ones perfectly cooked,17,0.5165338170201617
465732,Service Industry and Hospitality,27.428571428571427,90,bad news donald trump repealed cookiecare,bad news donald trump repealed cookiecare,16,0.3902828177858295
465739,Service Industry and Hospitality,27.428571428571427,90,unfortunately trumpcare plan covered chefs surgeons,unfortunately trumpcare plan covered chefs surgeons,-1,0.0
465744,Service Industry and Hospitality,27.410138248847925,90,patient however think take cookiecutter approach,patient however think take cookiecutter approach,20,0.7058395091565671
465765,Service Industry and Hospitality,27.373271889400925,90,well way cookie crumbles,well way cookie crumbles,16,1.0
465792,Service Industry and Hospitality,27.35483870967742,90,sorry way cookie crumbles,sorry way cookie crumbles,16,0.3656601229241642
465807,Service Industry and Hospitality,27.317972350230416,90,operate cookie son,operate cookie son,-1,0.0
465828,Service Industry and Hospitality,27.29953917050691,90,bakers guild requested update organ donor status,bakers guild requested update organ donor status,41,0.8523963954261219
465844,Service Industry and Hospitality,27.28110599078341,90,operation unsuccessful way cookie crumbles,operation unsuccessful way cookie crumbles,16,0.43415043488247623
465851,Service Industry and Hospitality,27.28110599078341,90,patient victim cookie cutter medicine,patient victim cookie cutter medicine,20,0.5802027224080047
465871,Service Industry and Hospitality,27.262672811059907,90,good news bakers arrived sly fox eaten much bad news exactly gingerbread man anymore,good news bakers arrived sly fox eaten much bad news exactly gingerbread man anymore,45,0.5040404883542312
465877,Service Industry and Hospitality,27.262672811059907,90,know amputation going hurt relax cookies,know amputation going hurt relax cookies,20,0.3247141500455514
465879,Service Industry and Hospitality,27.262672811059907,90,still trying figure cookie crumbles,still trying figure cookie crumbles,16,0.9889722332281433
465896,Service Industry and Hospitality,27.225806451612907,90,suspectedhe one sick cookie,suspectedhe one sick cookie,-1,0.0
465901,Service Industry and Hospitality,27.1889400921659,90,resident bakers diagnosed much ginger system thus headtotoe rash,resident bakers diagnosed much ginger system thus headtotoe rash,45,1.0
465904,Service Industry and Hospitality,27.1889400921659,90,worry surgery remove appendix cookie cutter,worry surgery remove appendix cookie cutter,20,0.35681494507510364
465948,Service Industry and Hospitality,27.13364055299539,90,name ginger one tough cookie,name ginger one tough cookie,45,0.34277111154148754
465965,Service Industry and Hospitality,27.13364055299539,90,need get second opinion pastry chef,need get second opinion,103,0.30648013115442707
465978,Service Industry and Hospitality,27.07834101382489,90,elevated glucose everything appears order cookie age,elevated glucose everything appears order cookie age,-1,0.0
465989,Service Industry and Hospitality,27.07834101382489,90,bakers want know qualities would appreciate wife,bakers want know qualities would appreciate wife,41,1.0
465994,Service Industry and Hospitality,27.07834101382489,90,good hands team never goes halfbaked offers cookiecutter diagnoses,good hands team never goes halfbaked offers cookiecutter diagnoses,20,0.3287590291567286
465998,Service Industry and Hospitality,27.07834101382489,90,expert bakers concur severe case gingervitis,expert bakers concur severe case gingervitis,45,0.9972256171845962
466007,Service Industry and Hospitality,27.07834101382489,90,bakers without borders questions,bakers without borders questions,41,1.0
466009,Service Industry and Hospitality,27.07834101382489,90,knew would pull tough cookie,knew would pull tough cookie,99,1.0
466043,Service Industry and Hospitality,27.004608294930875,90,thanks team chefs ginger levels returned normal,thanks team chefs ginger levels returned normal,45,1.0
466051,Service Industry and Hospitality,26.986175115207374,90,make jokes cookie crumbles,make jokes cookie crumbles,16,0.8538721370231828
466058,Service Industry and Hospitality,26.967741935483872,90,kings horses could kings chefs idea,kings horses could kings chefs idea,-1,0.0
466059,Service Industry and Hospitality,26.967741935483872,90,chefs course interns,chefs course interns,2,0.870653624864059
466074,Service Industry and Hospitality,26.94930875576037,90,hi chef resident,hi resident,-1,0.0
466078,Service Industry and Hospitality,26.94930875576037,90,proposed treatment better typical cookiecutter solution,proposed treatment better typical cookiecutter solution,20,0.4365859625009888
466097,Service Industry and Hospitality,26.930875576036872,90,way cookie crumbles,way cookie crumbles,16,0.965198493005837
466140,Service Industry and Hospitality,26.89400921658986,90,cookie cutter case part proceed gingerly,cookie cutter case part proceed gingerly,20,1.0
466145,Service Industry and Hospitality,26.87557603686636,90,unfortunately way cookie crumbles,unfortunately way cookie crumbles,16,1.0
466178,Service Industry and Hospitality,26.87557603686636,90,four five pastry chefs agree — severe case gingervitis,four five chefs agree severe case gingervitis,45,1.0
466199,Service Industry and Hospitality,26.820276497695854,90,sorry nothing many chefs,sorry nothing many chefs,2,0.648673908157834
466212,Service Industry and Hospitality,26.80184331797235,90,example way cookie crumbles,example way cookie crumbles,16,1.0
466216,Service Industry and Hospitality,26.80184331797235,90,halfbakedso relying pastry chefs,halfbakedso relying chefs,2,0.4684096064116385
466217,Service Industry and Hospitality,26.80184331797235,90,4 5 bakers agree run run run fast,4 5 bakers agree run run run fast,-1,0.0
466227,Service Industry and Hospitality,26.80184331797235,90,ok chefs let us give man icing,ok chefs let us give man icing,-1,0.0
466232,Service Industry and Hospitality,26.80184331797235,90,brought cookie sheet internal organs,brought cookie sheet internal organs,-1,0.0
466284,Service Industry and Hospitality,26.70967741935484,90,remember mother told eat one gingerbread cookie ‘ turn one,remember mother told eat one gingerbread cookie turn one,-1,0.0
466286,Service Industry and Hospitality,26.70967741935484,90,bakers volunteered make house match new body,bakers volunteered make house match new body,41,0.5029754971691389
466297,Service Industry and Hospitality,26.70967741935484,90,fool cookiecutter case,fool cookiecutter case,20,0.2989695671773493
466311,Service Industry and Hospitality,26.70967741935484,90,help brought crack team pastry chefs,help brought crack team chefs,2,0.7386118511276546
466329,Service Industry and Hospitality,26.691244239631338,90,1 symptoms cookie cutter 2 perhaps added much ginger 3 says heard something snap 4 got bad case gingeritis,1 symptoms cookie cutter 2 perhaps added much ginger 3 says heard something snap 4 got bad case gingeritis,45,0.984143035679599
466331,Service Industry and Hospitality,26.691244239631338,90,could yeast infection chefs would like run tests,could yeast infection chefs would like run tests,-1,0.0
466337,Service Industry and Hospitality,26.672811059907833,90,afraid test results indicate many chefs,afraid test results indicate many chefs,-1,0.0
466361,Service Industry and Hospitality,26.65437788018433,90,even bakers think look fried,even bakers think look fried,41,0.9552886861748401
466362,Service Industry and Hospitality,26.65437788018433,90,apparently outwitted fox nice chefs want join dinner,apparently outwitted fox nice chefs want join dinner,-1,0.0
466367,Service Industry and Hospitality,26.65437788018433,90,consensus finally going see cookie crumbles,consensus finally going see cookie crumbles,16,0.8937740336089947
466375,Service Industry and Hospitality,26.65437788018433,90,ginger try get bakers made came apologize,ginger try get bakers made came apologize,45,0.821542264503213
466378,Service Industry and Hospitality,26.65437788018433,90,cookie cutter operation,cookie cutter operation,20,1.0
466399,Service Industry and Hospitality,26.61751152073733,90,great news cookie soon good enough eat,great news cookie soon good enough eat,16,0.37508019540673343
466426,Service Industry and Hospitality,26.580645161290327,90,glucose level normal cookie type rule,glucose level normal cookie type rule,-1,0.0
466444,Service Industry and Hospitality,26.56221198156682,90,4 5 chefs agree completely baked,4 5 chefs agree completely baked,-1,0.0
466445,Service Industry and Hospitality,26.56221198156682,90,looks like fever really cooked,looks like fever really cooked,17,0.874522037856879
466454,Service Industry and Hospitality,26.56221198156682,90,much bakers makers today ’ testing tasters,much bakers makers today testing tasters,41,0.4700193405742026
466503,Service Industry and Hospitality,26.506912442396313,90,yes see many bakers typically hallucinate one time mr gingerbread man,yes see many bakers typically hallucinate one time mr gingerbread man,45,1.0
466523,Service Industry and Hospitality,26.48847926267281,90,going take back kitchen cookies allowed bed,going take back kitchen cookies allowed bed,0,0.8606541241628787
466539,Service Industry and Hospitality,26.45161290322581,90,pastry chefs adjust sugar never caught,chefs adjust sugar never caught,-1,0.0
466545,Service Industry and Hospitality,26.45161290322581,90,specialists sadly concur sir one sick cookie,specialists sadly concur sir one sick cookie,-1,0.0
466567,Service Industry and Hospitality,26.45161290322581,90,observing next patient invite contemplate ontology cookie consumption,observing next patient invite contemplate ontology cookie consumption,20,0.5662365210778586
466568,Service Industry and Hospitality,26.45161290322581,90,first want try cookiecutter medicine,first want try cookiecutter medicine,20,0.3895507065226101
466570,Service Industry and Hospitality,26.433179723502302,90,chefs assure gender reassignment surgery take place tomorrow planned,chefs assure gender reassignment surgery take place tomorrow planned,-1,0.0
466575,Service Industry and Hospitality,26.4147465437788,90,look way cookie crumbles,look way cookie crumbles,16,0.535137232475962
466577,Service Industry and Hospitality,26.4147465437788,90,let us face ithe one tough cookie,let us face ithe one tough cookie,99,1.0
466579,Service Industry and Hospitality,26.4147465437788,90,operation require specialist calling cookie cutter,operation require specialist calling cookie cutter,20,0.7903275594934895
466585,Service Industry and Hospitality,26.4147465437788,90,bakers catch clap,bakers catch clap,41,1.0
466599,Service Industry and Hospitality,26.4147465437788,90,four five chefs recommend less icing,four five chefs recommend less icing,-1,0.0
466605,Service Industry and Hospitality,26.4147465437788,90,summoned bakers consult happy nibbling sensation feeling,summoned bakers consult happy nibbling sensation feeling,41,1.0
466624,Service Industry and Hospitality,26.377880184331797,90,say way cookie crumbles,say way cookie crumbles,16,0.4991693827221887
466629,Service Industry and Hospitality,26.377880184331797,90,cooks room could go wrong,cooks room could go wrong,64,0.7398101835524603
466635,Service Industry and Hospitality,26.377880184331797,90,consultants agree cooked,consultants agree cooked,-1,0.0
466644,Service Industry and Hospitality,26.341013824884794,90,afraid way cookie crumbles,afraid way cookie crumbles,16,0.6090452225706356
466645,Service Industry and Hospitality,26.341013824884794,90,next top chef challenge contestants perform sex change operation gingerbread man,next top challenge contestants perform sex change operation gingerbread man,31,1.0
466650,Service Industry and Hospitality,26.341013824884794,90,worry mr cookie ginger reassignment surgery snap days,worry mr cookie ginger reassignment surgery snap days,45,0.27178371693331543
466667,Service Industry and Hospitality,26.341013824884794,90,sorry cookie crumbles,sorry cookie crumbles,-1,0.0
466677,Service Industry and Hospitality,26.304147465437794,90,four five chefs agree gingervitis,four five chefs agree gingervitis,45,1.0
466683,Service Industry and Hospitality,26.304147465437794,90,usually practice cookiecutter medicine case,usually practice cookiecutter medicine case,20,0.5868136892065592
466689,Service Industry and Hospitality,26.28571428571429,90,pleased announce doughtocookie reassignment surgery complete success,pleased announce doughtocookie reassignment surgery complete success,20,0.34255627589310966
466718,Service Industry and Hospitality,26.24884792626728,90,cooking school mistake one thought give sex,cooking school mistake one thought give sex,-1,0.0
466722,Service Industry and Hospitality,26.24884792626728,90,ladies gentlemen enhanced ginger bread man ready take cookie monster,ladies gentlemen enhanced ginger bread man ready take cookie monster,45,0.4786551529958135
466737,Service Industry and Hospitality,26.23041474654378,90,taste tests come back determined one sick cookie,taste tests come back determined one sick cookie,-1,0.0
466741,Service Industry and Hospitality,26.23041474654378,90,problem many cooks,problem many cooks,64,1.0
466752,Service Industry and Hospitality,26.211981566820278,90,tell us attack socalled cookie monster,tell us attack socalled cookie monster,-1,0.0
466754,Service Industry and Hospitality,26.211981566820278,90,keep away milk alright chefs,keep away milk alright chefs,2,0.5841998937193272
466764,Service Industry and Hospitality,26.211981566820278,90,bad news service provider blocked cookie,bad news provider blocked cookie,-1,0.0
466772,Service Industry and Hospitality,26.211981566820278,90,bad news got delicious cookie syndrome deliciousness spread throughout whole body probably lose lot body parts sorry nothing,bad news got delicious cookie syndrome deliciousness spread throughout whole body probably lose lot body parts sorry nothing,16,0.3408892313195067
466810,Service Industry and Hospitality,26.156682027649772,90,going put fresh cookie dough sustained bite 350 degrees 10 minutes good new,going put fresh cookie dough sustained bite 350 degrees 10 minutes good new,-1,0.0
466812,Service Industry and Hospitality,26.156682027649772,90,bakers optimistic personally would suggest running running especially fast,bakers optimistic personally would suggest running running especially fast,41,0.994936792480751
466841,Service Industry and Hospitality,26.11981566820277,90,apparently many cooks damaged cookie,apparently many cooks damaged cookie,-1,0.0
466843,Service Industry and Hospitality,26.11981566820277,90,nurse said ok eat cookies,nurse said ok eat cookies,-1,0.0
466855,Service Industry and Hospitality,26.101382488479263,90,would like submit case peerreviewed cookbook,would like submit case peerreviewed cookbook,-1,0.0
466874,Service Industry and Hospitality,26.06451612903226,90,good work chefs patient x perfect physical health blood sugar charts,good work chefs patient x perfect physical health blood sugar charts,-1,0.0
466876,Service Industry and Hospitality,26.06451612903226,90,felt team bakers hospital kitchen better equipped diagnose condition,felt team bakers hospital kitchen better equipped diagnose condition,-1,0.0
466880,Service Industry and Hospitality,26.06451612903226,90,okthe top five pastry chefs country sign surgery consent form,okthe top five chefs country sign surgery consent form,-1,0.0
466892,Service Industry and Hospitality,26.046082949308754,90,despite kneejerk reactions cookie cutter case,despite kneejerk reactions cookie cutter case,20,1.0
466899,Service Industry and Hospitality,26.027649769585253,90,alarmed kitchen internists better suited plastic surgeons getting rid cookiecutter look,alarmed kitchen internists better suited plastic surgeons getting rid cookiecutter look,20,0.4556350183134922
466920,Service Industry and Hospitality,26.027649769585253,90,patient presents number unique symptoms another cookie cutter operation,patient presents number unique symptoms another cookie cutter operation,20,0.46421904932936087
466924,Service Industry and Hospitality,26.009216589861754,90,recognize cook overbaked,recognize overbaked,55,0.2733718476109467
466936,Service Industry and Hospitality,25.990783410138253,90,cookie cutter care,cookie cutter care,20,0.6186893580829079
466942,Service Industry and Hospitality,25.990783410138253,90,operation success wait see cookie crumbles,operation success wait see cookie crumbles,16,0.3050379447452987
466943,Service Industry and Hospitality,25.990783410138253,90,okay chefs brought today help solve problem gingerbread man wants penis,okay chefs brought today help solve problem gingerbread man wants penis,45,1.0
466953,Service Industry and Hospitality,25.972350230414747,90,icing work way cookie crumbles,icing work way cookie crumbles,16,0.4563582746534528
466959,Service Industry and Hospitality,25.972350230414747,90,well bad news shelf life 2 weeks good news professionals take cookiecutter approach care,well bad news shelf life 2 weeks good news professionals take cookiecutter approach care,16,0.3144756788009186
466966,Service Industry and Hospitality,25.953917050691246,90,cookiecutter ice,cookiecutter ice,-1,0.0
466972,Service Industry and Hospitality,25.953917050691246,90,team bakers assigned case determinate wheat flour making sick,team bakers assigned case determinate wheat flour making sick,45,0.279907182109421
466976,Service Industry and Hospitality,25.953917050691246,90,errno way put thisyour condition terminal andthat way cookie crumbles sorry,errno way put thisyour condition terminal andthat way cookie crumbles sorry,16,0.379615235791728
466979,Service Industry and Hospitality,25.93548387096774,90,sorry practice cookiecutter medicine,sorry practice cookiecutter medicine,20,0.5481237376162016
466990,Service Industry and Hospitality,25.91705069124424,90,good morning mr man would mind souschefs check morning,good morning mr man would mind souschefs check morning,78,0.4951764329944124
467040,Service Industry and Hospitality,25.824884792626733,90,consulting pastry chefs helping us get rid nasty marshmallows chest,consulting chefs helping us get rid nasty marshmallows chest,-1,0.0
467091,Service Industry and Hospitality,25.788018433179722,90,chefs provide diagnosis,chefs provide diagnosis,-1,0.0
467105,Service Industry and Hospitality,25.788018433179722,90,afraid many cooks,afraid many cooks,-1,0.0
467107,Service Industry and Hospitality,25.788018433179722,90,happy tell tests back conclusive one smart cookie,happy tell tests back conclusive one smart cookie,16,0.29601573080307814
467111,Service Industry and Hospitality,25.788018433179722,90,looks like attack cookie cutter little dough team skilled professionals patch,looks like attack cookie cutter little dough team skilled professionals patch,-1,0.0
467115,Service Industry and Hospitality,25.76958525345622,90,debating whether man debating whether area biscuit cookie,debating whether man debating whether area biscuit cookie,-1,0.0
467120,Service Industry and Hospitality,25.75115207373272,90,classic example cookie cutter medicine,classic example cookie cutter medicine,20,0.5876332357167717
467139,Service Industry and Hospitality,25.732718894009217,90,miraculously survived fox attack hospital chefs would like permission served tonights dessert,miraculously survived fox attack hospital chefs would like permission served tonights dessert,2,0.4237963100899765
467146,Service Industry and Hospitality,25.714285714285715,90,hello bakers assisting continue gender reassignment journey,hello bakers assisting continue gender reassignment journey,41,0.9867890317496647
467198,Service Industry and Hospitality,25.640552995391705,90,feel much better cooked,feel much better cooked,-1,0.0
467202,Service Industry and Hospitality,25.640552995391705,90,ordered autopsy cookie cutter,ordered autopsy cookie cutter,20,0.5534200778027384
467211,Service Industry and Hospitality,25.622119815668203,90,unfortunately tests conclusive smart cookie,unfortunately tests conclusive smart cookie,-1,0.0
467247,Service Industry and Hospitality,25.5852534562212,90,insurance coverage cover bakers dozen best,insurance coverage cover bakers dozen best,56,0.6099691442400612
467258,Service Industry and Hospitality,25.566820276497698,90,bakers concurthere serious ginger bread imbalance,bakers concurthere serious ginger bread imbalance,45,0.3212192757189257
467277,Service Industry and Hospitality,25.566820276497698,90,except ms sugar cookie worst type 2 case seen,except ms sugar cookie worst type 2 case seen,20,0.38907338727154145
467280,Service Industry and Hospitality,25.566820276497698,90,great news burns serious leave today tempting treat intended bakers,great news burns serious leave today tempting treat intended bakers,41,1.0
467311,Service Industry and Hospitality,25.5483870967742,90,pastry chefs pulled oven time,chefs pulled oven time,108,1.0
467324,Service Industry and Hospitality,25.5483870967742,90,brought another set cooks promised time leave half baked,brought another set cooks promised time leave half baked,-1,0.0
467351,Service Industry and Hospitality,25.493087557603687,90,tried everything unfortunately way cookie crumbles,tried everything unfortunately way cookie crumbles,16,0.659494461755635
467360,Service Industry and Hospitality,25.474654377880185,90,afraid going go back oven ten minutes many cooks,afraid going go back oven ten minutes many cooks,108,1.0
467381,Service Industry and Hospitality,25.43778801843318,90,found flat cookie sheet mumbling run run fast,found flat cookie sheet mumbling run run fast,-1,0.0
467383,Service Industry and Hospitality,25.419354838709676,90,well mr president afraid cognitive test shows full cookie dough,well mr president afraid cognitive test shows full cookie dough,16,0.34146695708064845
467390,Service Industry and Hospitality,25.419354838709676,90,case cookbook medicine called,case cookbook medicine called,-1,0.0
467421,Service Industry and Hospitality,25.382488479262676,90,cure larger cookie cutter,cure larger cookie cutter,20,0.824816683376825
467440,Service Industry and Hospitality,25.364055299539174,90,chefs concluded yeast infection,chefs concluded yeast infection,-1,0.0
467450,Service Industry and Hospitality,25.34562211981567,90,culinary heart disease hey way cookie crumbles,culinary heart disease hey way cookie crumbles,16,0.3381919052521552
467466,Service Industry and Hospitality,25.308755760368662,90,well mr man bakers tell glutenfree surprised feel like,well mr man bakers tell glutenfree surprised feel like,111,1.0
467491,Service Industry and Hospitality,25.308755760368662,90,brought four culinary specialists master chef mentor determine rise,brought four culinary specialists master mentor determine rise,2,0.5774157730898767
467500,Service Industry and Hospitality,25.308755760368662,90,insured provider network iron chef test kitchen agreed take case,insured provider network iron test kitchen agreed take case,6,0.11504080263587337
467502,Service Industry and Hospitality,25.308755760368662,90,thank goodness fools nearly overcooked,thank goodness fools nearly overcooked,81,0.7083804090693099
467508,Service Industry and Hospitality,25.308755760368662,90,cookie monsters,cookie monsters,-1,0.0
467517,Service Industry and Hospitality,25.308755760368662,90,well suspect toomanycooksinthekitchenarea,well suspect toomanycooksinthekitchenarea,55,0.24840591347783125
467535,Service Industry and Hospitality,25.29032258064516,90,going sugar coat way cookie crumbles,going sugar coat way cookie crumbles,16,1.0
467545,Service Industry and Hospitality,25.29032258064516,90,sorry mr dough accept cookies policy anything,sorry mr dough accept cookies policy anything,154,1.0
467546,Service Industry and Hospitality,25.29032258064516,90,looks like legs bitten mix batch gingerbread batter preteat oven stat need perform emergency leg replacement baking cookie cutter baking unique creative,looks like legs bitten mix batch gingerbread batter preteat oven stat need perform emergency leg replacement baking cookie cutter baking unique creative,-1,0.0
467548,Service Industry and Hospitality,25.29032258064516,90,afraid many cooks kitchen spoiled batter,afraid many cooks kitchen spoiled batter,-1,0.0
467549,Service Industry and Hospitality,25.29032258064516,90,average cookie cutter case,average cookie cutter case,20,0.9505288296245177
467555,Service Industry and Hospitality,25.29032258064516,90,well techically speaking guess cookbook medicine bother,well techically speaking guess cookbook medicine bother,-1,0.0
467566,Service Industry and Hospitality,25.29032258064516,90,think icyou icing cookies unit,think icyou icing cookies unit,-1,0.0
467578,Service Industry and Hospitality,25.29032258064516,90,uninsured get cookie cutter health care,uninsured get cookie cutter health care,20,0.4810976431273193
467584,Service Industry and Hospitality,25.29032258064516,90,let us reassure mr cookie gingerbread man,let us reassure mr cookie gingerbread man,45,0.41310678537527756
467588,Service Industry and Hospitality,25.27188940092166,90,know asked bakers dozen,know asked bakers dozen,56,1.0
467594,Service Industry and Hospitality,25.27188940092166,90,worry got best bakers working,worry got best bakers working,41,0.800265305037135
467601,Service Industry and Hospitality,25.253456221198157,90,good news case featured next top chef,good news case featured next top,-1,0.0
467623,Service Industry and Hospitality,25.216589861751153,90,look doctors think amnesia besides refuse believe real gingerbread man chef hats,look doctors think amnesia besides refuse believe real gingerbread man hats,45,0.7830681522566475
467640,Service Industry and Hospitality,25.198156682027655,90,well cookie cutter diagnosis,well cookie cutter diagnosis,20,0.5609511994970967
467650,Service Industry and Hospitality,25.142857142857142,90,confident cooked remedy condition,confident cooked remedy condition,-1,0.0
467662,Service Industry and Hospitality,25.12442396313364,90,chefs determined sugar deficiency,chefs determined sugar deficiency,-1,0.0
467673,Service Industry and Hospitality,25.12442396313364,90,afraid cooks used wrong recipe,afraid cooks used wrong recipe,-1,0.0
467674,Service Industry and Hospitality,25.12442396313364,90,cookie surgery right,cookie surgery right,20,0.27325488332563425
467676,Service Industry and Hospitality,25.12442396313364,90,perfected cookie cutter approach surgery,perfected cookie cutter approach surgery,20,0.44826105254498966
467684,Service Industry and Hospitality,25.12442396313364,90,pastry chefs agreed need infusion baking soda,chefs agreed need infusion baking soda,-1,0.0
467693,Service Industry and Hospitality,25.12442396313364,90,ginger system extraordinarily high cookie crumbles,ginger system extraordinarily high cookie crumbles,45,0.5119494882731195
467704,Service Industry and Hospitality,25.12442396313364,90,sorry mister bread way cookie crumbles,sorry mister bread way cookie crumbles,16,0.35227250008263494
467722,Service Industry and Hospitality,25.05069124423963,90,one chefs thought gluten free,one chefs thought gluten free,111,1.0
467746,Service Industry and Hospitality,25.032258064516128,90,keen knowing cookie crumbles,keen knowing cookie crumbles,16,0.5137015463275474
467763,Service Industry and Hospitality,25.032258064516128,90,diagnoses early stage cookie crumble,diagnoses early stage cookie crumble,16,0.32024440492746736
467780,Service Industry and Hospitality,25.032258064516128,90,way cookie crumbles,way cookie crumbles,16,1.0
467804,Service Industry and Hospitality,25.032258064516128,90,tough cookie,tough cookie,99,1.0
467805,Service Industry and Hospitality,25.032258064516128,90,chef gaston explain final transition gingerbread man,gaston explain final transition gingerbread man,45,0.6597803676872218
467828,Service Industry and Hospitality,25.032258064516128,90,consulted top bakers try straighten,consulted top bakers try straighten,41,0.43639345991030554
467831,Service Industry and Hospitality,25.032258064516128,90,assembled finest surgical team condition cookiecutter operation,assembled finest surgical team condition cookiecutter operation,20,0.32380409083197353
467843,Service Industry and Hospitality,25.032258064516128,90,hello ginger met renowned chefs determined hair loss caused chemotherapy need little frosting,hello ginger met renowned chefs determined hair loss caused chemotherapy need little frosting,45,0.5559814138991216
467845,Service Industry and Hospitality,25.032258064516128,90,worry many chefs kitchen,worry many chefs kitchen,-1,0.0
467910,Service Industry and Hospitality,24.95852534562212,90,remember old cookie cutter diagnosis,remember old cookie cutter diagnosis,20,0.28948300887083395
467927,Service Industry and Hospitality,24.903225806451616,90,permission pastry chefs observing today since concocted rare gingerbread syndrome,permission chefs observing today since concocted rare gingerbread syndrome,45,1.0
467969,Service Industry and Hospitality,24.866359447004612,90,cookie monster,cookie monster,0,0.6072244311590738
467974,Service Industry and Hospitality,24.866359447004612,90,cookies contagious,cookies contagious,0,0.8881270154935337
467984,Service Industry and Hospitality,24.866359447004612,90,good news—in case cookie crumbles,good news in case cookie crumbles,16,0.479683764787321
467990,Service Industry and Hospitality,24.866359447004612,90,well humpty king ’ horses king ’ men failed king ’ chefs really outdid,well humpty king horses king men failed king chefs really outdid,-1,0.0
467997,Service Industry and Hospitality,24.866359447004612,90,four five chefs say glutenfree,four five chefs say glutenfree,111,1.0
468006,Service Industry and Hospitality,24.847926267281107,90,four five bakers think oven long,four five bakers think oven long,41,0.3586610631172029
468028,Service Industry and Hospitality,24.755760368663594,90,got bad news ginger nothing way cookie crumbles,got bad news ginger nothing way cookie crumbles,45,0.3971249567347679
468030,Service Industry and Hospitality,24.755760368663594,90,one thought going make one tough cookie,one thought going make one tough cookie,99,1.0
468031,Service Industry and Hospitality,24.755760368663594,90,one last request chef want crumbs spread key lime pie,one last request want crumbs spread key lime pie,16,0.8600978187864543
468050,Service Industry and Hospitality,24.755760368663594,90,operation go well sometimes way cookie crumbles,operation go well sometimes way cookie crumbles,16,0.9557663506481353
468074,Service Industry and Hospitality,24.755760368663594,90,brought team experts said way cookie crumbles,brought team experts said way cookie crumbles,16,0.8407010903787031
468077,Service Industry and Hospitality,24.755760368663594,90,looks like bad case “ many cooks ”,looks like bad case many cooks,64,0.7985498150402441
468083,Service Industry and Hospitality,24.755760368663594,90,chefdoctors agree touch baking soda feet time,chefdoctors agree touch baking soda feet time,-1,0.0
468100,Service Industry and Hospitality,24.755760368663594,90,pastry chef view possible course treatment,view possible course treatment,-1,0.0
468110,Service Industry and Hospitality,24.737327188940096,90,ok let us see cookies,ok let us see cookies,-1,0.0
468138,Service Industry and Hospitality,24.737327188940096,90,young cookie excessive jogging,young cookie excessive jogging,-1,0.0
468158,Service Industry and Hospitality,24.737327188940096,90,cooking weeks episode cookie burns,cooking weeks episode cookie burns,-1,0.0
468196,Service Industry and Hospitality,24.737327188940096,90,scale 1 10 cooked feel,scale 1 10 cooked feel,-1,0.0
468249,Service Industry and Hospitality,24.70046082949309,90,terminal dehydration sadly way cookie crumbles,terminal dehydration sadly way cookie crumbles,16,0.33322754954431943
468252,Service Industry and Hospitality,24.70046082949309,90,see happens encourage cookie run fast,see happens encourage cookie run fast,113,0.576558224276224
468254,Service Industry and Hospitality,24.70046082949309,90,chefs insist baked perfection pretending sick,chefs insist baked perfection pretending sick,-1,0.0
468283,Service Industry and Hospitality,24.60829493087558,90,good morning mr man see resting comfortably cookie sheet,good morning mr man see resting comfortably cookie sheet,-1,0.0
468292,Service Industry and Hospitality,24.60829493087558,90,really burned hospital cooking staff submit consultation fees,really burned hospital cooking staff submit consultation fees,-1,0.0
468297,Service Industry and Hospitality,24.60829493087558,90,able discharge bakers replace house copy original recipe errr meant original plans,able discharge bakers replace house copy original recipe errr meant original plans,41,0.47404811105015787
