Topic,Count,Name,Representation,Representative_Docs
97,34,97_period_jurassic_his jurassic_jurassic period,"['period', 'jurassic', 'his jurassic', 'jurassic period', 'the dinosaurs', 'dinosaurs', 'connected', 'prefer his', 'paleolithic', 'he connected']","[""he's in his jurassic period."", ""he's in his jurassic period."", 'i prefer his jurassic period.']"
98,33,98_box_the box_outside the_outside,"['box', 'the box', 'outside the', 'outside', 'think outside', 'box he', 'can think', 'to think', 'thinking outside', 'thinking']","[""i just can't get him to think outside the box."", ""he still can't think outside the box."", ""he can't think outside the box.""]"
99,33,99_lawyer_attorney_courtesy_professional courtesy,"['lawyer', 'attorney', 'courtesy', 'professional courtesy', 'he lawyer', 'an attorney', 'professional', 'lawyers', 'courtesy he', 'it professional']","['it’s a professional courtesy. he’s a corporate lawyer.', 'professional courtesy....he’s a lawyer.', ""it's professional courtesy, he's a lawyer.""]"
100,33,100_sniff_butt_smell_sniffing,"['sniff', 'butt', 'smell', 'sniffing', 'to sniff', 'sniff his', 'his butt', 'smells', 'don sniff', 'he smells']","[""c'mon, sniff his butt and say you're sorry."", 'i was just kidding. you don’t have to sniff his butt. just be nice.', ""you don't have to sniff his.""]"
101,33,101_cheese_the cheese_your cheese_cheese he,"['cheese', 'the cheese', 'your cheese', 'cheese he', 'of cheese', 'screws', 'moved your', 'who moved', 'know who', 'cheese sold']","['sir, the cheese is for the little ones.', ""i'm starting to think he doesn't even care about the cheese."", 'for the last time, bob, i don’t know who moved your cheese.']"
102,32,102_bob_fred_bob we_bob finally,"['bob', 'fred', 'bob we', 'bob finally', 'his', 'meet bob', 'everyone meet', 'know bob', 'is bob', 'votes to']","['and at that moment, bob realized his final breath on earth would be wasted on a meeting that should have been an email.', 'looks like bob finally turned his life around.', ""i'm glad to see that bob finally turned his life around""]"
103,32,103_fit in_fit_don fit_to fit,"['fit in', 'fit', 'don fit', 'to fit', 'in', 'in don', 'fittest don', 'survive', 'the fittest', 'fittest']","[""maybe i don't fit in here."", ""i don't want to fit in, i need to fit in."", ""i don't fit in.""]"
104,31,104_mars_jupiter_pluto_venus,"['mars', 'jupiter', 'pluto', 'venus', 'are no', 'planet', 'mars the', 'with mars', 'sir are', 'was friend']","['i knew jupiter; i was a friend of jupiter, and sir, you are no jupiter.', 'you will know when jupiter aligns with mars.', 'mars was a friend of mine. you, sir, are no mars.']"
105,31,105_directions_for directions_ask_ask for,"['directions', 'for directions', 'ask', 'ask for', 'to ask', 'directions he', 'and ask', 'for', 'him for', 'ask him']","[""well, at least he's not afraid to ask for directions."", ""he'll never ask for directions."", 'and he refuses to ask for directions.']"
106,31,106_his past_past_caught up_caught,"['his past', 'past', 'caught up', 'caught', 'past finally', 'finally caught', 'with him', 'up with', 'like his', 'looks like']","['his past finally caught up with him', 'it looks like his past finally caught up with him.', 'it looks like his past finally caught up with him.']"
107,29,107_egg_nest_nest egg_the nest,"['egg', 'nest', 'nest egg', 'the nest', 'our nest', 'his nest', 'egg on', 'with egg', 'egg is', 'egg he']","['you told him ""nest egg"" is a metaphor, right?', ""that's what i thought, too, when he bragged about the size of his nest egg."", 'i hear he blew his nest egg on that gibson.']"
108,29,108_wheel_the wheel_patent_invented,"['wheel', 'the wheel', 'patent', 'invented', 'invented the', 'the patent', 'he invented', 'the internet', 'internet', 'reinvented']","['evidently his father invented the wheel.', ""big whoop. it's not like he invented the wheel."", ""as long as they don't find out he invented the wheel, we're fine.""]"
109,29,109_fox_fox news_news_hannity,"['fox', 'fox news', 'news', 'hannity', 'watching', 'sean hannity', 'sean', 'watching fox', 'watch', 'and friends']","['after the break: exclusive fox news video exposes how inter-galactic dnc operatives stole thousands of trump ballots.', 'i get the feeling they don’t like fox news.', ""he's been watching fox news again.""]"
110,29,110_coffee_mr coffee_coffee he_the coffee,"['coffee', 'mr coffee', 'coffee he', 'the coffee', 'mr', 'maker', 'pot', 'don rub', 'coffee pot', 'coffee just']","[""don't rub the coffee pot. i can't stand that guy."", ""whatever you do, don't rub the coffee maker."", 'so, your brother is mr. coffee?']"
111,28,111_list_bucket_his bucket_bucket list,"['list', 'bucket', 'his bucket', 'bucket list', 'on his', 'list he', 'grocery list', 'list it', 'item', 'grocery']","[""it's the last thing on his bucket list."", 'it was on his bucket list.', 'it was on his bucket list.']"
112,28,112_base_third base_to third_third,"['base', 'third base', 'to third', 'third', 'baseball', 'bat', 'hitter', 'second base', 'to second', 'pitcher']","[""i told him if he played his cards right, tonight i'd let him go to third base."", 'he hasn\'t been this excited to get to third base since we started dating twenty years ago.""', 'i told him there are easier ways to get to third base.']"
113,28,113_ted_ted he_ted to_ted talks,"['ted', 'ted he', 'ted to', 'ted talks', 'you ted', 'ted and', 'that ted', 'exceedingly', 'talks', 'monster']","['in the line to audition for the role of the ""invisible man,"" ted wasn\'t sure whether his chances were exceedingly high or exceedingly low.""', 'ted,did you finish counting the sheep? ted?', 'ted talks']"
114,28,114_drink_for drink_drink he_him over,"['drink', 'for drink', 'drink he', 'him over', 'invite him', 'drinks', 'beer', 'invite', 'in for', 'drink you']","[""he said he'd drop in for a drink."", 'should we ask him to drop in for a drink?', 'maybe we should invite him to drop in for a drink.']"
115,28,115_him up_bag_pick him_pick,"['him up', 'bag', 'pick him', 'pick', 'that bag', 'don pick', 'the overhead', 'overhead', 'up', 'baggage']","[""don't pick him up. he looks high as a kite."", ""don't pick him up. he looks high."", ""i'll pick him up, but he's going to need to check that bag.""]"
116,27,116_chair_sofa_sit_to sit,"['chair', 'sofa', 'sit', 'to sit', 'couch', 'the sofa', 'the chair', 'can move', 'my couch', 'recliner']","['the consensus of your wise men is: move the chair.', ""right now there's a man on the recliner who's about to steal the sofa."", ""excellent work, simmons. you can move up one chair. but don't let this go to your head.""]"
117,27,117_french_the french_french restaurants_restaurants,"['french', 'the french', 'french restaurants', 'restaurants', 'cirque du', 'cirque', 'du', 'closed', 'targeting', 'soleil']","['should we tell the french, sir?', 'for now, sir, it seems only to be targeting french restaurants.', 'he seems to be targeting french restaurants']"
118,27,118_lance_lance lot_lot_me lance,"['lance', 'lance lot', 'lot', 'me lance', 'your lance', 'be lance', 'lanced', 'lot lance', 'an italian', 'my lance']","['i’m sorry sir.  i lance a lot.', 'i like you lance, a lot', 'lance a lot?']"
119,26,119_jerry_ben_ben and_and jerry,"['jerry', 'ben', 'ben and', 'and jerry', 'of fire', 'jerry was', 'great balls', 'balls of', 'balls', 'fire']","[""how many times do i need to apologize for eating your ben and jerry's?"", 'great balls of fire . . . jerry lee lewis . . . why do you ask?', 'great balls of fire? more like great shaft of fire! no, it’s a jerry lee lewis song and also a euphemism for my penis. look, forget it. nevermind. forget i said anything.']"
120,26,120_zoom_zoom background_background_don worry,"['zoom', 'zoom background', 'background', 'don worry', 'the zoom', 'toobin', 'jeffrey toobin', 'my zoom', 'worry', 'jeffrey']","[""don't worry, that's just my zoom background image."", ""don't worry. it's a zoom background."", 'don’t worry, that’s just my zoom background.']"
121,26,121_rent_it rent_rent controlled_controlled,"['rent', 'it rent', 'rent controlled', 'controlled', 'deposit', 'security deposit', 'landlord', 'leave', 'security', 'controlled he']","[""he'll never move. it's rent-controlled."", ""he'll never leave, it's rent controlled."", ""he'll never leave, it's rent controlled.""]"
122,26,122_lawn_his lawn_the lawn_grass,"['lawn', 'his lawn', 'the lawn', 'grass', 'inside', 'get inside', 'the grass', 'he about', 'off his', 'water his']","['that’s our cue to go inside. he’s about to water his lawn.', ""we better get inside, he's about to mow the lawn."", ""he's about to mow the lawn... we should get inside.""]"
123,26,123_change_to change_change don_like change,"['change', 'to change', 'change don', 'like change', 'want', 'want to', 'don want', 'change is', 'change what', 'same things']","['i don’t want to change you i want to help you change yourself.', ""what if i don't want to change?"", ""but i don't want to change.""]"
124,25,124_darwin_theory_evolved_selection,"['darwin', 'theory', 'evolved', 'selection', 'darwin if', 'get darwin', 'mr darwin', 'genetic', 'natural selection', 'evolution']","['get darwin. see what his theory is.', 'get darwin from forensics on this. he may have a theory.', ""darwin if we do. darwin if we don't.""]"
