Topic,Count,Name,Representation,Representative_Docs
104,150,104_funny_my partner_partner_laugh,"['funny', 'my partner', 'partner', 'laugh', 'funny business', 'is funny', 'partner here', 'laughing matter', 'laughing', 'business']","['you think you’re a funny guy, huh? well wait until you meet my partner...', 'you think this is funny? you think i’m joking? how ‘bout you talk to my partner, tough guy?', ""you think this is funny? why don't you talk to my partner, then.""]"
105,149,105_gluten_gluten free_free_it gluten,"['gluten', 'gluten free', 'free', 'it gluten', 'allergy', 'allergic to', 'allergic', 'the gluten', 'peanut', 're gluten']","[""don't worry, it's gluten-free."", ""don't worry, it's gluten free."", ""don't worry, it's gluten-free.""]"
106,149,106_poop_his poop_pick up_he poops,"['poop', 'his poop', 'pick up', 'he poops', 'poops', 'pick', 'up his', 'bag', 'scoop', 'to pick']","['can you please pick up his poop?', 'i did pick up his poop!!', 'you still have to pick up his poop.']"
107,149,107_lawyer_attorney_subpoena_your lawyer,"['lawyer', 'attorney', 'subpoena', 'your lawyer', 'to remain', 'right to', 'silent', 'remain silent', 'remain', 'lawyers']","[""it's a subpoena. unlike him, you have the right to remain silent."", 'you have the right to remain silent. anything you say will definitely be used against you. you have the right to an attorney. if you cannot afford an attorney, i the jerry mahoney dummy, will be provided to you. you need not be a ventriloquist.', ""you have the right to remain silent, but i don't.""]"
108,148,108_john_john john_john dough_john doe,"['john', 'john john', 'john dough', 'john doe', 'the john', 'you john', 'doe', 'is john', 'dough', 'john he']","['you said his name was john doe?', 'where’s the john?', 'john, john, john, john, and, uh, ..... john are here to see you.']"
109,147,109_wall_the wall_build_his wall,"['wall', 'the wall', 'build', 'his wall', 'wall he', 'that wall', 'to build', 'build wall', 'pay for', 'wall to']","['how did he get over the wall !', 'i am a guy on the wall. not a fly on the wall damn it!', 'he is going to build a wall.']"
110,147,110_clock_late_home_be home,"['clock', 'late', 'home', 'be home', 'home at', 'the 15', 'be here', 'at', 'any minute', 'should be']","['george is on the 5:15. he should be here any minute.', ""he'll be home at 6:47."", ""he'll be home on the 5:15.""]"
111,144,111_good boy_boy_good_who good,"['good boy', 'boy', 'good', 'who good', 'who', 'boy who', 'boy we', 'boy is', 'the good', 'is good']","[""who's a good boy?"", 'good...boy...?', 'good...boy...?']"
112,143,112_joe_shoeless_shoeless joe_up joe,"['joe', 'shoeless', 'shoeless joe', 'up joe', 'em up', 'set em', 'louis', 'set', 'em', 'joe jackson']","[""set 'em up, joe, i got a little story i think you should know"", ""set em up joe, i've got a little story......"", ""set 'em up, joe.""]"
113,143,113_trained_training_trainer_obedience,"['trained', 'training', 'trainer', 'obedience', 'to train', 'personal trainer', 'house trained', 'trained he', 'gym', 'training for']","['i hope he’s trained.', ""don't worry, he's house-trained."", 'is he trained?']"
114,142,114_white_diversity_white male_male,"['white', 'diversity', 'white male', 'male', 'privilege', 'white guy', 'white men', 'another white', 'male privilege', 'black']","['another white male consultant.', 'of course they hired another white guy.', 'of course they hired another white guy.']"
115,141,115_sleeping_nap_sleep_bed,"['sleeping', 'nap', 'sleep', 'bed', 'he sleeping', 'napping', 'snoring', 'wake', 'wake him', 'resting']","[""look, he's sleeping on the job again."", ""he's here but he's sleeping."", ""he looks so cute when he's sleeping.""]"
116,141,116_leader_leader he_their leader_your leader,"['leader', 'leader he', 'their leader', 'your leader', 'take us', 'their', 'us to', 'his leader', 'smarter', 'to your']","['please don’t take us to your leader...', 'don’t take us to your leader.', 'don’t take us to your leader.']"
117,141,117_hat_hats_silk_the hat,"['hat', 'hats', 'silk', 'the hat', 'his hat', 'hat and', 'top hat', 'old silk', 'magic', 'silk hat']","[""we don't even sell that old silk hat."", 'he put on that old silk hat, and began to dance around.', 'he thinks he’s magic in that old silk hat.']"
118,140,118_suit_this suit_the suit_suit is,"['suit', 'this suit', 'the suit', 'suit is', 'sir', 'that suit', 'suits', 'suit will', 'perfect suit', 'suit for']","['oh sir, that suit is you!', 'the suit makes the man', 'sir, this suit makes you shine.']"
119,138,119_mars_rover_mars rover_the mars,"['mars', 'rover', 'mars rover', 'the mars', 'moon', 'to mars', 'the moon', 'rocket man', 'rocket', 'mars bars']","['i thought i told you to get the mars rover!', 'so this is the mars rover.', 'the mars rover']"
120,136,120_directions_for directions_ask_guide,"['directions', 'for directions', 'ask', 'guide', 'directions he', 'him for', 'ask him', 'ask for', 'to ask', 'for']","[""why didn't you ask him for directions?"", ""if you don't ask for directions..."", 'just ask him for directions.']"
121,132,121_thermostat_the thermostat_degrees_350,"['thermostat', 'the thermostat', 'degrees', '350', 'temperature', '350 degrees', 'thermostat he', 'of 350', 'his temperature', 'up the']","['he keeps messing with the thermostat.', 'he asked if we could turn down the thermostat.', ""maybe if we turn up the thermostat, he'll leave.""]"
122,131,122_jerry_tom_tom and_and jerry,"['jerry', 'tom', 'tom and', 'and jerry', 'jerry garcia', 'garcia', 'willie', 'why jerry', 'not jerry', 'truckin']","[""didn't know tom and jerry got freaky like that."", 'long way from tom and jerry, am i right?', 'on the final episode of tom and jerry...']"
123,128,123_tusks_trunk_tusk_your trunk,"['tusks', 'trunk', 'tusk', 'your trunk', 'your tusks', 'the tusks', 'tusks don', 'your', 'trunk up', 'tusk tusk']","[""don't worry. i'll make your tusks longer."", ""don't worry. i'll make your tusks longer."", ""no, i don't think your trunk makes your tusks look big.""]"
124,128,124_contract_the contract_agreement_paper,"['contract', 'the contract', 'agreement', 'paper', 'offer', 'pay', 'dollar', 'terms', 'the terms', 'this contract']","[""gotta believe me, he has nothing to do with this contract. why, he doesn't even know he is holding me."", 'he rejected the terms of the contract a tad aggressively.', ""gotta believe me, he doesn't know about this contract. he doesn't even know he is holding me.""]"
125,126,125_evolved_evolution_evolve_evolving,"['evolved', 'evolution', 'evolve', 'evolving', 'evolver', 'evolutionary', 'he evolved', 'an evolver', 'like he', 'the evolution']","['he evolved in a hurry!', 'looks like he was shot with an evolver.', 'looks like he was evolved to death']"
126,125,126_slide_this slide_son_big boy,"['slide', 'this slide', 'son', 'big boy', 'the big', 'big', 'the slide', 'boy slide', 'slide sorry', 'son this']","['sorry son, you need your big-boy pants for this slide.', ""don't slide."", 'sorry son, this is the really big boy slide.']"
127,125,127_tail_his tail_the tail_tail on,"['tail', 'his tail', 'the tail', 'tail on', 'wagging', 'put tail', 'tails', 'tail is', 'has tail', 'tail he']","['sorry sir, the tail is too short.', 'put a tail on him!', 'put a tail on him!']"
128,124,128_bark_worse_his bark_worse than,"['bark', 'worse', 'his bark', 'worse than', 'than his', 'is worse', 'bark is', 'his bite', 'bite', 'than']","['his bite is worse than his bark.', 'his bark is worse than his bite.', 'his bark is worse than his bite.']"
129,124,129_blinders_blind_blindfold_the blindfold,"['blinders', 'blind', 'blindfold', 'the blindfold', 'the blinders', 'blinders on', 'blind man', 'can see', 'blindfold off', 'blindfold he']","['just let him take the blindfold off already', 'no...he has the blinders on...not me!', ""don't forget the blinders.""]"
130,123,130_brother_your brother_brothers_my brother,"['brother', 'your brother', 'brothers', 'my brother', 'twin', 'brother in', 'your', 'ringer', 'brother was', 'identical']","['hey that is my brother', 'your a dead ringer for my brother -in - law.', 'no, he is my brother.']"
131,122,131_ran_fast_fast as_as fast,"['ran', 'fast', 'fast as', 'as fast', 'run', 'ran ran', 'running', 'as', 'he ran', 'as he']","['he ran, ran as fast as he can. that put him here.', 'patient reports that he ran, ran, ran as fast as he could...', 'he ran and ran as fast as he could.']"
132,121,132_larry_larry larry_larry king_larry you,"['larry', 'larry larry', 'larry king', 'larry you', 'larry but', 'to larry', 'you larry', 'larry we', 'it larry', 'larry this']","['hey! what happened to larry?', 'larry, you can take off your costume now. larry? never mind.', 'hey larry.']"
133,120,133_balloon_balloons_the balloon_balloon animal,"['balloon', 'balloons', 'the balloon', 'balloon animal', 'that balloon', 'balloon animals', 'animals', 'animal', 'balloon dog', 'make balloon']","[""now, i know you don't want to see what else he can do with that balloon."", 'so what if he makes balloon animals?', ""i don't have all day, sonny. but det. balloon clown can make balloon animals all night.""]"
134,119,134_insurance_life insurance_health_health insurance,"['insurance', 'life insurance', 'health', 'health insurance', 'life', 'insurance policy', 'health care', 'coverage', 'don need', 'obama care']","[""ironically, he didn't have life insurance."", ""i'll bet he didn't have life insurance."", ""i heard he didn't even have life insurance...""]"
135,119,135_vegan_vegetarian_he vegan_was vegan,"['vegan', 'vegetarian', 'he vegan', 'was vegan', 'he vegetarian', 'vegan he', 'organic', 'vegetarian don', 'vegan options', 'is vegan']","['who told you he was vegan?', ""it's ok - he's vegan"", 'they told me he was a vegan.']"
136,119,136_fired_re fired_you re_re,"['fired', 're fired', 'you re', 're', 'fire you', 'fired he', 'fire', 'firing', 'to fire', 'fired you']","[""he told me to tell you you're fired."", 'he says, ""you\'re fired.""', 'he says, ""you\'re fired.""']"
137,119,137_bun_man bun_man_my man,"['bun', 'man bun', 'man', 'my man', 'buns', 'bunt', 'the man', 'bunyan', 'bun it', 'my']","['i hate the man bun', ""well that's my man bun"", ""i thought you'd like my man bun.""]"
138,118,138_golf_miniature_miniature golf_golf course,"['golf', 'miniature', 'miniature golf', 'golf course', 'windmill', 'golf balls', 'course', 'the golf', 'mini', 'golf ball']","[""this was his first miniature golf course. that's why the windmill is so bigly."", ""mr. trump doesn't believe in miniature golf."", 'his parents owned a miniature golf course']"
139,116,139_commute_his commute_the commute_easy commute,"['commute', 'his commute', 'the commute', 'easy commute', 'commute time', 'commute is', 'an easy', 'easy', 'commute he', 'in half']","['harry has cut his commute time in half.', 'it’s cut his commute in half!', 'an easy commute, he said. it has to be an easy commute.']"
140,115,140_candy_molten_lava_filled,"['candy', 'molten', 'lava', 'filled', 'the candy', 'filled with', 'magma', 'no candy', 'candy inside', 'it filled']","[""i don't think it will be filled with candy..."", 'should we tell him there’s no candy inside?', 'rock candy.']"
141,115,141_george_george is_george it_footsie,"['george', 'george is', 'george it', 'footsie', 'george george', 'really george', 'say george', 'me george', 'george this', 'sorry george']","['ah, george.', ""george? george? for god's sake, this is not funny."", 'hey george what are you doing george how are you going george that looks like a unicorn george ha ha']"
142,114,142_airedale_an airedale_he an_an,"['airedale', 'an airedale', 'he an', 'an', 'airedale sir', 'care if', 'is an', 'airedales', 'don care', 'care']","[""so, he's an airedale?"", ""but he's an airedale."", 'i don\'t care if he\'s an airedale.""']"
143,114,143_yorker_new yorker_caption_cartoon,"['yorker', 'new yorker', 'caption', 'cartoon', 'new', 'caption contest', 'contest', 'the new', 'york', 'new york']","['he’s going to submit the best one to the new yorker for their caption contest.', 'the last guy wished to win the new yorker caption contest.', ""actually he's from the new yorker.""]"
144,113,144_beam_scotty_scottie_beam him,"['beam', 'scotty', 'scottie', 'beam him', 'beam me', 'me up', 'up scottie', 'to beam', 'up scotty', 'said beam']","[""i thought he said 'beam me up a scottie.'"", 'i believe he said, ""beam me up, scotty,"" not, ""beam me up a scottie.""', 'he said beam me up scotty, not beam up a scottie!']"
145,112,145_attached_attached to_to me_very attached,"['attached', 'attached to', 'to me', 'very attached', 'become', 'me he', 'quite attached', 'he become', 'very', 'attached he']","[""i'm very attached to him."", ""he's very attached to me."", ""he's very attached to me.""]"
146,111,146_fat_look fat_you look_look,"['fat', 'look fat', 'you look', 'look', 'makes you', 'it makes', 'fat no', 'makes', 'slimming', 'weight']","['no, i don’t think it makes you look fat.', ""no, i don't think it makes you look fat."", ""no, i don't think it makes you look fat.""]"
147,110,147_sugar_his sugar_levels_blood,"['sugar', 'his sugar', 'levels', 'blood', 'blood sugar', 'sugar levels', 'sugar level', 'the charts', 'glucose', 'level']","['his blood sugar level is off the charts, but he is one tough cookie.', 'his sugar levels are way too high.', 'his sugar level is off the charts!']"
148,109,148_prince_rapunzel_rapunzel rapunzel_hair,"['prince', 'rapunzel', 'rapunzel rapunzel', 'hair', 'prince charming', 'charming', 'my hair', 'man bun', 'bun', 'let down']","['rapunzel, rapunzel, make me a man bun.', 'prince:  ""rapunzel, rapunzel, let down your hair.""\r\nrapunzel:  ""not until thou rids thyself of thy royal nits.""', 'rapunzel, rapunzel, let down my hair so i can make a man-bun!']"
149,108,149_king_the king_king of_be king,"['king', 'the king', 'king of', 'be king', 'king but', 'it out', 'pull it', 'for king', 'fit for', 'pull']","[""i'm the king of the world."", ""i'm the king of the world!"", ""i'm the king of the world!""]"
150,108,150_waiter_fresco_the waiter_al fresco,"['waiter', 'fresco', 'the waiter', 'al fresco', 'your waiter', 'al', 'be your', 'alfresco', 'my name', 'dine']","['are you the waiter ??', ""my name is al fresco and i'll be your waiter tonight"", 'my name is al fresco and i\'ll be your waiter.""']"
151,106,151_meaning of_meaning_of life_the meaning,"['meaning of', 'meaning', 'of life', 'the meaning', 'life', 'hum few', 'few bars', 'hum', 'life but', 'bars']","['i don’t know the meaning of life, but if you hum a few bars i’ll fake it.', ""i don't know the meaning of life, but if you hum a few bars i can fake it."", ""i don't know the meaning of life, but if you hum a few bars i can fake it.""]"
152,106,152_mouse_mice_blind_blind mice,"['mouse', 'mice', 'blind', 'blind mice', 'three blind', 'cat', 'cat and', 'three', 'and mouse', 'mighty mouse']","['i trained him for the three blind mice.', 'i knew mighty mouse. mighty mouse was a friend of mine. you, sir, are no mighty mouse!', 'he’s “mouse” broken']"
153,106,153_tower_trump tower_trump_at trump,"['tower', 'trump tower', 'trump', 'at trump', 'to trump', 'the trump', 'trump towers', 'towers', 'on trump', 'rushmore']","['which way is trump tower?', 'welcome to trump tower.', 'welcome to trump tower!']"
154,105,154_ceo_arthur_the ceo_new ceo,"['ceo', 'arthur', 'the ceo', 'new ceo', 'next ceo', 'our ceo', 'pendragon', 'named arthur', 'ceo arthur', 'our next']","[""pull it out and you're the new ceo, arthur."", 'looks like arthur’s the new ceo.', 'the new ceo is named arthur.']"
155,105,155_frank_to frank_frank it_be frank,"['frank', 'to frank', 'frank it', 'be frank', 'frank is', 'frank this', 'frank and', 'frank the', 'frank frank', 'hey frank']","['frank, the usual.', 'i guess we know what happened to frank...', ""hey frank, it's your turn!""]"
156,103,156_prickly_prick_such prick_real prick,"['prickly', 'prick', 'such prick', 'real prick', 'gets prickly', 'prick he', 'so prickly', 'of prick', 'pricks', 'prickly when']","['oh, he can be such a prick!', 'this guy is such a prick', ""he's such a prick.""]"
157,103,157_fire_brimstone_the fire_flames,"['fire', 'brimstone', 'the fire', 'flames', 'he throwing', 'fire he', 'fire and', 'make fire', 'discovered fire', 'discovered']","[""don't let the fire and brimstone smell distract you."", ""if that's the fire, we don't need to worry about the brimstone."", ""he's throwing fire? what is fire?""]"
158,101,158_tip_don tip_tip the_tipping,"['tip', 'don tip', 'tip the', 'tipping', 'to tip', 'the maitre', 'maitre', 'tips', 'tip you', 'waiter']","[""if you don't tip me, i tip you."", ""you don't tip,i tip."", ""don't tip.""]"
159,101,159_boss_the boss_my boss_boss is,"['boss', 'the boss', 'my boss', 'boss is', 'boss said', 'boss wants', 'your boss', 'boss he', 'boss of', 'boss who']","['he is not the boss of me.', ""and that's why he is the boss"", 'what can i say, he’s the boss']"
160,100,160_pigeon_pigeons_the pigeons_the pigeon,"['pigeon', 'pigeons', 'the pigeons', 'the pigeon', 'pigeon is', 'pigeons don', 'just pigeon', 'order the', 'penguins', 'sir']","['yes, sir. the pigeon is locally sourced', 'a pigeon? you want a pigeon? how about a stool pigeon, smart guy???', ""don't order the pigeon.""]"
161,97,161_chef_the chef_chef is_our chef,"['chef', 'the chef', 'chef is', 'our chef', 'chef has', 'menu', 'menu chef', 'for his', 'new chef', 'is overcompensating']","['the chef is working on his first novel.', ""don't tell the chef but it's hot."", 'the chef is overcompensating for his small portions']"
162,96,162_he looks_looks_lifelike_looked,"['he looks', 'looks', 'lifelike', 'looked', 'life like', 'never looked', 'looks good', 'lifelike he', 'looked better', 'looks so']","[""he's never looked so life like."", 'he looks so life-like.', 'he looks so life-like.']"
163,96,163_deer_headlights_the headlights_deer in,"['deer', 'headlights', 'the headlights', 'deer in', 'headlights period', 'series', 'headlights series', 'headlight', 'the deer', 'his headlights']","['he calls it ""deer in the headlights"".', 'he calls it ""deer in the headlights"".', 'i think these are from his deer-in-the-headlights period.']"
164,95,164_complaint_hr_harassment_his hand,"['complaint', 'hr', 'harassment', 'his hand', 'sexual', 'hand', 'sexual harassment', 'to file', 'filing', 'harassment complaint']","[""hr, this is a sexual harassment notice. he won't take his hand off my butt!"", 'i need to file a sexual harassment suit against the guy with his hand in my pants!', 'i need to file a complaint with hr. this guy won’t take his hand out of my ass.']"
165,95,165_rent_deposit_lease_landlord,"['rent', 'deposit', 'lease', 'landlord', 'gentrification', 'the rent', 'the lease', 'security deposit', 'the landlord', 'property']","[""don't worry. it's cramped, but it's rent controlled."", 'his landlord is so not going to give him his deposit back on this place!', ""i know what you're thinking, but he says it's rent-controlled.""]"
166,94,166_reaped_sowed_he reaped_he sowed,"['reaped', 'sowed', 'he reaped', 'he sowed', 'reaped what', 'what he', 'sowed he', 'what', 'reap', 'finally reaped']","['looks like he reaped what he sowed', 'he reaped what he sowed.', 'he reaped what he sowed.']"
167,94,167_hunt_hunting_peck_hunter,"['hunt', 'hunting', 'peck', 'hunter', 'hunt and', 'and peck', 'narnia', 'predator', 'hunters', 'don hunt']","['don’t mention “hunt and peck.” they’ll panic.', 'did he really ask ""what\'s hunt and peck?""', 'he refuses to hunt and peck.']"
168,94,168_birthday_party_his birthday_birthday party,"['birthday', 'party', 'his birthday', 'birthday party', 'parties', 'birthday he', 'birthday parties', 'happy birthday', 'my birthday', 'kid birthday']","[""our good cop is stuck at his kid's birthday party."", ""our good cop is stuck at his kid's birthday party."", ""it's his birthday today.""]"
169,94,169_smell_probe_sniff_smells,"['smell', 'probe', 'sniff', 'smells', 'to sniff', 'the smell', 'anal probe', 'deodorant', 'anal', 'smelling']","[""don't probe, just sniff"", 'he says he wants to sniff our butts.', 'he wants us to sniff his butt.']"
170,93,170_be worth_worth_he extinct_extinct,"['be worth', 'worth', 'he extinct', 'extinct', 'they ll', 'll be', 'worth more', 'after he', 'he dead', 'when he']","[""when he's extinct, they'll be worth a fortune."", 'it’ll be worth more after he’s extinct.', ""it'll be worth more when he's extinct.""]"
171,91,171_sign_sign it_to sign_ll sign,"['sign', 'sign it', 'to sign', 'll sign', 'sign this', 'signs', 'sign his', 'nda', 'sign our', 'he signs']","[""when he learns how to sign his name, we're finished."", ""i hope he doesn't sign it"", ""after we kill him, i'll sign it.""]"
172,91,172_dough_the dough_dough don_dough dough,"['dough', 'the dough', 'dough don', 'dough dough', 'bail', 'enough dough', 'more dough', 'knead', 'don have', 'have enough']","['don’t worry about the dough.', ""i told you. i don't have the dough."", ""i don't have the dough.""]"
173,90,173_quixote_don quixote_mr quixote_restraining,"['quixote', 'don quixote', 'mr quixote', 'restraining', 'restraining order', 'order', 'quixote is', 'the restraining', 'quixote don', 'mr']","['watch out for don quixote.', ""it's you, don quixote"", 'don quixote?']"
174,89,174_password_wifi_wi fi_wi,"['password', 'wifi', 'wi fi', 'wi', 'fi', 'wifi password', 'the wifi', 'password is', 'his password', 'fi password']","[""no, i don't know the wi-fi password."", 'i don’t know the wi-fi password.', ""i'm sorry, i don't know the wifi password.""]"
175,89,175_paleo_diet_paleo diet_the paleo,"['paleo', 'diet', 'paleo diet', 'the paleo', 'diet he', 'your diet', 'he on', 'that paleo', 'his paleo', 'paleo thing']","[""i think he's on the paleo diet."", ""he's on the paleo diet."", ""he's on the paleo diet.""]"
176,88,176_lawn_the lawn_yard_mower,"['lawn', 'the lawn', 'yard', 'mower', 'grass', 'his lawn', 'lawn he', 'yard work', 'weeds', 'get off']","['he wants us off his lawn.', 'he told us to get off his lawn.', 'i told him to get off the lawn.']"
177,87,177_carrot_his carrot_carrots_the carrot,"['carrot', 'his carrot', 'carrots', 'the carrot', 'that carrot', 'more time', 'nose', 'one more', 'carrot he', 'other carrot']","[""if that new guy asks me to adjust his carrot nose one more time, i'm going straight to hr."", 'he won’t let up about his carrot.', ""if he asks me to adjust his carrot one more time, i'm going to hr.""]"
178,86,178_unicorn_unicorns_the unicorn_rhino,"['unicorn', 'unicorns', 'the unicorn', 'rhino', 'unicorns don', 'in unicorns', 'ban', 'last unicorn', 'ban on', 'trophies']","['the man was startled, though he retained his composure. ""gentlemen, am i mad, or did that bear in the middle suddenly turn into an . . . oddly attractive unicorn?"" to which the unicorn replied, ""darling, we all go a little mad sometimes.""', ""don't worry—it was the second to last unicorn."", 'thank god trump lifted the ban on unicorn trophies.']"
179,86,179_it coming_coming_saw it_had it,"['it coming', 'coming', 'saw it', 'had it', 'saw', 'never saw', 'coming he', 'he saw', 'he never', 'he had']","['he never saw it coming.', 'he never saw it coming.', 'he never saw it coming!']"
180,85,180_family_great great_great_his family,"['family', 'great great', 'great', 'his family', 'the family', 'ancestry', 'related', 'ancestry com', 'family tree', 'whole family']","[""his great-great-great-great grandfather was one of pavlov's dogs."", 'he said he inherited the location from his great, great, great, great, great, great, great grandfather.', 'i know for a fact that his family has been doing business on this very spot going back to his great, great, great, great, great, great, great, great, great, great, great, great, great, great, great, great, great, great, great, great, grandfather.']"
181,85,181_pizza_the pizza_york pizza_pizza delivery,"['pizza', 'the pizza', 'york pizza', 'pizza delivery', 'york', 'new york', 'pizza dough', 'delivery', 'dough', 'pizza and']","[""you can take the man out of the pizza toss, but you can't take the pizza toss out of the man."", 'you’re flying high with the pizza guy - think calming pizza thoughts.', ""i'm a one-man shop.  not only do i make the pizza, i also deliver the pizza.""]"
182,84,182_helium_with helium_the helium_dog,"['helium', 'with helium', 'the helium', 'dog', 'helium is', 'helium sir', 'filled', 'sir', 'dog with', 'helium tank']","['you the guy with the helium tanks?', 'helium ? yes sir', 'is that filled with helium, sir?""']"
183,84,183_dummy_the dummy_ventriloquist_dummy don,"['dummy', 'the dummy', 'ventriloquist', 'dummy don', 'me dummy', 'be dummy', 'dummy to', 'dummy he', 'for dummy', 're fired']","[""i told you he's no dummy."", ""he's no dummy."", ""i'm not a dummy! he's the dummy!""]"
184,83,184_bigfoot_sasquatch_him bigfoot_bigfoot is,"['bigfoot', 'sasquatch', 'him bigfoot', 'bigfoot is', 'call him', 'bigfoot he', 'with bigfoot', 'him sasquatch', 'that bigfoot', 'sasquatch he']","[""i guess that's why they call him bigfoot."", 'i told you it’s sasquatch, he hates it when people call him bigfoot.', 'you called him bigfoot?!']"
185,83,185_rescue_he rescue_rescue he_rescued,"['rescue', 'he rescue', 'rescue he', 'rescued', 'shelter', 'rescued me', 'the shelter', 'he rescued', 'accident', 'rescue but']","[""he's a rescue"", ""he's a rescue."", ""he's a rescue""]"
186,83,186_door_the door_hole_the hole,"['door', 'the door', 'hole', 'the hole', 'front door', 'front', 'hit you', 'the front', 'open', 'door he']","[""don't let the door hit you in the ass on the way out"", ""don't let the door hit you on your way in."", 'don\'t let the door hit you on the way out!""']"
187,81,187_harvey_weinstein_mr weinstein_harvey weinstein,"['harvey', 'weinstein', 'mr weinstein', 'harvey weinstein', 'mr', 'weinstein and', 'harvey harvey', 'weinstein this', 'with harvey', 'weinstein you']","[""it's from the harvey weinstein line."", 'he said his name is harvey weinstein.', ""i'm not that harvey weinstein.""]"
188,79,188_mustard_the mustard_ketchup_mustard he,"['mustard', 'the mustard', 'ketchup', 'mustard he', 'mustard and', 'mustard on', 'relish', 'for mustard', 'some mustard', 'have mustard']","[""no, he didn't have mustard."", 'could you ask him for mustard?', 'he’s got the mustard and relish']"
189,78,189_monkeys_shakespeare_the monkeys_romeo,"['monkeys', 'shakespeare', 'the monkeys', 'romeo', 'monkey', 'hamlet', 'works of', 'shakespeare but', 'romeo and', 'of monkeys']","['the monkeys came up with the complete works of william shakespeare. the ducks seem fixated on j.d. salinger’s novels.', 'i don’t care if mit figured out the right number of monkeys to get shakespeare. i don’t like shakespeare.', 'our hypothesis is that they will produce the complete works of william shakespeare twice as fast as the monkeys']"
190,78,190_period_yellow_yellow period_his yellow,"['period', 'yellow', 'yellow period', 'his yellow', 'blue period', 'blue', 'his blue', 'prefer his', 'his', 'prefer']","['another one from his yellow period.', 'i love his yellow period', 'it\'s from his ""yellow"" period.']"
191,78,191_don move_move_move don_stop moving,"['don move', 'move', 'move don', 'stop moving', 'moving', 'don stop', 'now don', 'move this', 'don', 'move you']","[""don't move!"", ""don't move"", ""don't move !!!""]"
192,78,192_elephant_the elephant_elephant in_the room,"['elephant', 'the elephant', 'elephant in', 'the room', 'an elephant', 'elephants', 'room', 'in the', 'elephant don', 'the elephants']","['first man to notice the elephant in the room.', ""elephant?  what elephant?  i don't see any elephant."", ""i still don't see the elephant in the room.""]"
193,78,193_hug_wants hug_hugs_just wants,"['hug', 'wants hug', 'hugs', 'just wants', 'hug don', 'want hug', 'wants', 'to hug', 'he just', 'hug he']","['i don’t care if he just wants a hug!', 'he says he just wants a hug.', 'i think he just wants a hug']"
194,78,194_gas_for gas_in for_gassy,"['gas', 'for gas', 'in for', 'gassy', 'chips', 'chips in', 'gas he', 'gas money', 'has gas', 'only if']","[""don't, he never chips in for gas."", 'only if he chips in for gas.', 'only if he chips in for gas.']"
195,76,195_like death_he looks_looks_death,"['like death', 'he looks', 'looks', 'death', 'looks so', 'dead', 'looked', 'looked like', 'so dead', 'looks like']","['i told you he looks like death.', 'he looks like death!', 'he looks like death!']"
196,75,196_grill_smoke_smoking_my grill,"['grill', 'smoke', 'smoking', 'my grill', 'don smoke', 'chimney', 'like chimney', 'smoke like', 'grill don', 'foreman']","[""yeah? at least i don't smoke like a chimney."", ""well, at least i don't smoke like a chimney!"", ""don't be all up in my grill.""]"
