Topic,Count,Name,Representation,Representative_Docs
105,131,105_therapy_therapist_his therapist_meds,"['therapy', 'therapist', 'his therapist', 'meds', 'upholstery', 'his', 'his meds', 'in therapy', 'the therapist', 'therapy he']","[""i hear he's been going to therapy."", ""for him it's therapy."", 'he’s in therapy.']"
106,130,106_stairway_stairway to_to heaven_heaven,"['stairway', 'stairway to', 'to heaven', 'heaven', 'rock', 'it stairway', 'song', 'rock song', 'heaven is', 'rock stairway']","['it’s a stairway to heaven? rock on!', 'it’s a  hard rock stairway to heaven..', ""i don't think that's a stairway to heaven.""]"
107,130,107_pandemic_the pandemic_pandemic is_pandemic has,"['pandemic', 'the pandemic', 'pandemic is', 'pandemic has', 'during', 'pandemic he', 'during the', 'this pandemic', 'turned', 'pandemic don']","['the pandemic has really turned his life upside down.', 'the pandemic has really turned his world upside down.', 'the pandemic has turned his world upside down.']"
108,128,108_hare_the hare_beat_beat the,"['hare', 'the hare', 'beat', 'beat the', 'you beat', 'race', 'hare but', 'tortoise', 'hares', 'mr hare']","['i understand you beat the hare, but he has it reserved.', 'so you are the guy who beat the hare?', ""i don't think this will help you beat the hare.""]"
109,127,109_billy_my name_billy you_name,"['billy', 'my name', 'billy you', 'name', 'even billy', 'you billy', 'big mouth', 'me billy', 'billy and', 'billy it']","['my name’s not even billy', 'my name is not billy!', 'billy?']"
110,126,110_doc_know doc_feel_doc just,"['doc', 'know doc', 'feel', 'doc just', 'don know', 'doc don', 'doctor', 'see me', 'feel like', 'just feel']","[""you know, doc, sometimes i just feel like people don't see me"", 'i don’t know doc, i just don’t feel like myself anymore.', 'i don’t know doc, i just don’t feel seen.']"
111,123,111_king_king size_size_sized,"['king', 'king size', 'size', 'sized', 'king sized', 'the king', 'bed', 'for king', 'size bed', 'california king']","['we should have gone for the king size.', 'we should have gotten the king size.', 'this is a king size']"
112,123,112_wave_don wave_wave back_back,"['wave', 'don wave', 'wave back', 'back', 'back he', 'waving', 'encourage him', 'encourage', 'he ll', 'wave it']","[""don't wave back! he'll want to drop over."", 'don’t wave back. he will drop in.', 'don’t wave back']"
113,121,113_bass_billy bass_billy_big mouth,"['bass', 'billy bass', 'billy', 'big mouth', 'mouth', 'mouth billy', 'big', 'bass and', 'william bass', 'name']","['shut your big mouth billy bass.', ""well i don't feel like big mouth billy bass!"", ""no!  i'm not big mouth billy bass!""]"
114,120,114_harold_harold it_harold harold_harold is,"['harold', 'harold it', 'harold harold', 'harold is', 'you harold', 'really harold', 'harold told', 'harold this', 'harold the', 'harold you']","['harold, i think it’s time for you to go back to the office.', 'harold,again,that', ""harold, it's the aspca.""]"
115,120,115_vegan_vegetarian_re vegan_vegan don,"['vegan', 'vegetarian', 're vegan', 'vegan don', 'he vegan', 'vegan he', 'are vegan', 'vegans', 'vegetarians', 'vegetarian don']","['but he says they’re vegan.', 'he says they’re vegan', ""don't worry they're vegan.""]"
116,117,116_gluten_gluten free_free_re gluten,"['gluten', 'gluten free', 'free', 're gluten', 'free he', 'they re', 'he says', 'says they', 'says', 'are gluten']","['don’t worry, they’re gluten-free.', ""but he says they're gluten free..."", ""he says they're gluten-free.""]"
117,116,117_cat_cats_the cat_kitty,"['cat', 'cats', 'the cat', 'kitty', 'tongue', 'cat got', 'your tongue', 'the cats', 'got your', 'cat stevens']","['speak up, harold, or has the cat got your tongue?', 'he said he’s sorry about the cat.', ""guess the cat's got his tongue.""]"
118,115,118_john_the left_left_to the,"['john', 'the left', 'left', 'to the', 'angle', 'little to', 'crooked', 'it john', 'john you', 'right']","['a little to the left,stanley.', 'to the left stanley, to the left.”', 'let’s face it john, you’re stuck in the past.']"
119,114,119_organic_re organic_sourced_they re,"['organic', 're organic', 'sourced', 'they re', 'locally', 'he says', 'are organic', 'organic he', 'says they', 'they']","[""don't worry, they're organic."", 'but, he says they’re organic.”', ""he says they're organic""]"
120,108,120_winking_he winking_winking at_at you,"['winking', 'he winking', 'winking at', 'at you', 'wink', 'at', 'is he', 'mr van', 'winkle', 'van winkle']","[""actually, i think he's winking at you."", 'is he winking at you or me ?', 'no, he’s winking at me.']"
121,106,121_job_this job_job don_your resume,"['job', 'this job', 'job don', 'your resume', 'fit for', 'fit', 'the job', 'resume', 'don think', 'think you']","[""i don't think you're going to be a good fit for the job"", ""i don't think i'm the right fit for this job"", ""i don't think this job is a good fit for me.""]"
122,106,122_best friend_friend_best_man best,"['best friend', 'friend', 'best', 'man best', 'my best', 'your best', 'be your', 'friend he', 'man', 'second best']","['he’s man’s best friend, not boy’s best friend', 'yes, he’s my best friend, he’s man’s best friend, but you’ll always be my little buddy.', ""well you can be man's best friend's best friend.""]"
123,106,123_french_the french_french restaurant_france,"['french', 'the french', 'french restaurant', 'france', 'le', 'restaurant', 'french restaurants', 'sir', 'restaurants', 'in france']","[""sir, it's time to deploy the french"", 'should we tell the french, sir?', 'sir shall i call the french?']"
124,105,124_glasses_your glasses_glasses dad_eye,"['glasses', 'your glasses', 'glasses dad', 'eye', 'dad', 'need glasses', 'vision', 'your', 'surgery', 'need']","[""are you sure you don't want your glasses ?"", ""don't forget your glasses, dad."", 'sure you don’t need your glasses?']"
125,104,125_gary_spongebob_sponge_sponge bob,"['gary', 'spongebob', 'sponge', 'sponge bob', 'gary gary', 'fireman', 'bob', 'mammoth', 'new guy', 'spongebob squarepants']","['what did spongebob feed gary now?!', ""it's for the new guy, spongebob something."", 'remember gary? gary the wolf? he’s coming over for dinner tonight.']"
126,103,126_larry_larry you_larry larry_you larry,"['larry', 'larry you', 'larry larry', 'you larry', 'it larry', 'larry in', 'larry got', 'larry they', 'again larry', 'larry we']","['he says it’s larry', 'i like your costume, larry. larry? larry? why are you squeaking like that?', 'are you larry?']"
127,102,127_feet_six feet_six_feet away,"['feet', 'six feet', 'six', 'feet away', 'apart', 'feet apart', 'away', 'feet dude', 'stay six', 'feet from']","['dude....six feet.', 'i don’t think we’re six feet away.', 'six feet dude. six. feet.']"
128,101,128_spin_cycle_spin cycle_for spin,"['spin', 'cycle', 'spin cycle', 'for spin', 'shape', 'class', 'lift', 'spin class', 'the spin', 'fitness']","[""i'm sure i don't need to tell you about how to use the spin cycle."", ""why don't you take it for a spin?"", ""why don't we take it for a spin cycle?""]"
129,101,129_tower_trump tower_trump_building,"['tower', 'trump tower', 'trump', 'building', 'towers', 'tower it', 'the trump', 'empire state', 'the empire', 'empire']","[""well, it's no trump tower... ."", 'trump tower 2021', 'real trump tower']"
130,101,130_magic_magician_doing magic_magic show,"['magic', 'magician', 'doing magic', 'magic show', 'cirrus', 'rooftop', 'show', 'magical', 'doing', 'balcony']","['honey come look at this. some guy is doing magic on his balcony', 'honey, come watch this guy doing magic on a rooftop.', 'look, honey, everyone is tweeting about this guy doing a magic show on a rooftop.']"
131,100,131_look_don look_look like_you look,"['look', 'don look', 'look like', 'you look', 'like', 'profile', 'like your', 'tinder', 'you don', 'anything like']","['you don’t look anything like your profile pic.', 'you don’t look anything like your profile picture.', 'they  don’t look like me.']"
132,99,132_krill_the krill_krill is_krill don,"['krill', 'the krill', 'krill is', 'krill don', 'of krill', 'have krill', 'krill but', 'carry krill', 'aisle', 'carry']","[""no,i don't know where they have the krill."", 'stop asking me where the krill is.  i don’t know where the krill is.', 'he wants something new.  kung pao krill?  krill bolognese?  krill benedict?  krill, krill, spam, and krill? ...']"
133,99,133_stairs_staircase_the stairs_for man,"['stairs', 'staircase', 'the stairs', 'for man', 'escalator', 'steps', 'step for', 'one small', 'step', 'for mankind']","['i feel this is one small step for man and one giant leap for mankind!', ""don't forget the stairs."", 'one small step for a man, one giant staircase for mankind.']"
134,99,134_plaque_teeth_dentist_the dentist,"['plaque', 'teeth', 'dentist', 'the dentist', 'the plaque', 'dental', 'floss', 'this plaque', 'cavity', 'plaque don']","['the dentist said he’d work on my plaque, but this is not what i had in mind.', 'i went to the dentist for a cleaning  but he couldn’t get this plaque off!!', ""so what, at least i don't have plaque on my teeth.""]"
135,98,135_rock bottom_bottom_hit rock_hit,"['rock bottom', 'bottom', 'hit rock', 'hit', 'rock', 've hit', 'you hit', 'at rock', 'to hit', 'bottom is']","[""i think i've hit rock bottom."", ""you say you've hit rock bottom?"", ""looks like you've hit rock bottom""]"
136,96,136_fit in_fit_don fit_feel,"['fit in', 'fit', 'don fit', 'feel', 'feel like', 'in', 'to fit', 'like don', 'just don', 'in sometimes']","['i feel like i don’t fit in', ""i just don't fit in."", ""i don't fit in.""]"
137,96,137_coffee_starbuck_of coffee_cup,"['coffee', 'starbuck', 'of coffee', 'cup', 'starbucks', 'cup of', 'coffee is', 'coffee don', 'your coffee', 'his coffee']","['well, call me ishmael. starbuck has his own brand of coffee.', 'and don’t forget starbuck’s coffee.', ""don't forget starbuck's coffee.""]"
138,95,138_love_love you_don love_love him,"['love', 'love you', 'don love', 'love him', 'him more', 'you both', 'we love', 'more', 'not that', 'both']","['no, we don’t love him more than you!', 'it’s not that i don’t love you, it’s that i love him more.', 'no, i don’t love him more than you. i love you both the same.']"
139,95,139_butter_garlic_garlic butter_butter and,"['butter', 'garlic', 'garlic butter', 'butter and', 'and garlic', 'and butter', 'garlic and', 'of garlic', 'butter sir', 'the garlic']","[""sir, i think it's time to break out the garlic butter."", 'i think we can stop him with garlic butter.', 'we don’t have enough garlic butter to stop him.']"
140,94,140_sisyphus_sissy_mr sisyphus_sisyphus why,"['sisyphus', 'sissy', 'mr sisyphus', 'sisyphus why', 'don be', 'no play', 'all work', 'dull boy', 'drink', 'dull']","['sisyphus...you rock!', 'don’t be such a sisyphus.', 'hey, all work and no play makes sisyphus a dull boy.']"
141,93,141_universe_parallel_alternate_parallel universe,"['universe', 'parallel', 'alternate', 'parallel universe', 'an alternate', 'alternate universe', 'in an', 'alternative', 'alternative universe', 'lives in']","['look, just ignore him; he thinks he lives in an alternate universe.', 'he thinks he lives in a parallel universe', 'just ignore him,he lives in an alternate universe']"
142,92,142_quarantine_in quarantine_of quarantine_to quarantine,"['quarantine', 'in quarantine', 'of quarantine', 'to quarantine', 'quarantine is', 'the quarantine', 'quarantined', 'during quarantine', 'quarantine for', 'sees his']","[""hey man, i'm trying to quarantine here!"", ""this is it, folks! if he sees his shadow, we'll have six more weeks of quarantine!"", 'at least we don’t have to quarantine.']"
143,92,143_joe_joe he_country joe_country,"['joe', 'joe he', 'country joe', 'country', 'that joe', 'joe and', 'joe rogan', 'rogan', 'sleepy joe', 'joe is']","[""that's joe, he flips houses"", 'country joe and the fish , you said?', ""what a cup of joe. and who's joe?""]"
144,92,144_twitter_social media_banned_media,"['twitter', 'social media', 'banned', 'media', 'his twitter', 'twitter account', 'account', 'from twitter', 'social', 'banned from']","['they banned him from twitter, but he’s still in the cloud.', 'you know he just got banned from twitter...', 'they banned him from twitter.']"
145,92,145_cruise_ship_cruise ship_the cruise,"['cruise', 'ship', 'cruise ship', 'the cruise', 'on cruise', 'cruise line', 'ship you', 'ships', 'on', 'they said']","[""the good news is ... you're on a cruise ship."", ""i think it's the new cruise ship."", 'i miss the cruise ship kitchen']"
146,91,146_bob_that bob_bob he_know bob,"['bob', 'that bob', 'bob he', 'know bob', 'ross', 'his', 'me bob', 'bob was', 'bob finally', 'bob ross']","[""i'm glad to see that bob finally turned his life around"", 'oh that’s bob, he just moved here from australia.', ""that's bob. he's an asshole.""]"
147,91,147_escher_mr escher_mr_neighbor mr,"['escher', 'mr escher', 'mr', 'neighbor mr', 'escher he', 'new neighbor', 'neighbor', 'that escher', 'our new', 'moved in']","['our new neighbor, mr. escher.', 'new neighbor. a mr. escher.', ""that's mr. escher.""]"
148,91,148_tip_review_to tip_tip the,"['tip', 'review', 'to tip', 'tip the', 'tip him', 'yelp', 'reviews', 'forget to', 'we tip', 'tip this']","['be sure to tip him well.', 'he didn’t care for your tip the other night, so he’s about to tip you back.', ""no, i don't think we have to tip.""]"
149,90,149_stereotypes_stereotype_the stereotype_stereotypes he,"['stereotypes', 'stereotype', 'the stereotype', 'stereotypes he', 'breaking', 'only thing', 'thing he', 'the only', 'stereotype he', 'he breaking']","['the only thing he’s breaking today is stereotypes.', ""the only thing he's breaking is a stereotype."", 'the only thing he’s breaking is the stereotype.']"
150,90,150_light_lamp_the light_tunnel,"['light', 'lamp', 'the light', 'tunnel', 'lampshade', 'light at', 'lights', 'electricity', 'the end', 'lightbulb']","['i just don’t think i’m quite ready to pass the light at the end of the tunnel', ""we don't need a lamp there's a light at the end of the tunnel"", 'the light at the end of the tunnel, sir']"
151,89,151_waiter_your waiter_waiter will_the waiter,"['waiter', 'your waiter', 'waiter will', 'the waiter', 'my waiter', 'will', 'will be', 'be your', 'your', 'be right']","['your waiter will bring it right out.', ""your waiter will be here to show you today's specials."", 'your waiter will be right with you.']"
152,89,152_sun_the sun_blocking_tan,"['sun', 'the sun', 'blocking', 'tan', 'sunscreen', 'rays', 'sun is', 're blocking', 'dude', 'my sun']","[""so that's where the sun don't shine."", 'where did he put the sun?', ""dude, you're blocking the sun.""]"
153,88,153_cheese_the cheese_your cheese_moved your,"['cheese', 'the cheese', 'your cheese', 'moved your', 'who moved', 'sir', 'cheese samples', 'samples', 'cheese don', 'of cheese']","['for the last time, bob, i don’t know who moved your cheese.', 'sir, the cheese is for the little ones.', ""i'm sorry, doctor, i don't know who moved your cheese.""]"
154,87,154_carl_carl is_carl you_carl it,"['carl', 'carl is', 'carl you', 'carl it', 'hey carl', 'gucci', 'carl he', 'that carl', 'carl this', 'carl don']","[""carl, it's just an expression."", ""hey, carl. what's up?"", 'rock on, carl']"
155,86,155_jerry_jerry you_jerry it_jerry jerry,"['jerry', 'jerry you', 'jerry it', 'jerry jerry', 'jerry he', 'no jerry', 'that jerry', 'here jerry', 'on jerry', 'ben and']","['goodbye, jerry.', 'yes, jerry, it hurt.', 'jerry, i heard that...  💨']"
156,85,156_ralph_ralph you_it ralph_ralph ralph,"['ralph', 'ralph you', 'it ralph', 'ralph ralph', 'well ralph', 'ralph is', 'for ralph', 'ralph it', 'sam', 'ralph the']","['no, ralph. you don’t have to count them!', 'i don’t think i can do it, ralph.', ""no, don't count them... ralph? ralph?""]"
157,85,157_ishmael_me ishmael_call me_call,"['ishmael', 'me ishmael', 'call me', 'call', 'don call', 'ishmael call', 'me', 'call ishmael', 'call him', 'him ishmael']","['and don’t call me ishmael.', 'just don’t call me ishmael', ""don't call me ishmael.""]"
158,83,158_baking_die_die for_to die,"['baking', 'die', 'die for', 'to die', 'devil', 'is to', 'food', 'for he', 'he says', 'devil food']","['his cooking is to die for.', 'he says the devil food ones are to die for!', 'i hear his baking is to die for.']"
159,82,159_change_to change_change don_want to,"['change', 'to change', 'change don', 'want to', 'like change', 'don want', 'want', 'change you', 'change is', 'changes']","[""what if i don't want to change?"", ""you say you don't want to change."", ""but i don't want to change.""]"
160,82,160_oscar_an oscar_meyer_oscar meyer,"['oscar', 'an oscar', 'meyer', 'oscar meyer', 'weiner', 'mayer', 'wiener', 'oscar mayer', 'were an', 'meyer weiner']","['i wish i were an oscar mayer weiner.', 'i wish i was an oscar meyer weiner', 'oh i wish i were an oscar meyer weiner….']"
161,81,161_friday_casual_casual friday_sunday,"['friday', 'casual', 'casual friday', 'sunday', 'sunday in', 'the park', 'park', 'park with', 'with george', 'it casual']","[""chill out, man. it's casual friday."", 'sunday in the park with george.', 'it’s casual friday dude!']"
162,78,162_angry_mad_upset_pissed,"['angry', 'mad', 'upset', 'pissed', 'him angry', 'he mad', 'angry he', 'he angry', 'pissed about', 'make him']","['he looks angry.', ""whatever you do don't make him angry."", ""i think he's angry.""]"
163,78,163_watermelon_dad_start with_with watermelon,"['watermelon', 'dad', 'start with', 'with watermelon', 'melon', 'watermelon dad', 'we start', 'start', 'watermelon instead', 'use watermelon']","[""hey dad, what's say we start with a watermelon?"", ""you sure you don't want to start with a watermelon?"", 'why don’t we start with a watermelon?']"
164,77,164_swing_of swing_king_king of,"['swing', 'of swing', 'king', 'king of', 'the king', 'swinging', 'swingers', 'the swing', 'swing don', 'to swing']","['this is why i’m the king of swing.', 'no, i""m the king of swing!', 'i’m the king of swing']"
165,77,165_furniture_couch_the furniture_ikea,"['furniture', 'couch', 'the furniture', 'ikea', 'the couch', 'sofa', 'part of', 'part', 'the sofa', 'treats']","[""i feel like everyone treats me like part of the furniture. i don't feel 'seen'."", ""i know jim comey couldn't blend in with the curtains, but as a chameleon, i don't see why i can't be part of the furniture."", ""he treats me like i'm part of the furniture""]"
166,76,166_he knows_knows_something we_knows something,"['he knows', 'knows', 'something we', 'knows something', 'he know', 'something', 'we don', 'does he', 'know', 'think he']","[""you think he knows something we don't?"", ""i think he knows something we don't!"", ""i think he knows something we don't know.""]"
