Topic,Count,Name,Representation,Representative_Docs
104,89,104_stitches_licking_licking her_her stitches,"['stitches', 'licking', 'licking her', 'her stitches', 'her from', 'from licking', 'the stitches', 'keeps her', 'wounds', 'her wounds']","[""that's to keep her from licking her stitches."", 'it keeps her from licking her stitches.', 'it keeps her from licking her stitches.']"
105,88,105_office_boss_the boss_the office,"['office', 'boss', 'the boss', 'the office', 'desk', 'job', 'hire her', 'the desk', 'hired her', 'hire']","['when i told my boss i wanted to work remotely, she said i had a desk at the office, and she expected me to use it.', ""the boss said she's open to a phased return to the office."", ""sorry, hun. since the office is closed i couldn't get my dick sucked under my desk by the assistant i'm manipulating, so i'm doing it here. why outside? well, i can't do that in the house. that would be rude. yes, i'm firing her next week.""]"
106,88,106_rabbit_bunny_the rabbit_hat,"['rabbit', 'bunny', 'the rabbit', 'hat', 'rabbit out', 'hare', 'her rabbit', 'rabbit back', 'pull rabbit', 'the bunny']","['answer her right now!  where is the rabbit?', 'answer her question!  how did the rabbit get in the hat?!', 'she wants her rabbit back.']"
107,88,107_it your_mother_mother it_you my,"['it your', 'mother', 'mother it', 'you my', 'your mother', 'mother are', 'my mother', 'not your', 'are you', 'your']","[""it's your mother."", ""it's your mother."", ""it's your mother\r\nit's your mother\r\nit's your mother""]"
108,88,108_dinner_for dinner_dinner is_dinner with,"['dinner', 'for dinner', 'dinner is', 'dinner with', 'coming', 'coming for', 'dinner mom', 'is coming', 'over for', 'your mother']","['is my mother coming for dinner?', 'is my mother coming for dinner?', 'your mother is coming for dinner.']"
109,87,109_witness_the witness_your honor_honor,"['witness', 'the witness', 'your honor', 'honor', 'court', 'defendant', 'the defendant', 'the court', 'witness has', 'bear']","['objection, she’s pandering the witness your honor.', 'your honor, please instruct the witness to refrain from referring to the defendant as ‘my girl’', 'your honor, she was the first of three to bear witness to the defendant.']"
110,87,110_coffee_tea_the coffee_coffee table,"['coffee', 'tea', 'the coffee', 'coffee table', 'pot', 'coffee pot', 'table', 'cup', 'roast', 'brews']","['could you please rub the coffee pot? i need to talk to my wife.', ""i hope she's able to start the coffee pot."", 'do you think she ate the coffee table?']"
111,86,111_pregnant_baby_she pregnant_the baby,"['pregnant', 'baby', 'she pregnant', 'the baby', 'her baby', 'pregnant she', 'children', 'was pregnant', 'kids', 'babies']","[""she's pregnant!!!"", ""she's pregnant."", ""she's pregnant.""]"
112,84,112_queens_in queens_to queens_brooklyn,"['queens', 'in queens', 'to queens', 'brooklyn', 'bronx', 'the queens', 'bbq', 'train', 'queens you', 'of queens']","['i know, i know.  the queens in queens are not what you expected.', ""no, we're in queens."", 'welcome to queens']"
113,84,113_be back_back_coming_not coming,"['be back', 'back', 'coming', 'not coming', 'gone', 'she gone', 'coming back', 'she not', 'her back', 'she ll']","[""she's not coming."", 'she’s not coming....', ""she said she'll be back""]"
114,84,114_prenup_the prenup_sign_sign the,"['prenup', 'the prenup', 'sign', 'sign the', 'signed', 'she signed', 'prenuptial', 'to sign', 'agreement', 'prenup she']","[""no, mom, she didn't sign the prenup."", 'well, she signed the prenup.', ""she didn't sign the prenup.""]"
115,82,115_insurance_life insurance_policy_life,"['insurance', 'life insurance', 'policy', 'life', 'insurance policy', 'health', 'coverage', 'your insurance', 'plan', 'the life']","['she keeps on about the life insurance...', 'so i give her life insurance in the divorce...life insurance! ha ha ha!', 'it came with her life insurance policy.']"
116,81,116_mary_bloody_bloody mary_bloody marys,"['mary', 'bloody', 'bloody mary', 'bloody marys', 'marys', 'mary queen', 'lady mary', 'she makes', 'need her', 'scots']","['she is a sucker for bloody mary...', 'go ahead take my wife...she makes a mean bloody mary”.', '....and she makes a mean bloody mary.']"
117,81,117_like one_french_french girls_me like,"['like one', 'french', 'french girls', 'me like', 'girls', 'one of', 'draw', 'draw me', 'of your', 'your french']","['draw me like one of your french girls.', 'draw me like one of your french girls.', 'draw me like one of your french girls']"
118,81,118_cave_woman cave_caveman_the cave,"['cave', 'woman cave', 'caveman', 'the cave', 'woman', 'cave she', 'in cave', 'cave trained', 'her cave', 'cave is']","[""it's a woman-cave."", 'it’s a woman’s cave...', 'woman cave?']"
119,78,119_she doesn_doesn_like she_doesn even,"['she doesn', 'doesn', 'like she', 'doesn even', 'see me', 'it like', 'doesn want', 'see you', 'likes you', 'notice me']","['she doesn’t want to see you.', ""it's like she doesn't even see me anymore."", ""it's like she doesn't even see me.""]"
120,78,120_sarah_huckabee_no sarah_sara,"['sarah', 'huckabee', 'no sarah', 'sara', 'jim', 'ha', 'really sarah', 'ha ha', 'sarah it', 'sarah you']","['good news, we found someone even better that sarah huckabee', 'no, sarah, i said get me a knife!', 'no, really, sarah—you look great.']"
121,77,121_list_grocery_shopping_shopping list,"['list', 'grocery', 'shopping', 'shopping list', 'grocery list', 'wife grocery', 'the grocery', 'wife shopping', 'my wife', 'wife']","['no, it’s my wife’s grocery list!!', 'my wife’s shopping list.', 'my wife’s grocery list.']"
122,77,122_apple_an apple_apples_the apple,"['apple', 'an apple', 'apples', 'the apple', 'mom said', 'apple season', 'strudel', 'apple mom', 'the apples', 'an']","['but mom said i could have the apple for desert.', 'mom said you should use an apple.', 'mom said to use an apple.']"
123,77,123_sharon_sharon you_no sharon_her needed,"['sharon', 'sharon you', 'no sharon', 'her needed', 'sharon it', 'needed some', 'sharon sharon', 'some space', 'up told', 'sharon but']","['sharon and i broke up. i told her i needed some space.', 'sharon and i broke up. i told her i needed some space.', 'sharon and i broke up. i told her i needed some space.']"
124,77,124_eggs_egg_her eggs_an egg,"['eggs', 'egg', 'her eggs', 'an egg', 'the eggs', 'laid', 'laid an', 'eggs she', 'eggshells', 'on eggshells']","[""she's sitting on an egg"", 'and she took the eggs.', 'sounds like she just laid an egg.']"
125,76,125_kiss_kissed_to kiss_been kissed,"['kiss', 'kissed', 'to kiss', 'been kissed', 'kiss her', 'never been', 'kissing', 'kiss my', 'kissed she', 'my ass']","[""i hear she's never been kissed."", 'i wanted to tell her to ""kiss my ass""', 'kiss her!!']"
126,76,126_gaga_lady gaga_lady_baby gaga,"['gaga', 'lady gaga', 'lady', 'baby gaga', 'goo', 'gaga has', 'lord gaga', 'great great', 'dress', 'meat dress']","['lady gaga, how about you?', ""lady gaga's i presume."", 'her name is lady gaga.']"
127,74,127_wives_kids_wife and_and kids,"['wives', 'kids', 'wife and', 'and kids', 'nine', 'nine lives', 'how the', 'lives', 'the wife', 'hundreds of']","['the vet said nine lives, not nine wives.', 'how’s your wife and kids?', 'so how’s the wife and kids ?']"
128,74,128_flowers_the flowers_bouquet_the bouquet,"['flowers', 'the flowers', 'bouquet', 'the bouquet', 'flowers are', 'her bouquet', 'flower', 'her flowers', 'flowers in', 'breath mints']","['why would i want the flowers back mom?!', ""she said, leave the flowers, but she doesn't want to see you any more."", 'she said to leave the flowers in the moat']"
129,74,129_bachelorette_the bachelorette_bachelorette party_jong,"['bachelorette', 'the bachelorette', 'bachelorette party', 'jong', 'kim jong', 'kim', 'jong un', 'un', 'party', 'bachelorette parties']","['that one goes to the bachelorette party.""', 'which one goes to the bachelorette party?', 'which one is the bachelorette party?']"
130,73,130_tell your_tell_tell mom_about this,"['tell your', 'tell', 'tell mom', 'about this', 'your mother', 'mother', 'to tell', 'mom', 'mother about', 'tell mother']","['are you going to tell your mother?', ""you won't tell your mother about this, right?"", 'what do you want me to tell your mom about this?']"
131,73,131_sweater_thy_thy mother_thou,"['sweater', 'thy', 'thy mother', 'thou', 'honor thy', 'thou shalt', 'shalt', 'moses', 'honor', 'sweater your']","['honor thy mother...take a sweater.', 'and thou shalt wear a sweater when thy mother is cold.', 'thou shalt honor thy mother, and thy mother said to put on a sweater because the mountain is chilly.']"
132,73,132_ruffled_easily_easily ruffled_she easily,"['ruffled', 'easily', 'easily ruffled', 'she easily', 'ruffle', 'so ruffled', 'ruffled she', 'ruffles', 'gets ruffled', 'ruffled up']","[""she's easily ruffled."", ""she's easily ruffled."", ""she's easily ruffled.""]"
133,72,133_mirage_mirage she_mirage but_mirage or,"['mirage', 'mirage she', 'mirage but', 'mirage or', 'she mirage', 'the mirage', 'just mirage', 'your mirage', 'not mirage', 'be mirage']","[""what if she's a mirage leading us to a mirage?"", ""i'm beginning to think she's a mirage."", ""i'm beginning to think she's a mirage.""]"
134,72,134_unicorn_the unicorn_unicorns_granddaughter,"['unicorn', 'the unicorn', 'unicorns', 'granddaughter', 'my granddaughter', 'daughter', 'last unicorn', 'my daughter', 'this unicorn', 'for unicorn']","['my daughter is more pissed off with me than the unicorn.', 'my granddaughter always wanted a unicorn.', 'my granddaughter was pretty upset about the unicorn.']"
135,71,135_like your_looks_looks like_looks just,"['like your', 'looks', 'looks like', 'looks just', 'like', 'your mother', 'mother', 'it looks', 'picture of', 'just like']","['looks just like your mother.', 'i think it looks just like your mother', 'it looks like your mother.']"
136,71,136_russian_doll_russia_was russian,"['russian', 'doll', 'russia', 'was russian', 'dolls', 'the witness', 'russia from', 'see russia', 'russians', 'witness']","['how would i know she was russian?', 'she only said she was russian.', 'what can i say?  she was russian and a real doll!']"
137,71,137_joan_diane_fred_joan of,"['joan', 'diane', 'fred', 'joan of', 'of arc', 'you joan', 'arc', 'diane joan', 'fred think', 'joan come']","['you were supposed to set up by the picture of joan of arc being burned at the steak.', ""they'll never know it's you, joan."", 'diane']"
138,70,138_assistant_lovely assistant_lovely_my assistant,"['assistant', 'lovely assistant', 'lovely', 'my assistant', 'shredder', 'my lovely', 'the assistant', 'assistant to', 'your lovely', 'not your']","[""she's your attorney, not your 'lovely assistant.'"", 'for the last time, she’s the assistant district attorney, not your “lovely assistant.”', ""for the last time, she's not your lovely assistant!""]"
139,70,139_lassie_what that_timmy_that girl,"['lassie', 'what that', 'timmy', 'that girl', 'lassie lassie', 'gravity well', 'gravity', 'the lassie', 'black hole', 'lassie would']","['lassie, come home!', 'do you know lassie? we want to meet lassie.', ""where's lassie?""]"
140,70,140_daisy_daisy daisy_your answer_answer,"['daisy', 'daisy daisy', 'your answer', 'answer', 'daisy give', 'me your', 'answer do', 'give me', 'daisy is', 'answer true']","['daisy?', 'daisy,daisy', 'daisy? ... daisy?']"
141,70,141_madonna_madonna and_and child_child,"['madonna', 'madonna and', 'and child', 'child', 'the madonna', 'called madonna', 'another madonna', 'madonna with', 'fawn', 'child madonna']","['madonna and child is my favorite', 'it\'s called ""madonna and child.""', 'it\'s called ""madonna and child.""']"
142,69,142_mona_mona lisa_lisa_the mona,"['mona', 'mona lisa', 'lisa', 'the mona', 'lisa smile', 'smile', 'no mona', 'vinci', 'da vinci', 're no']","[""yeah? well, you're no mona lisa."", 'give me that mona lisa smile.', ""and you're no mona lisa.""]"
143,69,143_gluten_gluten free_free_some gluten,"['gluten', 'gluten free', 'free', 'some gluten', 'said gluten', 'hey lady', 'want some', 'some', 'and gluten', 'for gluten']","['pssst, lady, you like non-gluten-free?', 'why yes ma’am, it’s gluten free.', 'but she isn’t gluten free!']"
144,69,144_snow white_snow_white_roller,"['snow white', 'snow', 'white', 'roller', 'roller derby', 'derby', 'dwarves', 'skate', 'dwarfs', 'the dwarves']","[""do you guys happen to know where snow white is? my daughter's obsessed with her. by the way, good job saving snow white from the evil witch. you are the seven dwarves, are you not?"", 'little does snow white know the seven dwarves are recruiting her for their new roller derby team.', 'the queen is not jealous of the roller derby snow white.']"
145,69,145_rapunzel_hair_rapunzel rapunzel_her hair,"['rapunzel', 'hair', 'rapunzel rapunzel', 'her hair', 'rapunzel is', 'washing', 'washing her', 'sorry rapunzel', 'not rapunzel', 'cut']","['rapunzel...rapunzel let go of my hair! she was only a friend...i promise, i swear!', 'rapunzel! rapunzel! i know your name is rapunzel. jennifer is my accountant. i was just telling her how amazing you are.', 'i’m sorry, rapunzel is washing her hair tonight.']"
146,69,146_camp_summer camp_at summer_summer,"['camp', 'summer camp', 'at summer', 'summer', 'camp so', 'of summer', 'therapy', 'about summer', 'to summer', 'counselor']","['how did you feel about summer camp?', 'it all started at summer camp...', 'so tell me about summer camp ...']"
147,68,147_shirley_temple_shirley temple_shirley you,"['shirley', 'temple', 'shirley temple', 'shirley you', 'ship lollipop', 'temple shirley', 'lollipop', 'good ship', 'joust', 'joust shirley']","['so shirley temple lied?', 'can’t we just make a shirley temple?', 'did you say, shirley temple?']"
148,68,148_cheryl_000 000_000_cheryl cheryl,"['cheryl', '000 000', '000', 'cheryl cheryl', 'cheryl and', 'cheryl the', 'it cheryl', 'say cheryl', 'so cheryl', 'cheryl ll']","[""cheryl and i, we've got it all figured out."", 'cheryl, i have cancer.', ""that's it, cheryl, keep digging.""]"
149,68,149_whiplash_carriage_rear_rear ended,"['whiplash', 'carriage', 'rear', 'rear ended', 'ended', 'her carriage', 'was rear', 'she suing', 'suing', 'carriage was']","['she got whiplash when her carriage was rear-ended.', 'her carriage was rear-ended.', 'her carriage was rear-ended. whiplash.']"
150,67,150_in law_law_mother in_mother,"['in law', 'law', 'mother in', 'mother', 'law is', 'your mother', 'my mother', 'in', 'law you', 'law your']","[""what's a mother-in-law?"", 'just like your mother-in-law.', 'is that your mother-in-law???']"
151,66,151_ride_clown_car_smart car,"['ride', 'clown', 'car', 'smart car', 'smart', 'rides', 'ride and', 'ride she', 'driving', 'the car']","['she just left with some other clown, had a poof of blond hair, bright orange face, tiny hands and a big wad of cash.', 'you say your wife wants a car that performs? not just a smart car?', 'someone replaced your tramp clown with a basic clerk. now she’ll run fine, mind you, but you’ll see a drop in your laughs-per-mile.']"
152,66,152_waitress_the waitress_straw_that waitress,"['waitress', 'the waitress', 'straw', 'that waitress', 'straws', 'our waitress', 'straw you', 'waitress you', 'straw my', 'waitress told']","['i told you not to pinch the waitress !', 'when the waitress is so tired, that you are the waitress', ""where's the waitress?""]"
153,65,153_moon_the moon_luna_winking,"['moon', 'the moon', 'luna', 'winking', 'winking at', 'winked', 'winked at', 'at me', 'wink', 'she winking']","['did the moon have anything to drink? cause i’m sure she’s winking at me.', 'it’s winking at me. the moon must be a female.', ""maybe it's a woman in the moon winking at me.""]"
154,65,154_space_space she_some space_needed space,"['space', 'space she', 'some space', 'needed space', 'more space', 'needed', 'she needed', 'need some', 'space and', 'space my']","['she said she needed space.', 'she said she needed space', 'she said she needed space']"
155,65,155_doth_lady doth_too much_methinks,"['doth', 'lady doth', 'too much', 'methinks', 'the lady', 'much methinks', 'much', 'doth protect', 'protect too', 'methinks the']","['the lady doth protect too much, methinks.', 'the lady doth protect too much, methinks.', 'the lady doth protect too much, methinks.']"
156,64,156_piano_the piano_piano lessons_concerto,"['piano', 'the piano', 'piano lessons', 'concerto', 'lessons', 'grande piano', 'piano concerto', 'grand piano', 'dorothy', 'recital']","['did dorothy play the piano?', 'in the summer we just use the piano.', 'i thought we ordered a grand piano, not a grande piano.']"
157,64,157_air_filter_the air_air out,"['air', 'filter', 'the air', 'air out', 'air filter', 'room', 'the oxygen', 'oxygen', 'the room', 'oxygen out']","['she really sucks all the oxygen out of the room.', 'she really sucks the air out the of room', 'my mother-in-law sucks all the air out of the room']"
158,64,158_horse_horses_ass_horse ass,"['horse', 'horses', 'ass', 'horse ass', 'my horse', 'horseplay', 'horses ass', 'ass do', 'horse she', 'mare']","[""my wife told me i was a horse's ass, do you have something that could help that?"", 'and then she called me a ‘horse’s ass’ and boom.', 'she was a real horse’s ass.']"
159,64,159_base_third base_third_pitch,"['base', 'third base', 'third', 'pitch', 'bases', 'loaded', 'innings', 'bottom of', 'ball', 'bases are']","['i never got to third base with her.', 'ma, hi, hold on...\r\n""it\'s a tie game, bottom of the ninth. the bases are loaded and here\'s the pitch.""\r\n...mom, i\'m back. it\'s not the same without the fans.', 'sorry, mom, i really can’t talk right now. it’s a full count with two outs, and the bases are loaded.']"
160,64,160_brenda_my name_bzzz_is brenda,"['brenda', 'my name', 'bzzz', 'is brenda', 'name', 'me brenda', 'brenda brenda', 'brenda in', 'name is', 'brenda she']","['thats funny, my name is brenda', 'i’m just saying it’s funny that my name is brenda!', 'no, my name is brenda.']"
161,64,161_toast_re toast_your date_toasted,"['toast', 're toast', 'your date', 'toasted', 'date', 'left with', 'late she', 'left', 'she toast', 'toast she']","[""i'm sorry about your date. she's toast."", ""you're late,\r\nshe left...\r\nyou're toast!"", 'she left and you’re toast.']"
162,63,162_birthday_her birthday_anniversary_your birthday,"['birthday', 'her birthday', 'anniversary', 'your birthday', 'our anniversary', 'happy birthday', 'surprise', 'birthday surprise', 'forgot', 'wife birthday']","['i\'m taking her out, it\'s her birthday.""', 'she left me on her birthday', 'it was her birthday.']"
163,63,163_elizabeth_liz_elizabethan_elizabeth is,"['elizabeth', 'liz', 'elizabethan', 'elizabeth is', 'audrey', 'queen audrey', 'you elizabeth', 'elizabeth elizabeth', 'elizabeth kolbert', 'name elizabeth']","[""i bet her name's elizabeth!"", ""elizabeth's secret."", 'i knew elizabeth i, and i can tell you, she is no elizabeth i.']"
164,63,164_bailey_barnum_and bailey_barnum and,"['bailey', 'barnum', 'and bailey', 'barnum and', 'barnum bailey', 'ringling', 'bailey circus', 'barnum or', 'bailey on', 'or bailey']","[""bailey's i can do, but no more barnum & bailey's."", 'one barnum and bailey, in the rocks!', ""i served with barnum and bailey; you're no barnum or bailey""]"
165,63,165_sword_the sword_the stone_sword in,"['sword', 'the sword', 'the stone', 'sword in', 'sword from', 'stone', 'whoso pulleth', 'whoso', 'this stone', 'pulleth']","['whoso pulleth out this sword of this stone top desk is rightwise ceo', 'you ever seen the sword in the stone?', 'i told you to put the sword in the stone.']"
166,60,166_janice_janice janice_janice you_you janice,"['janice', 'janice janice', 'janice you', 'you janice', 'know janice', 'janice get', 'janice it', 'janice told', 'janice this', 'janice didn']","['what did you do this time janice?', 'you okay, janice?', 'bob: janice...? janice: yes.... bob: how are we going to fit this in the car....?']"
167,60,167_shovel_the shovel_shoveling_snow,"['shovel', 'the shovel', 'shoveling', 'snow', 'the walk', 'shovels', 'shovel and', 'shovel the', 'your shovel', 'bright bright']","[""nice try. go back inside and tell your mother that she said to shovel the walk, so i'm shoveling the walk."", 'linda, try the shovel!', ""like i tell your mom, it's not the size of the shovel...""]"
168,60,168_art_artist_paintings_the artist,"['art', 'artist', 'paintings', 'the artist', 'modern art', 'abstract', 'portrait', 'artists', 'modern', 'painted']","['i would have built a more conventional cairn, but she always loved modern art.', ""next time, we're keeping the emergency fund, and my niece can do the modern art."", ""if we ditched the modern art and painted a life-size mural of the african plains on the wall, maybe she'd feel more at home.""]"
169,60,169_porridge_bed_goldilocks_my bed,"['porridge', 'bed', 'goldilocks', 'my bed', 'ate', 'ate my', 'she ate', 'my porridge', 'slept in', 'slept']","['she slept in my bed, sat on my chair and worst of all, ate my porridge.', 'it’s the one over there with the goldilocks.\r\nshe ate my porridge, sat in my chair, and slept in my bed.', 'i swear she ate my  by porridge, broke my chair and slept in my bed.']"
170,59,170_hair_my hair_grow_cut my,"['hair', 'my hair', 'grow', 'cut my', 'haircut', 'cut', 'mom cut', 'mom', 'to grow', 'hair out']","[""but my mom won't let me grow my hair that long."", 'mom, i’m just going to grow my hair out and escape....', 'sorry, mom cut my hair last night.']"
171,59,171_dream_recurring_dream that_recurring dream,"['dream', 'recurring', 'dream that', 'recurring dream', 'swallowed', 'dreams', 'that dream', 'that being', 'my dream', 'being']","['i have this recurring dream that my ex wife kept the cat.', ""it's a recurring dream that i'm about to be swallowed by a giant woman."", ""i have a recurring dream that i'm being eaten by a woman with thick lips.""]"
172,58,172_pie_apple pie_apple_mom apple,"['pie', 'apple pie', 'apple', 'mom apple', 'pie what', 'mom', 'pie your', 'what mom', 'that pie', 'pie mom']","[""what's mom's apple pie?"", ""mom's apple pie?"", ""mom's apple pie?""]"
173,58,173_belt_chastity_chastity belt_her chastity,"['belt', 'chastity', 'chastity belt', 'her chastity', 'blacksmith', 'belt for', 'belt you', 'should see', 'with chastity', 'see her']","['you should see her chastity belt!', 'you should see her chastity belt.', 'you should see her chastity belt.']"
174,58,174_pounds_weight_lost_she lost,"['pounds', 'weight', 'lost', 'she lost', 'lose', '15', 'lost 10', 'lost weight', 'lost 15', 'pounds in']","['i know it looks severe.......but my girlfriend swears she’s lost 15 pounds on this plan”', ""it looks weird but she's lost 10 pounds already"", 'jenny said she lost 10 pounds in a week.']"
175,57,175_judy_judge judy_judge_and judy,"['judy', 'judge judy', 'judge', 'and judy', 'judy collins', 'punch', 'collins', 'punch and', 'judy judy', 'the punch']","['did i miss judge judy?', 'turn me back into judge judy.', 'judge judy,... is that you.']"
176,57,176_ladies first_ladies_first_first ladies,"['ladies first', 'ladies', 'first', 'first ladies', 'and children', 'women and', 'children', 'ladies ladies', 'batten down', 'guard your']","['ladies first.', '..ladies first..', 'ladies first.']"
177,57,177_necking_about necking_warned me_warned,"['necking', 'about necking', 'warned me', 'warned', 'me about', 'me necking', 'neck', 'to neck', 'mom warned', 'mother told']","['mother warned me about necking on the first date.', 'my mom warned me about necking.', 'my mother warned me about necking.']"
178,56,178_snow_snow woman_snow women_snowmen,"['snow', 'snow woman', 'snow women', 'snowmen', 'snowman', 'frosty', 'women', 'the snow', 'woman', 'posted']","['i thought this was the snow women’s section', 'do you suppose that there is a snow woman?', 'they want to know where the snow women are.']"
179,56,179_cheese_the cheese_of cheese_cheese she,"['cheese', 'the cheese', 'of cheese', 'cheese she', 'wheel', 'cheese wheel', 'she the', 'whole cheese', 'cheese did', 'say cheese']","[""i'me giving you a prescription for some special cheese you get only at the crosstown deli. take two, small pieces tonight and drop back her to my office in the morning..... bring the cheese."", ""in this next experiment, we will have your corporation's team members find cheese in a maze. we mean the human will find the cheese, too. she will also have to figure out how to communicate in squeak to find the cheese."", ""she's the queen of cheese.""]"
180,56,180_interior_decorator_interior decorator_decorating,"['interior', 'decorator', 'interior decorator', 'decorating', 'decorate', 'an interior', 'feng shui', 'shui', 'feng', 'interior designer']","['wife like interior decorator, boog like decorator.', 'i blame my mother and your interior decorator.', ""it's the interior decorator my wife hired.""]"
181,55,181_doc_doctor_doc she_doc my,"['doc', 'doctor', 'doc she', 'doc my', 'me doc', 'doctor my', 'it doc', 'her doc', 'mother doc', 'doc it']","[""but that's just it doc. she told me not to change."", 'doc, everything reminds me of her!', 'everything reminds me of her, doc.']"
182,55,182_tv_the tv_channel_shows,"['tv', 'the tv', 'channel', 'shows', 'watching', 'tv it', 'block the', 'watch', 'block', 'blocking']","['how come she always finds a way to block the tv??', 'you need to ""stop"" watching regular tv"" and start watching funny shows like leave it to beaver. the lucy show andy griffin bewitch .these shows (made you laugh some shows make you nuts.', ""it was a little easier when she was younger and didn't block the tv.""]"
183,55,183_ruth_ruth bader_bader_babe ruth,"['ruth', 'ruth bader', 'bader', 'babe ruth', 'ginsburg', 'ginsberg', 'babe', 'bader ginsburg', 'bader ginsberg', 'ruth it']","['i like it. but it’s no ruth bader ginsburg.', ""i'm honoring ruth bader ginsburg."", 'ruth bader ginsberg and you?']"
184,54,184_watson_crick_crick in_watson and,"['watson', 'crick', 'crick in', 'watson and', 'crick and', 'my dear', 'and watson', 'elementary my', 'dear watson', 'elementary']","['elementary, my dear watson.', 'watson i have a crick in my neck.', 'elementary, my dear crick and watson']"
185,53,185_soccer_mom_play_soccer mom,"['soccer', 'mom', 'play', 'soccer mom', 'sports', 'ball', 'home run', 'playing', 'game', 'ball in']","['mom said not to play ball in the house', 'i can’t talk now, mom. i’m multi-tasking for our at-home series — i’m the ump, the announcer, the ball girl, and i have the bucket of gatorade ready to pour over the winning team.', ""i'm a soccer mom.""]"
186,53,186_beyoncé_rihanna_katy perry_katy,"['beyoncé', 'rihanna', 'katy perry', 'katy', 'perry', 'ella', 'ella ella', 'by beyoncé', 'rihanna song', 'beyoncé it']","['i wonder if katy perry is over there', 'not now katy perry.', ""where's katy perry?""]"
187,53,187_whale_the whale_whale of_white whale,"['whale', 'the whale', 'whale of', 'white whale', 'jonah', 'whaling', 'whale when', 'whale just', 'have whale', 'dolphin']","['i hope she likes whale.', 'i saw some of your relatives in the middle aisle...""\r\n""really? i told them to wait in the ocean.""\r\n""ever hear of a sperm whale named big black moby dick hahaha!""\r\n""your wife made me blast my blowhole all night. see how she walkin\' now? das dat whale d', ""i didn't know your mom is a whale.""]"
188,52,188_deeper_dig_digging_dig deeper,"['deeper', 'dig', 'digging', 'dig deeper', 'hole', 'to dig', 'susan', 'what meant', 'yourself', 'deep']","[""this isn't what i meant when i asked you to dig deeper, marilyn."", 'susan, when i said i want you to dig deeper this isn’t what i meant.', 'cheryl, that’s not what i meant when i said “you need to dig deeper.”']"
189,52,189_lobster_crab_crabby_shellfish,"['lobster', 'crab', 'crabby', 'shellfish', 'the lobster', 'so crabby', 'the crab', 'bisque', 'mother was', 'my mother']","[""fuck, dave, glad you're here. we got a bluehair whose crab bisque needs sopping up. get in there and get wet, or she’ll miss the 5pm showing of wicked and our entire business model collapses."", 'thought i was the crab. why is she being crabby?', 'consider the lobster?! how come it’s never consider the woman who has to hold hands with the lobster?']"
190,51,190_knitted_knit_sweater_knitting,"['knitted', 'knit', 'sweater', 'knitting', 'mother knitted', 'thou shalt', 'shalt', 'knitted this', 'this for', 'for you']","['your mother knitted this for you.', 'thou shalt wear this sweater your mother worked so hard to knit for you.', 'thou shalt wear this sweater your mother worked so hard to knit for you.']"
191,51,191_helicopter_drone_helicopter mom_drone on,"['helicopter', 'drone', 'helicopter mom', 'drone on', 'helicopter parenting', 'parenting', 'drones', 'helicopter parent', 'parent', 'blah']","['you are too a helicopter mom.', 'calling helicopter mom . . .', 'helicopter mom 2.0']"
192,51,192_keys_the keys_lamp_key,"['keys', 'the keys', 'lamp', 'key', 'the lamp', 'drop off', 'her keys', 'drop', 'the key', 'keys in']","['looks like my ex-wife dropped off the keys.', ""well,she told me she'd drop off the keys."", 'well... she did say she would drop off the keys...']"
193,51,193_trim_nest_just trim_sides,"['trim', 'nest', 'just trim', 'sides', 'the sides', 'trim around', 'trim the', 'eggs', 'her nest', 'around']","[""just trim around the sides, i can't relocate her until the eggs hatch."", ""she's nesting, can you just trim the sides?"", ""can you just trim around her?  she's nesting.""]"
194,51,194_netflix_password_netflix password_wifi,"['netflix', 'password', 'netflix password', 'wifi', 'our netflix', 'netflix account', 'the netflix', 'the wifi', 'password she', 'fi']","['we are using her netflix password.', ""maybe if we give her our netflix password she'll go?"", 'maybe we just give her our netflix password?']"
195,51,195_heavy_heavy she_ain heavy_weight,"['heavy', 'heavy she', 'ain heavy', 'weight', 'heavy it', 'not heavy', 'so fat', 'ain', 'she ain', 'she my']","['she ain’t heavy, she’s your mother.', 'she ain’t heavy, she’s my mother.', 'she ain’t heavy. she’s my mother.']"
196,50,196_has your_mother left_yet has_mother gone,"['has your', 'mother left', 'yet has', 'mother gone', 'yet', 'left', 'gone yet', 'left yet', 'gone', 'your mother']","['has your mother left?', 'has your mother left yet?', 'has your mother left yet?']"
197,50,197_chef_cook_she cook_to cook,"['chef', 'cook', 'she cook', 'to cook', 'can she', 'her cooking', 'skills', 'cooking', 'cook but', 'cook she']","[""bon soir, here at chez l'upcycle, chef  requests that our guests choose their ingredients before she works her culinary magic."", 'great you found the armor! welcome to ‘get your wife to  cook school’. as soon as i strain this, we’ll review mess skills and then move on to clumsy knife skills.”', 'sure, but can she cook?']"
198,50,198_ruff_having ruff_ruff day_ruff time,"['ruff', 'having ruff', 'ruff day', 'ruff time', 'having', 'had ruff', 'she having', 'day', 'be having', 'day she']","[""she's having a ruff time."", ""she's having a ruff day."", ""she's having a ruff day.""]"
199,50,199_crown_victoria_crown victoria_the crown,"['crown', 'victoria', 'crown victoria', 'the crown', 'harry', 'clown victoria', 'cape', 'crown with', 'ford', 'clown']","['oh, i thought you said crown victoria...', 'i thought you said a crown victoria.', 'for the crown, victoria!']"
