caption,mean,precision,votes,not_funny,somewhat_funny,funny,cleaned_caption_v2,contest_id,tokens,occupations,topic
"I'll need to see your driver's license, pilot's licence, flight plan and smog certificate.",1.347457627118644,0.0594254184903283,118,88,19,11,i will need to see your driver s license pilot s licence flight plan and smog certificate,36,"['i', 'will', 'need', 'to', 'see', 'your', 'driver', 's', 'license', 'pilot', 's', 'licence', 'flight', 'plan', 'and', 'smog', 'certificate']",{'driver'},0
You can see my driver's license - but you won't be able to read it without your Buck Rogers decoder ring.,1.347457627118644,0.0594254184903283,118,88,19,11,you can see my driver s license but you will not be able to read it without your buck rogers decoder ring,36,"['you', 'can', 'see', 'my', 'driver', 's', 'license', 'but', 'you', 'will', 'not', 'be', 'able', 'to', 'read', 'it', 'without', 'your', 'buck', 'rogers', 'decoder', 'ring']",{'driver'},0
Not your driver's license. Your pilot's license.,1.30188679245283,0.057140314239305,106,81,18,7,not your driver s license your pilot s license,36,"['not', 'your', 'driver', 's', 'license', 'your', 'pilot', 's', 'license']",{'driver'},-1
I'm going to need your driver's license and the whole story.,1.28,0.0533333333333333,100,76,20,4,i am going to need your driver s license and the whole story,36,"['i', 'am', 'going', 'to', 'need', 'your', 'driver', 's', 'license', 'and', 'the', 'whole', 'story']",{'driver'},0
I don't care if you are from Alpha Centauri. I need to see your driver's license.,1.2727272727272727,0.0514040782988654,99,75,21,3,i do not care if you are from alpha centauri i need to see your driver s license,36,"['i', 'do', 'not', 'care', 'if', 'you', 'are', 'from', 'alpha', 'centauri', 'i', 'need', 'to', 'see', 'your', 'driver', 's', 'license']",{'driver'},0
Lets see your pilots license.,1.2526315789473683,0.0538930570846854,95,75,16,4,let us see your pilots license,36,"['let', 'us', 'see', 'your', 'pilots', 'license']",{'pilot'},0
"OK mister, let's see your pilots license",1.2526315789473683,0.0578998267130406,95,77,12,6,ok mister let us see your pilots license,36,"['ok', 'mister', 'let', 'us', 'see', 'your', 'pilots', 'license']",{'pilot'},-1
"Hey kid, I don't care if your dad is head of NASA, I still need to see your driver's license.",1.24468085106383,0.0494448018159874,94,73,19,2,hey kid i do not care if your dad is head of nasa i still need to see your driver s license,36,"['hey', 'kid', 'i', 'do', 'not', 'care', 'if', 'your', 'dad', 'is', 'head', 'of', 'nasa', 'i', 'still', 'need', 'to', 'see', 'your', 'driver', 's', 'license']",{'driver'},0
"Yes, I saw the 'Student Driver' bumper sticker...",1.2391304347826086,0.0543597693518159,92,74,14,4,yes i saw the student driver bumper sticker,36,"['yes', 'i', 'saw', 'the', 'student', 'driver', 'bumper', 'sticker']","{'driver', 'bumper', 'sticker'}",0
"You need to show me a space ship license, an air plane license, and a driver's license.",1.2365591397849462,0.0516167989802918,93,74,16,3,you need to show me a space ship license an air plane license and a driver s license,36,"['you', 'need', 'to', 'show', 'me', 'a', 'space', 'ship', 'license', 'an', 'air', 'plane', 'license', 'and', 'a', 'driver', 's', 'license']",{'driver'},-1
"Driver's liscense, registration and patent number, please.",1.2365591397849462,0.0516167989802918,93,74,16,3,driver s liscense registration and patent number please,36,"['driver', 's', 'liscense', 'registration', 'and', 'patent', 'number', 'please']",{'driver'},0
"Your drivers license expires 3 light years ago, Captain Kirk.",1.2333333333333334,0.0500935454512869,90,71,17,2,your drivers license expires 3 light years ago captain kirk,36,"['your', 'drivers', 'license', 'expires', '3', 'light', 'years', 'ago', 'captain', 'kirk']",{'driver'},0
Do you realize that your driver side tail light is out?,1.2247191011235956,0.0547834649866716,89,73,12,4,do you realize that your driver side tail light is out,36,"['do', 'you', 'realize', 'that', 'your', 'driver', 'side', 'tail', 'light', 'is', 'out']",{'driver'},0
I need to see your drivers license AND your pilot's license...,1.2247191011235956,0.0547834649866716,89,73,12,4,i need to see your drivers license and your pilot s license,36,"['i', 'need', 'to', 'see', 'your', 'drivers', 'license', 'and', 'your', 'pilot', 's', 'license']",{'driver'},-1
"I'm sorry, sir, your Krypton driver's licence isn't legal in Minnesota.",1.2183908045977012,0.055263668629472,87,72,11,4,i am sorry sir your krypton driver s licence is not legal in minnesota,36,"['i', 'am', 'sorry', 'sir', 'your', 'krypton', 'driver', 's', 'licence', 'is', 'not', 'legal', 'in', 'minnesota']",{'driver'},0
I'll take a driver's license or a pilot's license.,1.2,0.0467426352442802,85,69,15,1,i will take a driver s license or a pilot s license,36,"['i', 'will', 'take', 'a', 'driver', 's', 'license', 'or', 'a', 'pilot', 's', 'license']",{'driver'},0
You'll need to take a defensive driver class.,1.2,0.0523936831995583,85,71,11,3,you will need to take a defensive driver class,36,"['you', 'will', 'need', 'to', 'take', 'a', 'defensive', 'driver', 'class']",{'driver'},0
"Elton, I still need to see your driver's license.",1.1927710843373494,0.0498538307925901,83,69,12,2,elton i still need to see your driver s license,36,"['elton', 'i', 'still', 'need', 'to', 'see', 'your', 'driver', 's', 'license']",{'driver'},0
Your driver's side tail light is out,1.1927710843373494,0.0554357390609786,83,71,8,4,your driver s side tail light is out,36,"['your', 'driver', 's', 'side', 'tail', 'light', 'is', 'out']",{'driver'},0
Not your pilots license pal.,1.1927710843373494,0.0527187139919645,83,70,10,3,not your pilots license pal,36,"['not', 'your', 'pilots', 'license', 'pal']",{'pilot'},-1
"You just landed from the International Space Station, sure. And I'm Darth Vader, and I just landed from the Death Star. Now hand over your driver's license.",1.1927710843373494,0.0580256798797503,83,72,6,5,you just landed from the international space station sure and i am darth vader and i just landed from the death star now hand over your driver s license,36,"['you', 'just', 'landed', 'from', 'the', 'international', 'space', 'station', 'sure', 'and', 'i', 'am', 'darth', 'vader', 'and', 'i', 'just', 'landed', 'from', 'the', 'death', 'star', 'now', 'hand', 'over', 'your', 'driver', 's', 'license']",{'driver'},0
"So you can either pay the $33, 172 fine, or take 692 Drivers Ed courses.",1.1829268292682926,0.0494719139933026,82,69,11,2,so you can either pay the 33 172 fine or take 692 drivers ed courses,36,"['so', 'you', 'can', 'either', 'pay', 'the', '33', '172', 'fine', 'or', 'take', '692', 'drivers', 'ed', 'courses']",{'driver'},0
"Driver’s license, registration, and flight plan please.",1.1829268292682926,0.0429562804448437,82,67,15,0,driver ’ s license registration and flight plan please,36,"['driver', '’', 's', 'license', 'registration', 'and', 'flight', 'plan', 'please']",{'driver'},-1
You don't have a driver's license?,1.1829268292682926,0.0524269434204691,82,70,9,3,you do not have a driver s license,36,"['you', 'do', 'not', 'have', 'a', 'driver', 's', 'license']",{'driver'},0
May I see your pilots license and registration. I also hate the song Rocket Man.,1.175,0.0556179326330972,80,70,6,4,may i see your pilots license and registration i also hate the song rocket man,36,"['may', 'i', 'see', 'your', 'pilots', 'license', 'and', 'registration', 'i', 'also', 'hate', 'the', 'song', 'rocket', 'man']",{'pilot'},0
"Your driver's license expires 20 years from now, Mr. McFly",1.175,0.0463032109229171,80,67,12,1,your driver s license expires 20 years from now mr mcfly,36,"['your', 'driver', 's', 'license', 'expires', '20', 'years', 'from', 'now', 'mr', 'mcfly']",{'driver'},0
Can I see your driver's license and proof of maturity.,1.1645569620253164,0.0523091568395843,79,69,7,3,can i see your driver s license and proof of maturity,36,"['can', 'i', 'see', 'your', 'driver', 's', 'license', 'and', 'proof', 'of', 'maturity']",{'driver'},0
"Registration, driver's license and how many miles per gallon do you get from this?",1.1645569620253164,0.0456848771435583,79,67,11,1,registration driver s license and how many miles per gallon do you get from this,36,"['registration', 'driver', 's', 'license', 'and', 'how', 'many', 'miles', 'per', 'gallon', 'do', 'you', 'get', 'from', 'this']",{'driver'},0
"Sir, may I see your pilots license?",1.155844155844156,0.0455277215879749,77,66,10,1,sir may i see your pilots license,36,"['sir', 'may', 'i', 'see', 'your', 'pilots', 'license']",{'pilot'},-1
"Spare me the joke about women drivers, pal.",1.135135135135135,0.0443986698267628,74,65,8,1,spare me the joke about women drivers pal,36,"['spare', 'me', 'the', 'joke', 'about', 'women', 'drivers', 'pal']",{'driver'},0
Would you like to see my NASA permit or my driver's license?,1.135135135135135,0.0443986698267628,74,65,8,1,would you like to see my nasa permit or my driver s license,36,"['would', 'you', 'like', 'to', 'see', 'my', 'nasa', 'permit', 'or', 'my', 'driver', 's', 'license']",{'driver'},0
The brake light on the driver's side appears to be out.,1.135135135135135,0.0483887913605152,74,66,6,2,the brake light on the driver s side appears to be out,36,"['the', 'brake', 'light', 'on', 'the', 'driver', 's', 'side', 'appears', 'to', 'be', 'out']",{'driver'},0
Lets see your pilots license.,1.135135135135135,0.0400126059566273,74,64,10,0,let us see your pilots license,36,"['let', 'us', 'see', 'your', 'pilots', 'license']",{'pilot'},0
"No, I said driver's license, not pilot's license.",1.125,0.0392491141014224,72,63,9,0,no i said driver s license not pilot s license,36,"['no', 'i', 'said', 'driver', 's', 'license', 'not', 'pilot', 's', 'license']",{'driver'},0
"""I've never seen a drivers license from Pluto before"".",1.125,0.0481971531441952,72,65,5,2,i have never seen a drivers license from pluto before,36,"['i', 'have', 'never', 'seen', 'a', 'drivers', 'license', 'from', 'pluto', 'before']",{'driver'},0
Ok ...registration... driver's ID... license to bear arms..all set...have a good day!,1.1126760563380282,0.0427867096772959,71,64,6,1,ok registration driver s id license to bear arms all set have a good day,36,"['ok', 'registration', 'driver', 's', 'id', 'license', 'to', 'bear', 'arms', 'all', 'set', 'have', 'a', 'good', 'day']",{'driver'},0
I'll need to see your intergallactic drivers license please.,1.1111111111111112,0.0422172800006767,72,65,6,1,i will need to see your intergallactic drivers license please,36,"['i', 'will', 'need', 'to', 'see', 'your', 'intergallactic', 'drivers', 'license', 'please']",{'driver'},0
"To be completely honest, Mr. Jones, I have to meet the quota of summonses to drivers of road rockets.",1.1014492753623188,0.0420333948358774,69,63,5,1,to be completely honest mr jones i have to meet the quota of summonses to drivers of road rockets,36,"['to', 'be', 'completely', 'honest', 'mr', 'jones', 'i', 'have', 'to', 'meet', 'the', 'quota', 'of', 'summonses', 'to', 'drivers', 'of', 'road', 'rockets']",{'driver'},0
"Mr. Trump, may I see your tax returns, er, I mean, your drivers license ?",1.1014492753623188,0.0468301584551483,69,64,3,2,mr trump may i see your tax returns er i mean your drivers license,36,"['mr', 'trump', 'may', 'i', 'see', 'your', 'tax', 'returns', 'er', 'i', 'mean', 'your', 'drivers', 'license']",{'driver'},0
You need a NASA Drivers License for this vehicle.,1.1014492753623188,0.0420333948358774,69,63,5,1,you need a nasa drivers license for this vehicle,36,"['you', 'need', 'a', 'nasa', 'drivers', 'license', 'for', 'this', 'vehicle']",{'driver'},0
I don't think that I've ever seen a driver's license from Bonneville before,1.0895522388059702,0.0351474459891143,67,61,6,0,i do not think that i have ever seen a driver s license from bonneville before,36,"['i', 'do', 'not', 'think', 'that', 'i', 'have', 'ever', 'seen', 'a', 'driver', 's', 'license', 'from', 'bonneville', 'before']",{'driver'},0
"Officer: Son, did you know how fast you were traveling? Driver: I don't think is all relative.",1.0735294117647058,0.0318866549942139,68,63,5,0,officer son did you know how fast you were traveling driver i do not think is all relative,36,"['officer', 'son', 'did', 'you', 'know', 'how', 'fast', 'you', 'were', 'traveling', 'driver', 'i', 'do', 'not', 'think', 'is', 'all', 'relative']",{'driver'},0
"I know, you are race car driver.",1.0625,0.0304968772796416,64,60,4,0,i know you are race car driver,36,"['i', 'know', 'you', 'are', 'race', 'car', 'driver']",{'driver'},0
It appears that you have an expired license. Driver's license and registration please.,1.0625,0.0304968772796416,64,60,4,0,it appears that you have an expired license driver s license and registration please,36,"['it', 'appears', 'that', 'you', 'have', 'an', 'expired', 'license', 'driver', 's', 'license', 'and', 'registration', 'please']",{'driver'},0
"I hear that you were just keeping pace with other drivers. I'm not stopping ""other drivers "". I have stopped you. Again, license and registration, please.",1.0625,0.0304968772796416,64,60,4,0,i hear that you were just keeping pace with other drivers i am not stopping other drivers i have stopped you again license and registration please,36,"['i', 'hear', 'that', 'you', 'were', 'just', 'keeping', 'pace', 'with', 'other', 'drivers', 'i', 'am', 'not', 'stopping', 'other', 'drivers', 'i', 'have', 'stopped', 'you', 'again', 'license', 'and', 'registration', 'please']",{'driver'},0
My I see your drivers license please?,1.0615384615384615,0.0371905377034879,65,62,2,1,my i see your drivers license please,36,"['my', 'i', 'see', 'your', 'drivers', 'license', 'please']",{'driver'},0
"Driver: ""E-L-T-O"" Officer: ""I know how to spell it, sir.""",1.0483870967741935,0.0274745144619036,62,59,3,0,driver e l t o officer i know how to spell it sir,36,"['driver', 'e', 'l', 't', 'o', 'officer', 'i', 'know', 'how', 'to', 'spell', 'it', 'sir']",{'driver'},0
"Let me see your registration and driver's license."" ""Why am I being stopped, officer?"" ""You went through a red light.",1.0476190476190477,0.0270458016308126,63,60,3,0,let me see your registration and driver s license why am i being stopped officer you went through a red light,36,"['let', 'me', 'see', 'your', 'registration', 'and', 'driver', 's', 'license', 'why', 'am', 'i', 'being', 'stopped', 'officer', 'you', 'went', 'through', 'a', 'red', 'light']",{'driver'},0
Of course I have a driver's license!,1.0476190476190477,0.0270458016308126,63,60,3,0,of course i have a driver s license,36,"['of', 'course', 'i', 'have', 'a', 'driver', 's', 'license']",{'driver'},0
"Police man: Your like the fourth guy that works at N.A.S.A. Driver: Yeah, we're having a conference.",1.0166666666666666,0.0168073161363203,60,59,1,0,police man your like the fourth guy that works at n a s a driver yeah we are having a conference,36,"['police', 'man', 'your', 'like', 'the', 'fourth', 'guy', 'that', 'works', 'at', 'n', 'a', 's', 'a', 'driver', 'yeah', 'we', 'are', 'having', 'a', 'conference']","{'driver', 'police'}",0
"drivers license and registration, please.",1.0,0.0176998081351197,57,57,0,0,drivers license and registration please,36,"['drivers', 'license', 'and', 'registration', 'please']",{'driver'},0
"drivers license and registration, please.",1.0,0.0176998081351197,57,57,0,0,drivers license and registration please,36,"['drivers', 'license', 'and', 'registration', 'please']",{'driver'},0
My dog ate my pilots license officer. That will not fly today Sir.,1.0,0.0176998081351197,57,57,0,0,my dog ate my pilots license officer that will not fly today sir,36,"['my', 'dog', 'ate', 'my', 'pilots', 'license', 'officer', 'that', 'will', 'not', 'fly', 'today', 'sir']",{'pilot'},-1
I'm looking for a back seat driver,1.3495145631067962,0.0529156339686967,103,70,30,3,i am looking for a back seat driver,38,"['i', 'am', 'looking', 'for', 'a', 'back', 'seat', 'driver']",{'driver'},0
My strength is that I am a back seat driver.,1.3125,0.0598105561885103,96,72,18,6,my strength is that i am a back seat driver,38,"['my', 'strength', 'is', 'that', 'i', 'am', 'a', 'back', 'seat', 'driver']",{'driver'},0
Welcome to back seat driver's ed.,1.264367816091954,0.0553470016780077,87,67,17,3,welcome to back seat driver s ed,38,"['welcome', 'to', 'back', 'seat', 'driver', 's', 'ed']",{'driver'},0
And how many years have you been a caboose driver?,1.2179487179487178,0.0595449384872119,78,65,9,4,and how many years have you been a caboose driver,38,"['and', 'how', 'many', 'years', 'have', 'you', 'been', 'a', 'caboose', 'driver']",{'driver'},0
"Sorry, but we are not looking for any back seat drivers.",1.2,0.0536924844171219,75,62,11,2,sorry but we are not looking for any back seat drivers,38,"['sorry', 'but', 'we', 'are', 'not', 'looking', 'for', 'any', 'back', 'seat', 'drivers']",{'driver'},0
No I'M the driver. And YOU are in the caboose.,1.1805555555555556,0.0570752629190656,72,62,7,3,no i am the driver and you are in the caboose,38,"['no', 'i', 'am', 'the', 'driver', 'and', 'you', 'are', 'in', 'the', 'caboose']",{'driver'},0
"My experience includes strong ""backseat driver"" skills which I have been very successful applying in the many many jobs I've held over my career .",1.1690140845070425,0.056689047316896,71,62,6,3,my experience includes strong backseat driver skills which i have been very successful applying in the many many jobs i have held over my career,38,"['my', 'experience', 'includes', 'strong', 'backseat', 'driver', 'skills', 'which', 'i', 'have', 'been', 'very', 'successful', 'applying', 'in', 'the', 'many', 'many', 'jobs', 'i', 'have', 'held', 'over', 'my', 'career']",{'driver'},0
When pilots transition into the corporate world,1.1571428571428573,0.0524185823803322,70,61,7,2,when pilots transition into the corporate world,38,"['when', 'pilots', 'transition', 'into', 'the', 'corporate', 'world']",{'pilot'},0
There are movers – then there are movers and shakers.,1.1470588235294117,0.0480739931333218,68,59,8,1,there are movers – then there are movers and shakers,38,"['there', 'are', 'movers', '–', 'then', 'there', 'are', 'movers', 'and', 'shakers']","{'shaker', 'mover'}",2
Have you always been the backseat driver?,1.123076923076923,0.0410656855847358,65,57,8,0,have you always been the backseat driver,38,"['have', 'you', 'always', 'been', 'the', 'backseat', 'driver']",{'driver'},0
"Just a question, since retiring as a bus driver how has it effected you?",1.109375,0.0393220543503684,64,57,7,0,just a question since retiring as a bus driver how has it effected you,38,"['just', 'a', 'question', 'since', 'retiring', 'as', 'a', 'bus', 'driver', 'how', 'has', 'it', 'effected', 'you']",{'driver'},0
What do sailors say about orange sky?,1.368421052631579,0.0482901567529339,171,122,35,14,what do sailors say about orange sky,39,"['what', 'do', 'sailors', 'say', 'about', 'orange', 'sky']",{'sailor'},0
The political climate is changing too. It's up to the best navigators to make it through.,1.0609756097560976,0.0317489824223847,82,78,3,1,the political climate is changing too it is up to the best navigators to make it through,39,"['the', 'political', 'climate', 'is', 'changing', 'too', 'it', 'is', 'up', 'to', 'the', 'best', 'navigators', 'to', 'make', 'it', 'through']",{'navigator'},0
The political climate is changing too. It's up to the best navigators to help us all make it through.,1.0384615384615383,0.0219154954730073,78,75,3,0,the political climate is changing too it is up to the best navigators to help us all make it through,39,"['the', 'political', 'climate', 'is', 'changing', 'too', 'it', 'is', 'up', 'to', 'the', 'best', 'navigators', 'to', 'help', 'us', 'all', 'make', 'it', 'through']",{'navigator'},0
You don't throw your navigator out for one little mistake!,1.5125628140703518,0.0532480361779177,199,128,40,31,you do not throw your navigator out for one little mistake,40,"['you', 'do', 'not', 'throw', 'your', 'navigator', 'out', 'for', 'one', 'little', 'mistake']",{'navigator'},0
Good heavens man! Please tell me you're not my Uber driver!,1.3777777777777778,0.0593559189564521,135,100,19,16,good heavens man please tell me you are not my uber driver,40,"['good', 'heavens', 'man', 'please', 'tell', 'me', 'you', 'are', 'not', 'my', 'uber', 'driver']",{'driver'},0
What happened to my regular Uber driver?,1.3615384615384616,0.0577906139187625,130,96,21,13,what happened to my regular uber driver,40,"['what', 'happened', 'to', 'my', 'regular', 'uber', 'driver']",{'driver'},0
Hold on there sailor. This is a no-wake zone.,1.3515625,0.0515386338228783,128,90,31,7,hold on there sailor this is a no wake zone,40,"['hold', 'on', 'there', 'sailor', 'this', 'is', 'a', 'no', 'wake', 'zone']",{'sailor'},0
This is the first time ever I gave an Uber driver one star.,1.3492063492063493,0.0555691593321677,126,92,24,10,this is the first time ever i gave an uber driver one star,40,"['this', 'is', 'the', 'first', 'time', 'ever', 'i', 'gave', 'an', 'uber', 'driver', 'one', 'star']",{'driver'},0
"You're not the smartest Uber driver, are you?",1.1839080459770115,0.0477472619568306,87,73,12,2,you are not the smartest uber driver are you,40,"['you', 'are', 'not', 'the', 'smartest', 'uber', 'driver', 'are', 'you']",{'driver'},0
Did it ever occur to you that I might like to be in the driver's seat for once?,1.1764705882352942,0.044835430755668,85,71,13,1,did it ever occur to you that i might like to be in the driver s seat for once,40,"['did', 'it', 'ever', 'occur', 'to', 'you', 'that', 'i', 'might', 'like', 'to', 'be', 'in', 'the', 'driver', 's', 'seat', 'for', 'once']",{'driver'},0
Calm deserts don't make for good sailors either John.,1.1585365853658536,0.0441368495254805,82,70,11,1,calm deserts do not make for good sailors either john,40,"['calm', 'deserts', 'do', 'not', 'make', 'for', 'good', 'sailors', 'either', 'john']",{'sailor'},0
Hello sailor; would you have a cold glass of juice for a fella?,1.139240506329114,0.0431409501789205,79,69,9,1,hello sailor would you have a cold glass of juice for a fella,40,"['hello', 'sailor', 'would', 'you', 'have', 'a', 'cold', 'glass', 'of', 'juice', 'for', 'a', 'fella']",{'sailor'},0
"Hey, Uber driver. Can you hear me now?",1.12987012987013,0.0427627951322407,77,68,8,1,hey uber driver can you hear me now,40,"['hey', 'uber', 'driver', 'can', 'you', 'hear', 'me', 'now']",{'driver'},0
You said you needed a navigator.,1.12987012987013,0.0427627951322407,77,68,8,1,you said you needed a navigator,40,"['you', 'said', 'you', 'needed', 'a', 'navigator']",{'navigator'},0
"As a coxswain, he was considered a better motivator than navigator.",1.12987012987013,0.0465877682142021,77,69,6,2,as a coxswain he was considered a better motivator than navigator,40,"['as', 'a', 'coxswain', 'he', 'was', 'considered', 'a', 'better', 'motivator', 'than', 'navigator']",{'navigator'},0
It was never the sailor's life for me....,1.118421052631579,0.0373090707335732,76,67,9,0,it was never the sailor s life for me,40,"['it', 'was', 'never', 'the', 'sailor', 's', 'life', 'for', 'me']",{'sailor'},0
I told the Uber driver that we were waiting outside Trump Tower. Do you think we need to call him again?,1.3186813186813189,0.0660763625267538,91,70,13,8,i told the uber driver that we were waiting outside trump tower do you think we need to call him again,41,"['i', 'told', 'the', 'uber', 'driver', 'that', 'we', 'were', 'waiting', 'outside', 'trump', 'tower', 'do', 'you', 'think', 'we', 'need', 'to', 'call', 'him', 'again']",{'driver'},-1
"I've told you before, 'Always give the Uber driver 5 stars.'",1.2162162162162162,0.0645958880743686,74,63,6,5,i have told you before always give the uber driver 5 stars,41,"['i', 'have', 'told', 'you', 'before', 'always', 'give', 'the', 'uber', 'driver', '5', 'stars']",{'driver'},0
Yes I DID text the UBER driver our address.,1.2054794520547945,0.0615592180945788,73,62,7,4,yes i did text the uber driver our address,41,"['yes', 'i', 'did', 'text', 'the', 'uber', 'driver', 'our', 'address']",{'driver'},0
"We better cancel the movers, they're coming tomorrow morning.",1.0862068965517242,0.044575586536534,58,54,3,1,we better cancel the movers they are coming tomorrow morning,41,"['we', 'better', 'cancel', 'the', 'movers', 'they', 'are', 'coming', 'tomorrow', 'morning']",{'mover'},2
Lets be patient. The Uber driver and his GPS couldn't agree on where to pick us up.,1.0714285714285714,0.0347266024860283,56,52,4,0,let us be patient the uber driver and his gps could not agree on where to pick us up,41,"['let', 'us', 'be', 'patient', 'the', 'uber', 'driver', 'and', 'his', 'gps', 'could', 'not', 'agree', 'on', 'where', 'to', 'pick', 'us', 'up']",{'driver'},0
Do you think our limo driver got hung up?,1.0555555555555556,0.0314640063308252,54,51,3,0,do you think our limo driver got hung up,41,"['do', 'you', 'think', 'our', 'limo', 'driver', 'got', 'hung', 'up']",{'driver'},0
I'm assuming you're the designated driver for the fourteen guys in the car outside?,1.5324675324675323,0.0322134653664724,462,269,140,53,i am assuming you are the designated driver for the fourteen guys in the car outside,42,"['i', 'am', 'assuming', 'you', 'are', 'the', 'designated', 'driver', 'for', 'the', 'fourteen', 'guys', 'in', 'the', 'car', 'outside']",{'driver'},0
The other twelve guys said you were the designated driver.,1.3802281368821292,0.0399505518075513,263,187,52,24,the other twelve guys said you were the designated driver,42,"['the', 'other', 'twelve', 'guys', 'said', 'you', 'were', 'the', 'designated', 'driver']",{'driver'},0
"Sorry, your eighteen friends over there said you were the designated driver.",1.3793103448275863,0.0390440356601584,261,183,57,21,sorry your eighteen friends over there said you were the designated driver,42,"['sorry', 'your', 'eighteen', 'friends', 'over', 'there', 'said', 'you', 'were', 'the', 'designated', 'driver']",{'driver'},0
The 20 guys down there say you're the designated driver.,1.3739495798319328,0.0407614836979224,238,168,51,19,the 20 guys down there say you are the designated driver,42,"['the', '20', 'guys', 'down', 'there', 'say', 'you', 'are', 'the', 'designated', 'driver']",{'driver'},0
"I'd love to serve you, but the twenty guys at the end of the bar say you're their designated driver.",1.3725490196078431,0.0415107336571878,255,186,43,26,i would love to serve you but the twenty guys at the end of the bar say you are their designated driver,42,"['i', 'would', 'love', 'to', 'serve', 'you', 'but', 'the', 'twenty', 'guys', 'at', 'the', 'end', 'of', 'the', 'bar', 'say', 'you', 'are', 'their', 'designated', 'driver']",{'driver'},0
Twenty-two of you guys in that car and you couldn't find one designated driver?,1.3461538461538465,0.0399372096358981,234,170,47,17,twenty two of you guys in that car and you could not find one designated driver,42,"['twenty', 'two', 'of', 'you', 'guys', 'in', 'that', 'car', 'and', 'you', 'could', 'not', 'find', 'one', 'designated', 'driver']",{'driver'},0
Your Uber driver just called. He wanted to know if you’re willing to share a ride.,1.3303571428571428,0.0399073968692937,224,165,44,15,your uber driver just called he wanted to know if you are willing to share a ride,42,"['your', 'uber', 'driver', 'just', 'called', 'he', 'wanted', 'to', 'know', 'if', 'you', 'are', 'willing', 'to', 'share', 'a', 'ride']",{'driver'},0
You expect me to believe that you have seventeen designated drivers?,1.3225806451612905,0.0406413411837878,217,162,40,15,you expect me to believe that you have seventeen designated drivers,42,"['you', 'expect', 'me', 'to', 'believe', 'that', 'you', 'have', 'seventeen', 'designated', 'drivers']",{'driver'},0
I can't serve you unless you have eleven designated drivers.,1.3043478260869563,0.0404659806526612,207,157,37,13,i can not serve you unless you have eleven designated drivers,42,"['i', 'can', 'not', 'serve', 'you', 'unless', 'you', 'have', 'eleven', 'designated', 'drivers']",{'driver'},0
You the designated driver? Two dozen guys looking for you back there.,1.302439024390244,0.042418735564845,205,159,30,16,you the designated driver two dozen guys looking for you back there,42,"['you', 'the', 'designated', 'driver', 'two', 'dozen', 'guys', 'looking', 'for', 'you', 'back', 'there']",{'driver'},0
"So you've got thirteen designated drivers, huh?",1.297029702970297,0.0409778443845208,202,155,34,13,so you have got thirteen designated drivers huh,42,"['so', 'you', 'have', 'got', 'thirteen', 'designated', 'drivers', 'huh']",{'driver'},0
"Designated driver or not, you’re too late. They all left in a tiny little car a while ago.",1.2935323383084578,0.0422270550724834,201,157,29,15,designated driver or not you are too late they all left in a tiny little car a while ago,42,"['designated', 'driver', 'or', 'not', 'you', 'are', 'too', 'late', 'they', 'all', 'left', 'in', 'a', 'tiny', 'little', 'car', 'a', 'while', 'ago']",{'driver'},0
You guys should consider a few more designated drivers rather than all piling into one vehicle.,1.2712765957446808,0.0423875345341512,188,150,25,13,you guys should consider a few more designated drivers rather than all piling into one vehicle,42,"['you', 'guys', 'should', 'consider', 'a', 'few', 'more', 'designated', 'drivers', 'rather', 'than', 'all', 'piling', 'into', 'one', 'vehicle']",{'driver'},0
Your twenty-seven designated drivers are waiting for you.,1.268421052631579,0.0406404198945588,190,150,29,11,your twenty seven designated drivers are waiting for you,42,"['your', 'twenty', 'seven', 'designated', 'drivers', 'are', 'waiting', 'for', 'you']",{'driver'},0
Do you have a designated driver for the little car?,1.2471264367816093,0.0383940986453605,174,137,31,6,do you have a designated driver for the little car,42,"['do', 'you', 'have', 'a', 'designated', 'driver', 'for', 'the', 'little', 'car']",{'driver'},0
"Out of twenty clowns, you're the designated driver again?",1.239766081871345,0.0402817692903521,171,138,25,8,out of twenty clowns you are the designated driver again,42,"['out', 'of', 'twenty', 'clowns', 'you', 'are', 'the', 'designated', 'driver', 'again']","{'driver', 'clown'}",0
Another one? One of those 14 guys in that car of yours better be the designated driver.,1.2366863905325445,0.0348751670180737,169,131,36,2,another one one of those 14 guys in that car of yours better be the designated driver,42,"['another', 'one', 'one', 'of', 'those', '14', 'guys', 'in', 'that', 'car', 'of', 'yours', 'better', 'be', 'the', 'designated', 'driver']",{'driver'},0
"Actually, I have to see your drivers license with your clown picture on it.",1.2208588957055215,0.0408429507265037,163,135,20,8,actually i have to see your drivers license with your clown picture on it,42,"['actually', 'i', 'have', 'to', 'see', 'your', 'drivers', 'license', 'with', 'your', 'clown', 'picture', 'on', 'it']","{'driver', 'clown'}",0
Are you the designated driver of the clown car?,1.2208588957055215,0.0417598729175094,163,136,18,9,are you the designated driver of the clown car,42,"['are', 'you', 'the', 'designated', 'driver', 'of', 'the', 'clown', 'car']","{'driver', 'clown'}",0
