caption,mean,precision,votes,not_funny,somewhat_funny,funny,cleaned_caption_v2,contest_id,tokens,occupations,topic
This looks like a case for Detective Darwin!,1.2407407407407407,0.069616023768444,54,43,9,2,this looks like a case for detective darwin,100,"['this', 'looks', 'like', 'a', 'case', 'for', 'detective', 'darwin']",{'detective'},2
I'm afraid it's another creationist rubout. I want a guard at every fifth grade in the city.,1.2407407407407407,0.0644016983142667,54,42,11,1, am afraid it is another creationist rubout  want a guard at every fifth grade in the city,100,"['i', 'am', 'afraid', 'it', 'is', 'another', 'creationist', 'rubout', 'i', 'want', 'a', 'guard', 'at', 'every', 'fifth', 'grade', 'in', 'the', 'city']",{'guard'},1
Put Chief Inspector Darwin on the case,1.2363636363636363,0.0732305816581489,55,45,7,3,put chief inspector darwin on the case,100,"['put', 'chief', 'inspector', 'darwin', 'on', 'the', 'case']","{'chief', 'inspector'}",2
Let's get Detective Darwin on this one.,1.2307692307692308,0.0757834127802906,52,43,6,3,let us get detective darwin on this one,100,"['let', 'us', 'get', 'detective', 'darwin', 'on', 'this', 'one']",{'detective'},2
We'd better get Inspector Darwin in on this one.,1.2307692307692308,0.0650755716585358,52,41,10,1, would better get inspector darwin in on this one,100,"['we', 'would', 'better', 'get', 'inspector', 'darwin', 'in', 'on', 'this', 'one']",{'inspector'},2
"How should I know? I'm a detective, not an anthropologist.",1.2307692307692308,0.080605666460859,52,44,4,4,how should  know  am a detective not an anthropologist,100,"['how', 'should', 'i', 'know', 'i', 'am', 'a', 'detective', 'not', 'an', 'anthropologist']",{'detective'},2
Who says “evolution’s dead.” We got a lady cop here. A lady.,1.22,0.0657142857142857,50,40,9,1,who says “ evolution ’ s dead ”  got a lady cop here a lady,100,"['who', 'says', '“', 'evolution', '’', 's', 'dead', '”', 'we', 'got', 'a', 'lady', 'cop', 'here', 'a', 'lady']",{'cop'},2
I didn't think that inspectors had chalk back then!,1.22,0.0591780433634513,50,39,11,0, did not think that inspectors had chalk back then,100,"['i', 'did', 'not', 'think', 'that', 'inspectors', 'had', 'chalk', 'back', 'then']",{'inspector'},-1
Get inspector Darwin here immediately.,1.22,0.0771428571428571,50,42,5,3,get inspector darwin here immediately,100,"['get', 'inspector', 'darwin', 'here', 'immediately']",{'inspector'},-1
Any theories Detective Darwin?,1.22,0.0771428571428571,50,42,5,3,any theories detective darwin,100,"['any', 'theories', 'detective', 'darwin']",{'detective'},2
Better get Detective Darwin on the phone and tell him we’ve go another one for him,1.22,0.0716567783084825,50,41,7,2,better get detective darwin on the phone and tell him  have go another one for him,100,"['better', 'get', 'detective', 'darwin', 'on', 'the', 'phone', 'and', 'tell', 'him', 'we', 'have', 'go', 'another', 'one', 'for', 'him']",{'detective'},2
Typical of us cops; we really got here too late this time!,1.22,0.0657142857142857,50,40,9,1,typical of us cops  really got here too late this time,100,"['typical', 'of', 'us', 'cops', 'we', 'really', 'got', 'here', 'too', 'late', 'this', 'time']",{'cop'},-1
So ... You’re a pet detective?,1.22,0.0716567783084825,50,41,7,2,so  are a pet detective,100,"['so', 'you', 'are', 'a', 'pet', 'detective']",{'detective'},2
Detectives Darwin and Wallace think they see a pattern.,1.22,0.0657142857142857,50,40,9,1,detectives darwin and wallace think  see a pattern,100,"['detectives', 'darwin', 'and', 'wallace', 'think', 'they', 'see', 'a', 'pattern']",{'detective'},2
We better call detective Darwin!,1.22,0.0657142857142857,50,40,9,1, better call detective darwin,100,"['we', 'better', 'call', 'detective', 'darwin']",{'detective'},2
There's just one last missing link detective .,1.22,0.0771428571428571,50,42,5,3,there is just one last missing link detective,100,"['there', 'is', 'just', 'one', 'last', 'missing', 'link', 'detective']",{'detective'},2
"Naturally, Inspector Darwin was selected for this tricky case.",1.22,0.0657142857142857,50,40,9,1,naturally inspector darwin was selected for this tricky case,100,"['naturally', 'inspector', 'darwin', 'was', 'selected', 'for', 'this', 'tricky', 'case']",{'inspector'},2
This case has been unsolved since it was first investigated by former Detective C. Darwin.,1.2156862745098038,0.0645571671888405,51,41,9,1,this case has been unsolved since it was first investigated by former detective c darwin,100,"['this', 'case', 'has', 'been', 'unsolved', 'since', 'it', 'was', 'first', 'investigated', 'by', 'former', 'detective', 'c', 'darwin']",{'detective'},-1
This looks like a case for Inspector Darwin,1.2156862745098038,0.0703700331173582,51,42,7,2,this looks like a case for inspector darwin,100,"['this', 'looks', 'like', 'a', 'case', 'for', 'inspector', 'darwin']",{'inspector'},2
Detective Darwin will definitely want in on this case.,1.2083333333333333,0.0726788167342538,48,40,6,2,detective darwin will definitely want in on this case,100,"['detective', 'darwin', 'will', 'definitely', 'want', 'in', 'on', 'this', 'case']",{'detective'},2
"What do you say, Inspector? Should I chalk this one up to enforced perspective?",1.2083333333333333,0.0662999666605966,48,39,8,1,what do  say inspector should  chalk this one up to enforced perspective,100,"['what', 'do', 'you', 'say', 'inspector', 'should', 'i', 'chalk', 'this', 'one', 'up', 'to', 'enforced', 'perspective']",{'inspector'},-1
"Inspector, I know your theory of the crime is still evolving. But why did they kill the cat?",1.2083333333333333,0.0726788167342538,48,40,6,2,inspector  know  theory of the crime is still evolving but why did  kill the cat,100,"['inspector', 'i', 'know', 'your', 'theory', 'of', 'the', 'crime', 'is', 'still', 'evolving', 'but', 'why', 'did', 'they', 'kill', 'the', 'cat']",{'inspector'},2
Detective Darwin searches for the missing link.,1.2083333333333333,0.0662999666605966,48,39,8,1,detective darwin searches for the missing link,100,"['detective', 'darwin', 'searches', 'for', 'the', 'missing', 'link']",{'detective'},-1
"Detective, we have identified the victim as Charles Darwin, motives unknown, his murder defies all logic.",1.2083333333333333,0.0592381697598869,48,38,10,0,detective  have identified the victim as charles darwin motives unknown his murder defies all logic,100,"['detective', 'we', 'have', 'identified', 'the', 'victim', 'as', 'charles', 'darwin', 'motives', 'unknown', 'his', 'murder', 'defies', 'all', 'logic']",{'detective'},2
"Naw, we don't need Detective Darwin. I got this.",1.2083333333333333,0.0662999666605966,48,39,8,1,naw  do not need detective darwin  got this,100,"['naw', 'we', 'do', 'not', 'need', 'detective', 'darwin', 'i', 'got', 'this']",{'detective'},2
"Detective Musk, are you sure AI is our prime suspect?",1.2083333333333333,0.0726788167342538,48,40,6,2,detective musk are  sure ai is  prime suspect,100,"['detective', 'musk', 'are', 'you', 'sure', 'ai', 'is', 'our', 'prime', 'suspect']",{'detective'},2
"Well, it looks like we’ll need to call in Inspector Darwin on this case.",1.2,0.0681649810860726,45,37,7,1,well it looks like  will need to call in inspector darwin on this case,100,"['well', 'it', 'looks', 'like', 'we', 'will', 'need', 'to', 'call', 'in', 'inspector', 'darwin', 'on', 'this', 'case']",{'inspector'},-1
We'd better loop in Detective Darwin on this one.,1.2,0.0681649810860726,45,37,7,1, would better loop in detective darwin on this one,100,"['we', 'would', 'better', 'loop', 'in', 'detective', 'darwin', 'on', 'this', 'one']",{'detective'},2
This looks like a case for Detective Sherlock Darwin.,1.2,0.0752101433090355,45,38,5,2,this looks like a case for detective sherlock darwin,100,"['this', 'looks', 'like', 'a', 'case', 'for', 'detective', 'sherlock', 'darwin']",{'detective'},2
"From all personal accounts, detective, he was not a truly “evolved man”.",1.2,0.0752101433090355,45,38,5,2,from all personal accounts detective he was not a truly “ evolved man ”,100,"['from', 'all', 'personal', 'accounts', 'detective', 'he', 'was', 'not', 'a', 'truly', '“', 'evolved', 'man', '”']",{'detective'},2
"lady cop writes: of course, only men again",1.2,0.0752101433090355,45,38,5,2,lady cop writes of course only men again,100,"['lady', 'cop', 'writes', 'of', 'course', 'only', 'men', 'again']",{'cop'},-1
"'Looks like a case for inspector Darwin.""",1.2,0.0681649810860726,45,37,7,1,looks like a case for inspector darwin,100,"['looks', 'like', 'a', 'case', 'for', 'inspector', 'darwin']",{'inspector'},2
"I believe we have ourselves a serial killer, Inspector Darwin.",1.196078431372549,0.0627450980392157,51,42,8,1, believe  have ourselves a serial killer inspector darwin,100,"['i', 'believe', 'we', 'have', 'ourselves', 'a', 'serial', 'killer', 'inspector', 'darwin']",{'inspector'},2
Let's hope Detective Darwin has a theory about this one,1.1956521739130437,0.066808293168789,46,38,7,1,let us hope detective darwin has a theory about this one,100,"['let', 'us', 'hope', 'detective', 'darwin', 'has', 'a', 'theory', 'about', 'this', 'one']",{'detective'},2
This is a case for Inspector Darwin.,1.1956521739130437,0.0736853554718038,46,39,5,2,this is a case for inspector darwin,100,"['this', 'is', 'a', 'case', 'for', 'inspector', 'darwin']",{'inspector'},2
We'll have to call in Detective Sergeant Darwin for this one,1.1956521739130437,0.0736853554718038,46,39,5,2, will have to call in detective sergeant darwin for this one,100,"['we', 'will', 'have', 'to', 'call', 'in', 'detective', 'sergeant', 'darwin', 'for', 'this', 'one']","{'sergeant', 'detective'}",2
Ring up Detective Darwin.,1.1956521739130437,0.0736853554718038,46,39,5,2,ring up detective darwin,100,"['ring', 'up', 'detective', 'darwin']",{'detective'},2
Detective 1: Should we call homicide? Detective 2: Go Fish.,1.1914893617021276,0.0655037963629989,47,39,7,1,detective 1 should  call homicide detective 2 go fish,100,"['detective', '1', 'should', 'we', 'call', 'homicide', 'detective', '2', 'go', 'fish']",{'detective'},2
"Detective, I think this crime has evolved beyond our forensic capabilities.",1.186046511627907,0.0832334769617433,43,38,2,3,detective  think this crime has evolved beyond  forensic capabilities,100,"['detective', 'i', 'think', 'this', 'crime', 'has', 'evolved', 'beyond', 'our', 'forensic', 'capabilities']",{'detective'},2
Looks to me like a case for Detective Scopes.,1.186046511627907,0.0762914934646725,43,37,4,2,looks to  like a case for detective scopes,100,"['looks', 'to', 'me', 'like', 'a', 'case', 'for', 'detective', 'scopes']",{'detective'},2
"Well, detective. This ain't rocket science.",1.186046511627907,0.0832334769617433,43,38,2,3,well detective this are not rocket science,100,"['well', 'detective', 'this', 'are', 'not', 'rocket', 'science']",{'detective'},2
"Inspectors, looks like a homocide to me!",1.181818181818182,0.0672058406987413,44,37,6,1,inspectors looks like a homocide to ,100,"['inspectors', 'looks', 'like', 'a', 'homocide', 'to', 'me']",{'inspector'},-1
"OK detective, what's the next step?",1.181818181818182,0.0746572667357698,44,38,4,2,ok detective what is the next step,100,"['ok', 'detective', 'what', 'is', 'the', 'next', 'step']",{'detective'},-1
"How weird is it that they assigned this case to me, Inspector Darwin?!",1.170731707317073,0.0594941995982949,41,34,7,0,how weird is it that  assigned this case to  inspector darwin,100,"['how', 'weird', 'is', 'it', 'that', 'they', 'assigned', 'this', 'case', 'to', 'me', 'inspector', 'darwin']",{'inspector'},2
We'll let detective Darwin handle this one.,1.1666666666666667,0.0674460826228564,42,36,5,1, will let detective darwin handle this one,100,"['we', 'will', 'let', 'detective', 'darwin', 'handle', 'this', 'one']",{'detective'},2
My name is Detective Darwin and I have a theory.,1.1590909090909092,0.064562127495507,44,38,5,1, name is detective darwin and  have a theory,100,"['my', 'name', 'is', 'detective', 'darwin', 'and', 'i', 'have', 'a', 'theory']",{'detective'},2
I think we're going to need Inspector Darwin on this one.,1.1578947368421053,0.0708244056017331,38,33,4,1, think  are going to need inspector darwin on this one,100,"['i', 'think', 'we', 'are', 'going', 'to', 'need', 'inspector', 'darwin', 'on', 'this', 'one']",{'inspector'},2
"The museum of natural history guard, caught red handed with stolen goods, took the first shot.",1.1578947368421053,0.0708244056017331,38,33,4,1,the museum of natural history guard caught red handed with stolen goods took the first shot,100,"['the', 'museum', 'of', 'natural', 'history', 'guard', 'caught', 'red', 'handed', 'with', 'stolen', 'goods', 'took', 'the', 'first', 'shot']",{'guard'},-1
Hm....pattern here. Place guards around the AI.,1.1578947368421053,0.0599468207843683,38,32,6,0,hm pattern here place guards around the ai,100,"['hm', 'pattern', 'here', 'place', 'guards', 'around', 'the', 'ai']",{'guard'},1
Any idea who his next victim might be Detective Darwin?,1.1538461538461535,0.0585296854040524,39,33,6,0,any idea who his next victim might be detective darwin,100,"['any', 'idea', 'who', 'his', 'next', 'victim', 'might', 'be', 'detective', 'darwin']",{'detective'},2
Ring Inspector Darwin.,1.1538461538461535,0.0585296854040524,39,33,6,0,ring inspector darwin,100,"['ring', 'inspector', 'darwin']",{'inspector'},-1
Better call Inspector Darwin.,1.1538461538461535,0.0691031962995525,39,34,4,1,better call inspector darwin,100,"['better', 'call', 'inspector', 'darwin']",{'inspector'},2
I'm Detective Malloy from Internecine.,1.1538461538461535,0.0691031962995525,39,34,4,1, am detective malloy from internecine,100,"['i', 'am', 'detective', 'malloy', 'from', 'internecine']",{'detective'},2
Call Detective Darwin.,1.1538461538461535,0.0691031962995525,39,34,4,1,call detective darwin,100,"['call', 'detective', 'darwin']",{'detective'},2
We're calling in Detective Darwin.,1.15,0.0843527392286973,40,37,0,3, are calling in detective darwin,100,"['we', 'are', 'calling', 'in', 'detective', 'darwin']",{'detective'},2
This is a case for Detective Darwin!,1.1388888888888888,0.0584560312010168,36,31,5,0,this is a case for detective darwin,100,"['this', 'is', 'a', 'case', 'for', 'detective', 'darwin']",{'detective'},2
"Yes, Detective, we got the evolution of the Homocide but the body is unidentified - we’re calling him Darwin.",1.1388888888888888,0.0707418487959979,36,32,3,1,yes detective  got the evolution of the homocide but the body is unidentified  are calling him darwin,100,"['yes', 'detective', 'we', 'got', 'the', 'evolution', 'of', 'the', 'homocide', 'but', 'the', 'body', 'is', 'unidentified', 'we', 'are', 'calling', 'him', 'darwin']",{'detective'},2
"Jaywalkers are almost extinct. When I was still a beat cop, they walked and talked and now they text last words.",1.1388888888888888,0.0584560312010168,36,31,5,0,jaywalkers are almost extinct when  was still a beat cop  walked and talked and now  text last words,100,"['jaywalkers', 'are', 'almost', 'extinct', 'when', 'i', 'was', 'still', 'a', 'beat', 'cop', 'they', 'walked', 'and', 'talked', 'and', 'now', 'they', 'text', 'last', 'words']",{'cop'},-1
We're going to need to call in young Inspector Darwin.,1.1388888888888888,0.0584560312010168,36,31,5,0, are going to need to call in young inspector darwin,100,"['we', 'are', 'going', 'to', 'need', 'to', 'call', 'in', 'young', 'inspector', 'darwin']",{'inspector'},-1
Looks like the same case detective Darwin was trying to solve.,1.1388888888888888,0.0584560312010168,36,31,5,0,looks like the same case detective darwin was trying to solve,100,"['looks', 'like', 'the', 'same', 'case', 'detective', 'darwin', 'was', 'trying', 'to', 'solve']",{'detective'},2
"We found it this way, Detective. Looks like it got evolution.",1.135135135135135,0.0569779758588897,37,32,5,0, found it this way detective looks like it got evolution,100,"['we', 'found', 'it', 'this', 'way', 'detective', 'looks', 'like', 'it', 'got', 'evolution']",{'detective'},2
"Criminal tactics sure have been evolving, detective.",1.135135135135135,0.0569779758588897,37,32,5,0,criminal tactics sure have been evolving detective,100,"['criminal', 'tactics', 'sure', 'have', 'been', 'evolving', 'detective']",{'detective'},2
"Inspector, I see some sort of pattern here.",1.1176470588235294,0.0560860346615054,34,30,4,0,inspector  see some sort of pattern here,100,"['inspector', 'i', 'see', 'some', 'sort', 'of', 'pattern', 'here']",{'inspector'},-1
Those cops have been standing there for eras!,1.1176470588235294,0.0560860346615054,34,30,4,0,those cops have been standing there for eras,100,"['those', 'cops', 'have', 'been', 'standing', 'there', 'for', 'eras']",{'cop'},-1
Detective: Another piece by that Darsky guy huh. Uniform: Yep. It's still fresh.,1.1176470588235294,0.0560860346615054,34,30,4,0,detective another piece by that darsky guy huh uniform yep it is still fresh,100,"['detective', 'another', 'piece', 'by', 'that', 'darsky', 'guy', 'huh', 'uniform', 'yep', 'it', 'is', 'still', 'fresh']",{'detective'},-1
This is a case for Inspector Darwin.,1.1176470588235294,0.0560860346615054,34,30,4,0,this is a case for inspector darwin,100,"['this', 'is', 'a', 'case', 'for', 'inspector', 'darwin']",{'inspector'},2
"Unbeknownst to the detectives, the missing link in this case was Jimmy Hoffa.",1.1176470588235294,0.0560860346615054,34,30,4,0,unbeknownst to the detectives the missing link in this case was jimmy hoffa,100,"['unbeknownst', 'to', 'the', 'detectives', 'the', 'missing', 'link', 'in', 'this', 'case', 'was', 'jimmy', 'hoffa']",{'detective'},2
Call Inspector Darwin,1.1176470588235294,0.0560860346615054,34,30,4,0,call inspector darwin,100,"['call', 'inspector', 'darwin']",{'inspector'},-1
Detective Brown knew he was closer than ever to catching Banksy,1.1142857142857143,0.054563640607556,35,31,4,0,detective brown knew he was closer than ever to catching banksy,100,"['detective', 'brown', 'knew', 'he', 'was', 'closer', 'than', 'ever', 'to', 'catching', 'banksy']",{'detective'},-1
"'Looks like a case for inspector Darwin.""",1.096774193548387,0.0711629768076314,31,29,1,1,looks like a case for inspector darwin,100,"['looks', 'like', 'a', 'case', 'for', 'inspector', 'darwin']",{'inspector'},2
"Detective Darwin, it looks like your theory is panning out!",1.096774193548387,0.0711629768076314,31,29,1,1,detective darwin it looks like  theory is panning out,100,"['detective', 'darwin', 'it', 'looks', 'like', 'your', 'theory', 'is', 'panning', 'out']",{'detective'},2
"“Should we contact the media, Detective?” “No, I think not. The evolution will not be televised”.",1.096774193548387,0.0711629768076314,31,29,1,1,“ should  contact the media detective ” “ no  think not the evolution will not be televised ”,100,"['“', 'should', 'we', 'contact', 'the', 'media', 'detective', '”', '“', 'no', 'i', 'think', 'not', 'the', 'evolution', 'will', 'not', 'be', 'televised', '”']","{'media', 'detective'}",-1
"Police Cheif: What’s the verdict? Detective: Homocide, sir. The death of evolution. Police Cheif: And the culprit? Detective: Us, sir.",1.096774193548387,0.0711629768076314,31,29,1,1,police cheif what is the verdict detective homocide sir the death of evolution police cheif and the culprit detective us sir,100,"['police', 'cheif', 'what', 'is', 'the', 'verdict', 'detective', 'homocide', 'sir', 'the', 'death', 'of', 'evolution', 'police', 'cheif', 'and', 'the', 'culprit', 'detective', 'us', 'sir']","{'police', 'detective'}",2
"No Detective, I meant which way did the killer come from.",1.096774193548387,0.0711629768076314,31,29,1,1,no detective  meant which way did the killer come from,100,"['no', 'detective', 'i', 'meant', 'which', 'way', 'did', 'the', 'killer', 'come', 'from']",{'detective'},2
"Detective, it's the Darwin Family.",1.096774193548387,0.0711629768076314,31,29,1,1,detective it is the darwin family,100,"['detective', 'it', 'is', 'the', 'darwin', 'family']",{'detective'},2
"I'm not a detective, I just like to look at chalk outlines. Am I fired?",1.096774193548387,0.0539780662280048,31,28,3,0, am not a detective  just like to look at chalk outlines am  fired,100,"['i', 'am', 'not', 'a', 'detective', 'i', 'just', 'like', 'to', 'look', 'at', 'chalk', 'outlines', 'am', 'i', 'fired']",{'detective'},2
Looks like another case for Inspector Darwin,1.09375,0.0689695906576505,32,30,1,1,looks like another case for inspector darwin,100,"['looks', 'like', 'another', 'case', 'for', 'inspector', 'darwin']",{'inspector'},2
"Inspector, we clearly have an evolving crime.",1.09375,0.0523514603733821,32,29,3,0,inspector  clearly have an evolving crime,100,"['inspector', 'we', 'clearly', 'have', 'an', 'evolving', 'crime']",{'inspector'},-1
Looks like a case for Detective Darwin.,1.09375,0.0523514603733821,32,29,3,0,looks like a case for detective darwin,100,"['looks', 'like', 'a', 'case', 'for', 'detective', 'darwin']",{'detective'},2
"I've been a detective for almost a lifetime, and homicide is still evolving.",1.09375,0.0523514603733821,32,29,3,0, have been a detective for almost a lifetime and homicide is still evolving,100,"['i', 'have', 'been', 'a', 'detective', 'for', 'almost', 'a', 'lifetime', 'and', 'homicide', 'is', 'still', 'evolving']",{'detective'},2
"Sorry about that detective, but the chalk fairy’s baby sitter called out sick",1.09375,0.0523514603733821,32,29,3,0,sorry about that detective but the chalk fairy ’ s baby sitter called out sick,100,"['sorry', 'about', 'that', 'detective', 'but', 'the', 'chalk', 'fairy', '’', 's', 'baby', 'sitter', 'called', 'out', 'sick']",{'detective'},2
Looks like another job for Detective Darwin.,1.0714285714285714,0.049563476177765,28,26,2,0,looks like another job for detective darwin,100,"['looks', 'like', 'another', 'job', 'for', 'detective', 'darwin']",{'detective'},2
Looks like another case for Time Cop.,1.0714285714285714,0.049563476177765,28,26,2,0,looks like another case for time cop,100,"['looks', 'like', 'another', 'case', 'for', 'time', 'cop']",{'cop'},-1
"Inspector, the special procecutor told us he had a good idea based on his undercovering of evidence where the bodies are buried - we surmise this crime was carried out over some significant time!",1.0714285714285714,0.0714285714285714,28,27,0,1,inspector the special procecutor told us he had a good idea based on his undercovering of evidence where the bodies are buried  surmise this crime was carried out over some significant time,100,"['inspector', 'the', 'special', 'procecutor', 'told', 'us', 'he', 'had', 'a', 'good', 'idea', 'based', 'on', 'his', 'undercovering', 'of', 'evidence', 'where', 'the', 'bodies', 'are', 'buried', 'we', 'surmise', 'this', 'crime', 'was', 'carried', 'out', 'over', 'some', 'significant', 'time']",{'inspector'},2
"My name? Detective Obvious. The crime scene keeps evolving, but I think we're on solid ground.",1.0714285714285714,0.049563476177765,28,26,2,0, name detective obvious the crime scene keeps evolving but  think  are on solid ground,100,"['my', 'name', 'detective', 'obvious', 'the', 'crime', 'scene', 'keeps', 'evolving', 'but', 'i', 'think', 'we', 'are', 'on', 'solid', 'ground']",{'detective'},2
"Detective, any theories? Not yet but they are evolving.",1.0689655172413792,0.0478872465399595,29,27,2,0,detective any theories not yet but  are evolving,100,"['detective', 'any', 'theories', 'not', 'yet', 'but', 'they', 'are', 'evolving']",{'detective'},2
It's been a cold case for quite some time detective.,1.0666666666666669,0.04632055558531,30,28,2,0,it is been a cold case for quite some time detective,100,"['it', 'is', 'been', 'a', 'cold', 'case', 'for', 'quite', 'some', 'time', 'detective']",{'detective'},2
This looks like a job for Inspector Darwin.,1.04,0.0408248290463863,25,24,1,0,this looks like a job for inspector darwin,100,"['this', 'looks', 'like', 'a', 'job', 'for', 'inspector', 'darwin']",{'inspector'},-1
"Your right Detective Darwin, the investigation's evolving.",1.04,0.0408248290463863,25,24,1,0, right detective darwin the investigation s evolving,100,"['your', 'right', 'detective', 'darwin', 'the', 'investigation', 's', 'evolving']",{'detective'},2
"I'd say it was evolutionary, Detective Watson",1.04,0.0408248290463863,25,24,1,0, would say it was evolutionary detective watson,100,"['i', 'would', 'say', 'it', 'was', 'evolutionary', 'detective', 'watson']",{'detective'},2
"Constable, things have been getting way too lax in the department these days. . . Just how long has this crime scene been taped?""",1.04,0.0408248290463863,25,24,1,0,constable things have been getting way too lax in the department these days just how long has this crime scene been taped,100,"['constable', 'things', 'have', 'been', 'getting', 'way', 'too', 'lax', 'in', 'the', 'department', 'these', 'days', 'just', 'how', 'long', 'has', 'this', 'crime', 'scene', 'been', 'taped']",{'constable'},-1
Police: What do you think? Detective: I think we are destroying the fish.,1.0,0.0408248290463863,25,25,0,0,police what do  think detective  think  are destroying the fish,100,"['police', 'what', 'do', 'you', 'think', 'detective', 'i', 'think', 'we', 'are', 'destroying', 'the', 'fish']","{'police', 'detective'}",-1
I think this may be a job for the Cold Case Squad. See if retired Detective Neanderthal can be reached.,1.0,0.0444554224474387,23,23,0,0, think this may be a job for the cold case squad see if retired detective neanderthal can be reached,100,"['i', 'think', 'this', 'may', 'be', 'a', 'job', 'for', 'the', 'cold', 'case', 'squad', 'see', 'if', 'retired', 'detective', 'neanderthal', 'can', 'be', 'reached']",{'detective'},-1
This is a fishy case. The suspect is sly like a fox before slowly becoming ape sh*t crazy and finally turning into a man killer! Detective Darwin was right!,1.0,0.0425628265379374,24,24,0,0,this is a fishy case the suspect is sly like a fox before slowly becoming ape sh t crazy and finally turning into a man killer detective darwin was right,100,"['this', 'is', 'a', 'fishy', 'case', 'the', 'suspect', 'is', 'sly', 'like', 'a', 'fox', 'before', 'slowly', 'becoming', 'ape', 'sh', 't', 'crazy', 'and', 'finally', 'turning', 'into', 'a', 'man', 'killer', 'detective', 'darwin', 'was', 'right']",{'detective'},2
Inspector Darwin at it again?,1.0,0.0444554224474387,23,23,0,0,inspector darwin at it again,100,"['inspector', 'darwin', 'at', 'it', 'again']",{'inspector'},2
"""I'll just give you a warning again, no yellow tape I told ya. Take a break from the mueum detective, it just seems to be a trigger for you since crime rates plummeted"".",1.0,0.0425628265379374,24,24,0,0, will just give  a warning again no yellow tape  told ya take a break from the mueum detective it just seems to be a trigger for  since crime rates plummeted,100,"['i', 'will', 'just', 'give', 'you', 'a', 'warning', 'again', 'no', 'yellow', 'tape', 'i', 'told', 'ya', 'take', 'a', 'break', 'from', 'the', 'mueum', 'detective', 'it', 'just', 'seems', 'to', 'be', 'a', 'trigger', 'for', 'you', 'since', 'crime', 'rates', 'plummeted']",{'detective'},-1
Let's call Detective Darwin in on this.,1.0,0.0444554224474387,23,23,0,0,let us call detective darwin in on this,100,"['let', 'us', 'call', 'detective', 'darwin', 'in', 'on', 'this']",{'detective'},2
The Metro Constable should of known that Taking Your Kid to Work Day excluded his profession.,1.0,0.0425628265379374,24,24,0,0,the metro constable should of known that taking  kid to work day excluded his profession,100,"['the', 'metro', 'constable', 'should', 'of', 'known', 'that', 'taking', 'your', 'kid', 'to', 'work', 'day', 'excluded', 'his', 'profession']",{'constable'},-1
I only became a detective to get my father's respect.,1.0,0.0444554224474387,23,23,0,0, only became a detective to get  father s respect,100,"['i', 'only', 'became', 'a', 'detective', 'to', 'get', 'my', 'father', 's', 'respect']",{'detective'},2
"Police Officer: How do you think it got here, sir? Detective: I'm trying to figure out the more pressing question, were we really sharks 2 billion years ago?!",1.0,0.0444554224474387,23,23,0,0,police officer how do  think it got here sir detective  am trying to figure out the more pressing question were  really sharks 2 billion years ago,100,"['police', 'officer', 'how', 'do', 'you', 'think', 'it', 'got', 'here', 'sir', 'detective', 'i', 'am', 'trying', 'to', 'figure', 'out', 'the', 'more', 'pressing', 'question', 'were', 'we', 'really', 'sharks', '2', 'billion', 'years', 'ago']","{'police', 'detective'}",-1
Inspector Darwin was always fascinated by the evolution of a crime.,1.0,0.0465242105199235,22,22,0,0,inspector darwin was always fascinated by the evolution of a crime,100,"['inspector', 'darwin', 'was', 'always', 'fascinated', 'by', 'the', 'evolution', 'of', 'a', 'crime']",{'inspector'},2
"You are in Canada sir. Its good cop, funny cop.",1.7836706210746684,0.0205778389507937,1433,623,497,313, are in canada sir its good cop funny cop,101,"['you', 'are', 'in', 'canada', 'sir', 'its', 'good', 'cop', 'funny', 'cop']",{'cop'},0
"Johnson, I don't think you understand. I am the good cop.",1.7633711507293357,0.0303222164755402,617,265,233,119,johnson  do not think  understand  am the good cop,101,"['johnson', 'i', 'do', 'not', 'think', 'you', 'understand', 'i', 'am', 'the', 'good', 'cop']",{'cop'},0
"He can be the bad cop, or the good cop, it depends on your childhood.",1.7298311444652907,0.0137058188388418,3198,1509,1044,645,he can be the bad cop or the good cop it depends on  childhood,101,"['he', 'can', 'be', 'the', 'bad', 'cop', 'or', 'the', 'good', 'cop', 'it', 'depends', 'on', 'your', 'childhood']",{'cop'},0
"It's more of a ""good cop/vaguely disturbing cop"" kind of thing.",1.6575235109717867,0.0206439121097349,1276,640,433,203,it is more of a good cop vaguely disturbing cop kind of thing,101,"['it', 'is', 'more', 'of', 'a', 'good', 'cop', 'vaguely', 'disturbing', 'cop', 'kind', 'of', 'thing']",{'cop'},0
"Trust me kid, I am the good cop.",1.6213768115942029,0.0176481370399309,1656,859,565,232,trust  kid  am the good cop,101,"['trust', 'me', 'kid', 'i', 'am', 'the', 'good', 'cop']",{'cop'},0
It’s the best version of ‘Good Cop’ we could get on such short notice.,1.5419847328244274,0.0249832443749902,786,455,236,95,it is the best version of ‘ good cop ’  could get on such short notice,101,"['it', 'is', 'the', 'best', 'version', 'of', '‘', 'good', 'cop', '’', 'we', 'could', 'get', 'on', 'such', 'short', 'notice']",{'cop'},0
If Detective Chuckles says it's a police dog it's a police dog.,1.5388739946380696,0.025988652700615,746,439,212,95,if detective chuckles says it is a police dog it is a police dog,101,"['if', 'detective', 'chuckles', 'says', 'it', 'is', 'a', 'police', 'dog', 'it', 'is', 'a', 'police', 'dog']","{'police', 'detective'}",-1
