caption,mean,precision,votes,not_funny,somewhat_funny,funny,cleaned_caption_v2,contest_id,tokens,occupations,topic
Some of my consultants think you have a Baker's cyst.,1.2456140350877194,0.0802592203589269,57,48,4,5,some of  consultants think  have a baker s cyst,90,"['some', 'of', 'my', 'consultants', 'think', 'you', 'have', 'a', 'baker', 's', 'cyst']",{'consultant'},-1
"With any luck, our team of consultants will have you gluten-free in time for the holidays.",1.2363636363636363,0.0633712611772045,55,43,11,1,with any luck  team of consultants will have  gluten free in time for the holidays,90,"['with', 'any', 'luck', 'our', 'team', 'of', 'consultants', 'will', 'have', 'you', 'gluten', 'free', 'in', 'time', 'for', 'the', 'holidays']",{'consultant'},-1
My culinary assistants think you are well enough to be tonight's dessert.,1.2307692307692308,0.058997306834413,52,40,12,0, culinary assistants think  are well enough to be tonight s dessert,90,"['my', 'culinary', 'assistants', 'think', 'you', 'are', 'well', 'enough', 'to', 'be', 'tonight', 's', 'dessert']",{'assistant'},-1
My assistants are here to help address your dangerously low ginger count.,1.22,0.0771428571428571,50,42,5,3, assistants are here to help address  dangerously low ginger count,90,"['my', 'assistants', 'are', 'here', 'to', 'help', 'address', 'your', 'dangerously', 'low', 'ginger', 'count']",{'assistant'},-1
The Consultants all want a piece of you.,1.2083333333333333,0.0592381697598869,48,38,10,0,the consultants all want a piece of ,90,"['the', 'consultants', 'all', 'want', 'a', 'piece', 'of', 'you']",{'consultant'},-1
My consultants tell me you are listless because all the ginger has been taken out of you.,1.2083333333333333,0.0662999666605966,48,39,8,1, consultants tell   are listless because all the ginger has been taken out of ,90,"['my', 'consultants', 'tell', 'me', 'you', 'are', 'listless', 'because', 'all', 'the', 'ginger', 'has', 'been', 'taken', 'out', 'of', 'you']",{'consultant'},-1
You're just going to have to trust the integrity of my surgical assistants here.,1.2083333333333333,0.0662999666605966,48,39,8,1, are just going to have to trust the integrity of  surgical assistants here,90,"['you', 'are', 'just', 'going', 'to', 'have', 'to', 'trust', 'the', 'integrity', 'of', 'my', 'surgical', 'assistants', 'here']",{'assistant'},-1
"""Sorry Ginger...back to the oven. The consultant's say that you are half baked"".",1.1956521739130437,0.0591368282988497,46,37,9,0,sorry ginger back to the oven the consultant s say that  are half baked,90,"['sorry', 'ginger', 'back', 'to', 'the', 'oven', 'the', 'consultant', 's', 'say', 'that', 'you', 'are', 'half', 'baked']",{'consultant'},-1
My consultants agree with me...you’re not done...we need to put you back in the oven.,1.186046511627907,0.0686510907633615,43,36,6,1, consultants agree with   are not done  need to put  back in the oven,90,"['my', 'consultants', 'agree', 'with', 'me', 'you', 'are', 'not', 'done', 'we', 'need', 'to', 'put', 'you', 'back', 'in', 'the', 'oven']",{'consultant'},-1
I have asked the chiefs from the 'Great American Bake-off' for a second opinion.,1.181818181818182,0.0746572667357698,44,38,4,2, have asked the chiefs from the great american bake off for a second opinion,90,"['i', 'have', 'asked', 'the', 'chiefs', 'from', 'the', 'great', 'american', 'bake', 'off', 'for', 'a', 'second', 'opinion']",{'chief'},-1
I've brought in some consultants to help me sort out your high sugars and flat affect.,1.1666666666666667,0.0755672829139675,42,37,3,2, have brought in some consultants to help  sort out  high sugars and flat affect,90,"['i', 'have', 'brought', 'in', 'some', 'consultants', 'to', 'help', 'me', 'sort', 'out', 'your', 'high', 'sugars', 'and', 'flat', 'affect']",{'consultant'},-1
My team has gotten much more creative since being hired as consultants for the Met's 'Hänsel & Gretel.',1.1538461538461535,0.0691031962995525,39,34,4,1, team has gotten much more creative since being hired as consultants for the met s hänsel gretel,90,"['my', 'team', 'has', 'gotten', 'much', 'more', 'creative', 'since', 'being', 'hired', 'as', 'consultants', 'for', 'the', 'met', 's', 'hänsel', 'gretel']",{'consultant'},-1
"I'm not the Chief Surgeon, I'm the Chef Surgeon.",1.15,0.0571771874896865,40,34,6,0, am not the chief surgeon  am the chef surgeon,90,"['i', 'am', 'not', 'the', 'chief', 'surgeon', 'i', 'am', 'the', 'chef', 'surgeon']","{'chief', 'chef'}",-1
"Chefs? No, these are my surgical assistants.",1.15,0.0571771874896865,40,34,6,0,chefs no these are  surgical assistants,90,"['chefs', 'no', 'these', 'are', 'my', 'surgical', 'assistants']","{'assistant', 'chef'}",-1
My consultants believe you simply need re-hydration.,1.1388888888888888,0.0584560312010168,36,31,5,0, consultants believe  simply need re hydration,90,"['my', 'consultants', 'believe', 'you', 'simply', 'need', 're', 'hydration']",{'consultant'},-1
Our consultants all agree. You are half-baked,1.0714285714285714,0.049563476177765,28,26,2,0, consultants all agree  are half baked,90,"['our', 'consultants', 'all', 'agree', 'you', 'are', 'half', 'baked']",{'consultant'},-1
"My consultants feel an infusion of dark brown sugar is indicated. Absent insurance, however, we can only offer you 6-8 months in the freezer.",1.0384615384615383,0.0392232270276368,26,25,1,0, consultants feel an infusion of dark brown sugar is indicated absent insurance however  can only offer  6 8 months in the freezer,90,"['my', 'consultants', 'feel', 'an', 'infusion', 'of', 'dark', 'brown', 'sugar', 'is', 'indicated', 'absent', 'insurance', 'however', 'we', 'can', 'only', 'offer', 'you', '6', '8', 'months', 'in', 'the', 'freezer']",{'consultant'},-1
The owner of the blue Toyota in the parking lot left its lights on.,1.5397923875432526,0.0246813404840387,867,520,226,121,the owner of the blue toyota in the parking lot left its lights on,91,"['the', 'owner', 'of', 'the', 'blue', 'toyota', 'in', 'the', 'parking', 'lot', 'left', 'its', 'lights', 'on']",{'owner'},0
the new owners were generous enough to keep me on as a greeter,1.4444444444444444,0.0338382595843001,351,222,102,27,the new owners were generous enough to keep  on as a greeter,91,"['the', 'new', 'owners', 'were', 'generous', 'enough', 'to', 'keep', 'me', 'on', 'as', 'a', 'greeter']","{'greeter', 'owner'}",-1
"Surprise, psychic health inspector...are you the owner?",1.3333333333333333,0.047772337349142,159,117,31,11,surprise psychic health inspector are  the owner,91,"['surprise', 'psychic', 'health', 'inspector', 'are', 'you', 'the', 'owner']","{'psychic', 'owner', 'inspector'}",-1
"As I told the Starbuck's owner, expand vertically.",1.2547169811320755,0.0502667113901763,106,83,19,4,as  told the starbuck s owner expand vertically,91,"['as', 'i', 'told', 'the', 'starbuck', 's', 'owner', 'expand', 'vertically']",{'owner'},-1
The executive cliff has a strict no backpack policy.,1.2424242424242424,0.0519480519480519,99,79,16,4,the executive cliff has a strict no backpack policy,91,"['the', 'executive', 'cliff', 'has', 'a', 'strict', 'no', 'backpack', 'policy']",{'executive'},-1
The owner also just opened a pop-up at Delphi.,1.223529411764706,0.0512490229140589,85,68,15,2,the owner also just opened a pop up at delphi,91,"['the', 'owner', 'also', 'just', 'opened', 'a', 'pop', 'up', 'at', 'delphi']",{'owner'},0
Namaste. Starbucks is now the exclusive vendor on the path to enlightenment.,1.223529411764706,0.0539126552347745,85,69,13,3,namaste starbucks is now the exclusive vendor on the path to enlightenment,91,"['namaste', 'starbucks', 'is', 'now', 'the', 'exclusive', 'vendor', 'on', 'the', 'path', 'to', 'enlightenment']",{'vendor'},-1
"I’m sorry sir, we have exausted the Mountain Goat.The canned pink salmon is now the chief’s special.",1.216867469879518,0.0515643975153484,83,67,14,2, am sorry sir  have exausted the mountain goat the canned pink salmon is now the chief ’ s special,91,"['i', 'am', 'sorry', 'sir', 'we', 'have', 'exausted', 'the', 'mountain', 'goat', 'the', 'canned', 'pink', 'salmon', 'is', 'now', 'the', 'chief', '’', 's', 'special']",{'chief'},-1
Fasting and meditation is highly recommended before dining at the CLIFFS by our Chief.,1.1973684210526316,0.0530466092376872,76,63,11,2,fasting and meditation is highly recommended before dining at the cliffs by  chief,91,"['fasting', 'and', 'meditation', 'is', 'highly', 'recommended', 'before', 'dining', 'at', 'the', 'cliffs', 'by', 'our', 'chief']",{'chief'},-1
My real estate broker did not warn me of gentrifiers.,1.1764705882352942,0.0510692366476834,68,57,10,1, real estate broker did not warn  of gentrifiers,91,"['my', 'real', 'estate', 'broker', 'did', 'not', 'warn', 'me', 'of', 'gentrifiers']",{'broker'},-1
"The pastry chef's fall into the gingerbread vat was unfortunate, but his assistants' next decision would seal his fate and the fate of the children's party.",1.1666666666666667,0.0553999374471945,66,57,7,2,the pastry chef s fall into the gingerbread vat was unfortunate but his assistants next decision would seal his fate and the fate of the children s party,91,"['the', 'pastry', 'chef', 's', 'fall', 'into', 'the', 'gingerbread', 'vat', 'was', 'unfortunate', 'but', 'his', 'assistants', 'next', 'decision', 'would', 'seal', 'his', 'fate', 'and', 'the', 'fate', 'of', 'the', 'children', 's', 'party']","{'assistant', 'chef'}",-1
"Sorry, tech CEOs only.",1.1153846153846154,0.0524932384775108,52,47,4,1,sorry tech ceos only,91,"['sorry', 'tech', 'ceos', 'only']",{'ceo'},1
It all started back on February 5th when the consultants suggested Pizza by the Slice.,1.05,0.0348991220226056,40,38,2,0,it all started back on february 5th when the consultants suggested pizza by the slice,91,"['it', 'all', 'started', 'back', 'on', 'february', '5th', 'when', 'the', 'consultants', 'suggested', 'pizza', 'by', 'the', 'slice']",{'consultant'},-1
My big concern is that the place's new owners will paint over it.,1.290909090909091,0.0522160369970326,110,83,22,5, big concern is that the place s new owners will paint over it,92,"['my', 'big', 'concern', 'is', 'that', 'the', 'place', 's', 'new', 'owners', 'will', 'paint', 'over', 'it']",{'owner'},0
"“And your your image will represent hunters, gun owners, and deniers of science, evolution, global warming..... but at least you’ll be extinct” global warming....",1.1454545454545455,0.0545454545454545,55,48,6,1,“ and   image will represent hunters gun owners and deniers of science evolution global warming but at least  will be extinct ” global warming,92,"['“', 'and', 'your', 'your', 'image', 'will', 'represent', 'hunters', 'gun', 'owners', 'and', 'deniers', 'of', 'science', 'evolution', 'global', 'warming', 'but', 'at', 'least', 'you', 'will', 'be', 'extinct', '”', 'global', 'warming']","{'hunter', 'owner'}",-1
"I'm starting to think these ""Found Mastodon"" signs won't be worth your owner's reward.",1.12,0.0545108115095397,50,45,4,1, am starting to think these found mastodon signs will not be worth  owner s reward,92,"['i', 'am', 'starting', 'to', 'think', 'these', 'found', 'mastodon', 'signs', 'will', 'not', 'be', 'worth', 'your', 'owner', 's', 'reward']",{'owner'},-1
For posterity I don’t know. . . . . Let’s just hope it lasts long enough to show this cave this weekend to the new cave-dweller purchasers. Remember we already have a deposit on a new cave.,1.1041666666666667,0.0445583462158784,48,43,5,0,for posterity  do not know let us just hope it lasts long enough to show this cave this weekend to the new cave dweller purchasers remember  already have a deposit on a new cave,92,"['for', 'posterity', 'i', 'do', 'not', 'know', 'let', 'us', 'just', 'hope', 'it', 'lasts', 'long', 'enough', 'to', 'show', 'this', 'cave', 'this', 'weekend', 'to', 'the', 'new', 'cave', 'dweller', 'purchasers', 'remember', 'we', 'already', 'have', 'a', 'deposit', 'on', 'a', 'new', 'cave']",{'purchaser'},-1
Please point your trunk upward. It'll bring the new cave owners happiness.,1.0909090909090908,0.0438402565609465,44,40,4,0,please point  trunk upward it will bring the new cave owners happiness,92,"['please', 'point', 'your', 'trunk', 'upward', 'it', 'will', 'bring', 'the', 'new', 'cave', 'owners', 'happiness']",{'owner'},-1
"My guide says ""CPA in Mid-Life Crisis."" What's your's say?",1.4490106544901065,0.0254220535264789,657,420,179,58, guide says cpa in mid life crisis what is  s say,93,"['my', 'guide', 'says', 'cpa', 'in', 'mid', 'life', 'crisis', 'what', 'is', 'your', 's', 'say']",{'cpa'},-1
We were hoping for a Saudi buyer.,1.1704545454545454,0.0490814021910268,88,76,9,3, were hoping for a saudi buyer,93,"['we', 'were', 'hoping', 'for', 'a', 'saudi', 'buyer']",{'buyer'},-1
"Careful, I hear he could become FAA chief.",1.4444444444444444,0.1661211114658671,18,12,4,2,careful  hear he could become faa chief,94,"['careful', 'i', 'hear', 'he', 'could', 'become', 'faa', 'chief']",{'chief'},-1
Will work as flight assistant for free ride.,1.125,0.1336306209562122,8,7,1,0,will work as flight assistant for free ride,94,"['will', 'work', 'as', 'flight', 'assistant', 'for', 'free', 'ride']",{'assistant'},-1
"Wow, another gold-plated parachute CEO! He must have harrassed a lot of women to be this far from earth.",1.0,0.2236067977499789,5,5,0,0,wow another gold plated parachute ceo he must have harrassed a lot of women to be this far from earth,94,"['wow', 'another', 'gold', 'plated', 'parachute', 'ceo', 'he', 'must', 'have', 'harrassed', 'a', 'lot', 'of', 'women', 'to', 'be', 'this', 'far', 'from', 'earth']",{'ceo'},-1
"Don't you hate being a CPA this time of year, Frank? It's the same old thing...death and taxes. Wouldn't you know it, after all these years, the poor guy was finally getting a refund.",1.2564102564102564,0.0530014778596833,78,59,18,1,do not  hate being a cpa this time of year frank it is the same old thing death and taxes would not  know it after all these years the poor guy was finally getting a refund,95,"['do', 'not', 'you', 'hate', 'being', 'a', 'cpa', 'this', 'time', 'of', 'year', 'frank', 'it', 'is', 'the', 'same', 'old', 'thing', 'death', 'and', 'taxes', 'would', 'not', 'you', 'know', 'it', 'after', 'all', 'these', 'years', 'the', 'poor', 'guy', 'was', 'finally', 'getting', 'a', 'refund']",{'cpa'},-1
Good luck in retirement. Us accountants got it from here.,1.2205882352941178,0.0586861873392161,68,55,11,2,good luck in retirement us accountants got it from here,95,"['good', 'luck', 'in', 'retirement', 'us', 'accountants', 'got', 'it', 'from', 'here']",{'accountant'},-1
"Oh my, we need to contact our broker. Our time horizon is not set to eternity.",1.181818181818182,0.0524863881081478,55,45,10,0,oh   need to contact  broker  time horizon is not set to eternity,95,"['oh', 'my', 'we', 'need', 'to', 'contact', 'our', 'broker', 'our', 'time', 'horizon', 'is', 'not', 'set', 'to', 'eternity']",{'broker'},-1
I'm going to contact our broker and have her buy shares in nursing homes.,1.169811320754717,0.0520678987362905,53,44,9,0, am going to contact  broker and have her buy shares in nursing homes,95,"['i', 'am', 'going', 'to', 'contact', 'our', 'broker', 'and', 'have', 'her', 'buy', 'shares', 'in', 'nursing', 'homes']",{'broker'},-1
Damn! I better call our broker.,1.119047619047619,0.0609866700880869,42,38,3,1,damn  better call  broker,95,"['damn', 'i', 'better', 'call', 'our', 'broker']",{'broker'},-1
"I looked at those, but this one was top rated and the best seller.",1.3055555555555556,0.0565206924025754,108,82,19,7, looked at those but this one was top rated and the best seller,96,"['i', 'looked', 'at', 'those', 'but', 'this', 'one', 'was', 'top', 'rated', 'and', 'the', 'best', 'seller']",{'seller'},-1
The buyer wants to know if she has to pick it up or if He delivers?,1.2727272727272727,0.0576609390232869,88,68,16,4,the buyer wants to know if she has to pick it up or if he delivers,96,"['the', 'buyer', 'wants', 'to', 'know', 'if', 'she', 'has', 'to', 'pick', 'it', 'up', 'or', 'if', 'he', 'delivers']",{'buyer'},-1
Evidently HVAC doesn't stand for High Voice Aural Consultant.,1.2467532467532467,0.0494530721159994,77,58,19,0,evidently hvac does not stand for high voice aural consultant,96,"['evidently', 'hvac', 'does', 'not', 'stand', 'for', 'high', 'voice', 'aural', 'consultant']",{'consultant'},-1
The previous owner played hot jazz.,1.24,0.0564409920676948,75,59,14,2,the previous owner played hot jazz,96,"['the', 'previous', 'owner', 'played', 'hot', 'jazz']",{'owner'},-1
"Do you know ""Hail to the Chief"" -- in reverse?",1.1428571428571428,0.0652050663696626,49,44,3,2,do  know hail to the chief in reverse,96,"['do', 'you', 'know', 'hail', 'to', 'the', 'chief', 'in', 'reverse']",{'chief'},2
"If you think it's cold here, Brother, you should visit the Office of Executive Education Programs at UCLA Anderson.",1.1136363636363635,0.0583050689787282,44,40,3,1,if  think it is cold here brother  should visit the office of executive education programs at ucla anderson,96,"['if', 'you', 'think', 'it', 'is', 'cold', 'here', 'brother', 'you', 'should', 'visit', 'the', 'office', 'of', 'executive', 'education', 'programs', 'at', 'ucla', 'anderson']","{'executive', 'education'}",-1
"The previous owner played ""le jazz hot.""",1.0975609756097562,0.0469155708821252,41,37,4,0,the previous owner played le jazz hot,96,"['the', 'previous', 'owner', 'played', 'le', 'jazz', 'hot']",{'owner'},-1
I told you we shouldn't have eaten that salami from the street vendor.,1.25,0.0542113592649569,88,69,16,3, told   should not have eaten that salami from the street vendor,97,"['i', 'told', 'you', 'we', 'should', 'not', 'have', 'eaten', 'that', 'salami', 'from', 'the', 'street', 'vendor']",{'vendor'},-1
That's what you get for hiring British transport consultants,1.2236842105263157,0.0580341224807827,76,62,11,3,that is what  get for hiring british transport consultants,97,"['that', 'is', 'what', 'you', 'get', 'for', 'hiring', 'british', 'transport', 'consultants']",{'consultant'},-1
The MTA hired fast food consultants to speed up train service.,1.2,0.0522773302173933,70,57,12,1,the mta hired fast food consultants to speed up train service,97,"['the', 'mta', 'hired', 'fast', 'food', 'consultants', 'to', 'speed', 'up', 'train', 'service']",{'consultant'},-1
Where's the buyer?,1.148148148148148,0.0554972906674169,54,47,6,1,where is the buyer,97,"['where', 'is', 'the', 'buyer']",{'buyer'},-1
This is what happens when you hire the Toronto subway chief to run the New York system,1.0930232558139534,0.0448197261236944,43,39,4,0,this is what happens when  hire the toronto subway chief to run the new york system,97,"['this', 'is', 'what', 'happens', 'when', 'you', 'hire', 'the', 'toronto', 'subway', 'chief', 'to', 'run', 'the', 'new', 'york', 'system']",{'chief'},-1
I warned you not to take the job as White House executive chef.,1.464985994397759,0.0372989975936736,357,235,78,44, warned  not to take the job as white house executive chef,98,"['i', 'warned', 'you', 'not', 'to', 'take', 'the', 'job', 'as', 'white', 'house', 'executive', 'chef']","{'executive', 'chef'}",5
The good news: Your book is a best seller!,1.3877551020408163,0.044159281960629,196,134,48,14,the good news  book is a best seller,98,"['the', 'good', 'news', 'your', 'book', 'is', 'a', 'best', 'seller']",{'seller'},-1
"Yes, but Martha didn't shoot her assistant for overcooking the flan.",1.3796791443850267,0.046138565213388,187,131,41,15,yes but martha did not shoot her assistant for overcooking the flan,98,"['yes', 'but', 'martha', 'did', 'not', 'shoot', 'her', 'assistant', 'for', 'overcooking', 'the', 'flan']",{'assistant'},-1
I'm dating the assistant manager at McDonalds.,1.3333333333333333,0.0527798424304918,138,103,24,11, am dating the assistant manager at mcdonalds,98,"['i', 'am', 'dating', 'the', 'assistant', 'manager', 'at', 'mcdonalds']",{'assistant'},-1
We were so proud--we thought they said you'd become a mafia chief.,1.3083333333333331,0.0513075984092851,120,89,25,6, were so proud  thought  said  would become a mafia chief,98,"['we', 'were', 'so', 'proud', 'we', 'thought', 'they', 'said', 'you', 'would', 'become', 'a', 'mafia', 'chief']",{'chief'},-1
"Actually, it was a banker’s dozen.",1.2946428571428572,0.0517368739642915,112,84,23,5,actually it was a banker ’ s dozen,98,"['actually', 'it', 'was', 'a', 'banker', '’', 's', 'dozen']",{'banker'},-1
"Here’s the thing, the goose’s owner won’t press charges if we return the golden eggs. The lawyer took the eggs as his fee, so your goose is cooked.",1.2555555555555555,0.0560031903654951,90,71,15,4,here is the thing the goose ’ s owner will not press charges if  return the golden eggs the lawyer took the eggs as his fee so  goose is cooked,98,"['here', 'is', 'the', 'thing', 'the', 'goose', '’', 's', 'owner', 'will', 'not', 'press', 'charges', 'if', 'we', 'return', 'the', 'golden', 'eggs', 'the', 'lawyer', 'took', 'the', 'eggs', 'as', 'his', 'fee', 'so', 'your', 'goose', 'is', 'cooked']","{'owner', 'lawyer'}",0
Consider whether claiming executive privilege was the best response to a cheeseburger question.,1.238095238095238,0.0525293885971792,84,66,16,2,consider whether claiming executive privilege was the best response to a cheeseburger question,98,"['consider', 'whether', 'claiming', 'executive', 'privilege', 'was', 'the', 'best', 'response', 'to', 'a', 'cheeseburger', 'question']",{'executive'},-1
I guess I should have been more concerned when the restaurant critic who reviewed your killer desserts turned out to be the Chief of Police.,1.2162162162162162,0.0518815551842275,74,59,14,1, guess  should have been more concerned when the restaurant critic who reviewed  killer desserts turned out to be the chief of police,98,"['i', 'guess', 'i', 'should', 'have', 'been', 'more', 'concerned', 'when', 'the', 'restaurant', 'critic', 'who', 'reviewed', 'your', 'killer', 'desserts', 'turned', 'out', 'to', 'be', 'the', 'chief', 'of', 'police']","{'police', 'chief', 'critic'}",-1
I told you he always has his Chief of Staff taste his food first.,1.2083333333333333,0.0623531137804846,72,61,7,4, told  he always has his chief of staff taste his food first,98,"['i', 'told', 'you', 'he', 'always', 'has', 'his', 'chief', 'of', 'staff', 'taste', 'his', 'food', 'first']",{'chief'},-1
"I told them I was executive chef and they thought I said, ""execute the chef.""",1.1857142857142855,0.0620320398842209,70,61,5,4, told them  was executive chef and  thought  said execute the chef,98,"['i', 'told', 'them', 'i', 'was', 'executive', 'chef', 'and', 'they', 'thought', 'i', 'said', 'execute', 'the', 'chef']","{'executive', 'chef'}",-1
"I'm so sorry, the appeal of your case has been denied. The good news is the new White House chief would like your 'special-pie' recipe.",1.1774193548387095,0.058737796974655,62,53,7,2, am so sorry the appeal of  case has been denied the good news is the new white house chief would like  special pie recipe,98,"['i', 'am', 'so', 'sorry', 'the', 'appeal', 'of', 'your', 'case', 'has', 'been', 'denied', 'the', 'good', 'news', 'is', 'the', 'new', 'white', 'house', 'chief', 'would', 'like', 'your', 'special', 'pie', 'recipe']",{'chief'},2
"I asked to speak to the Chief, not the Chef, of the prison.",1.1774193548387095,0.063078915044636,62,54,5,3, asked to speak to the chief not the chef of the prison,98,"['i', 'asked', 'to', 'speak', 'to', 'the', 'chief', 'not', 'the', 'chef', 'of', 'the', 'prison']","{'chief', 'chef'}",-1
A Presidential pardon in exchange for becoming the WH executive chef…never. Not even one of our culinary apprentices would be that hard up!,1.1774193548387095,0.058737796974655,62,53,7,2,a presidential pardon in exchange for becoming the wh executive chef…never not even one of  culinary apprentices would be that hard up,98,"['a', 'presidential', 'pardon', 'in', 'exchange', 'for', 'becoming', 'the', 'wh', 'executive', 'chef…never', 'not', 'even', 'one', 'of', 'our', 'culinary', 'apprentices', 'would', 'be', 'that', 'hard', 'up']","{'apprentice', 'executive'}",-1
I hired a CPA for this year’s taxes.,1.1666666666666667,0.0540279623494249,60,51,8,1, hired a cpa for this year ’ s taxes,98,"['i', 'hired', 'a', 'cpa', 'for', 'this', 'year', '’', 's', 'taxes']",{'cpa'},-1
"Don't look so surprised, chef. You did cook Sparky and his owner, councilman Johnson, was none too pleased.",1.1666666666666667,0.0540279623494249,60,51,8,1,do not look so surprised chef  did cook sparky and his owner councilman johnson was none too pleased,98,"['do', 'not', 'look', 'so', 'surprised', 'chef', 'you', 'did', 'cook', 'sparky', 'and', 'his', 'owner', 'councilman', 'johnson', 'was', 'none', 'too', 'pleased']","{'cook', 'owner', 'chef', 'councilman'}",-1
And now your top assistant plans to sous you.,1.1666666666666667,0.0540279623494249,60,51,8,1,and now  top assistant plans to sous ,98,"['and', 'now', 'your', 'top', 'assistant', 'plans', 'to', 'sous', 'you']",{'assistant'},-1
"I'm sorry, buy they killed the PRISONER CHIEF idea at Food Network.",1.1454545454545455,0.0545454545454545,55,48,6,1, am sorry buy  killed the prisoner chief idea at food network,98,"['i', 'am', 'sorry', 'buy', 'they', 'killed', 'the', 'prisoner', 'chief', 'idea', 'at', 'food', 'network']",{'chief'},-1
I told them “chief” not “chef”.,1.1454545454545455,0.0545454545454545,55,48,6,1, told them “ chief ” not “ chef ”,98,"['i', 'told', 'them', '“', 'chief', '”', 'not', '“', 'chef', '”']","{'chief', 'chef'}",2
"Next time the police chief's wife's steak will be cooked the way she ordered it, right?",1.1346153846153846,0.0477932809372796,52,45,7,0,next time the police chief s wife s steak will be cooked the way she ordered it right,98,"['next', 'time', 'the', 'police', 'chief', 's', 'wife', 's', 'steak', 'will', 'be', 'cooked', 'the', 'way', 'she', 'ordered', 'it', 'right']","{'police', 'chief'}",-1
The chief witness was eggecuted quiche.,1.1176470588235294,0.0455645099553813,51,45,6,0,the chief witness was eggecuted quiche,98,"['the', 'chief', 'witness', 'was', 'eggecuted', 'quiche']",{'chief'},-1
"Apparently it wasn't just a PR stunt, Gordon Ramsay actually became Chief of Police.",1.0930232558139534,0.0448197261236944,43,39,4,0,apparently it was not just a pr stunt gordon ramsay actually became chief of police,98,"['apparently', 'it', 'was', 'not', 'just', 'a', 'pr', 'stunt', 'gordon', 'ramsay', 'actually', 'became', 'chief', 'of', 'police']","{'police', 'chief'}",-1
"Okay, just one more time to clarify...statues are worth 5, newly washed cars 25 and investment portfolio managers...125?",1.835086243163652,0.0116194827941276,4754,1982,1574,1198,okay just one more time to clarify statues are worth 5 newly washed cars 25 and investment portfolio managers 125,99,"['okay', 'just', 'one', 'more', 'time', 'to', 'clarify', 'statues', 'are', 'worth', '5', 'newly', 'washed', 'cars', '25', 'and', 'investment', 'portfolio', 'managers', '125']",{'manager'},-1
"Actually, I'm my owner's 9th grade Science Fair entry.",1.3333333333333333,0.0454058430852324,183,136,33,14,actually  am  owner s 9th grade science fair entry,99,"['actually', 'i', 'am', 'my', 'owner', 's', '9th', 'grade', 'science', 'fair', 'entry']",{'owner'},0
$1500 for an image consultant and this is what he came up with.,1.2993197278911566,0.0446723292007039,147,109,32,6,1500 for an image consultant and this is what he came up with,99,"['1500', 'for', 'an', 'image', 'consultant', 'and', 'this', 'is', 'what', 'he', 'came', 'up', 'with']",{'consultant'},-1
My social media consultant says this will boost my YouTube subscribers.,1.2429906542056075,0.0437227311200704,107,82,24,1, social media consultant says this will boost  youtube subscribers,99,"['my', 'social', 'media', 'consultant', 'says', 'this', 'will', 'boost', 'my', 'youtube', 'subscribers']","{'media', 'consultant'}",-1
My GoFundMe consultant says I need a live demo...,1.21875,0.0517312662082494,96,79,13,4, gofundme consultant says  need a live demo,99,"['my', 'gofundme', 'consultant', 'says', 'i', 'need', 'a', 'live', 'demo']",{'consultant'},-1
My owner is going to Hawaii on vacation. I told her I would just meet her there because this is safer than flying United.,1.2150537634408602,0.0503597677696756,93,76,14,3, owner is going to hawaii on vacation  told her  would just meet her there because this is safer than flying united,99,"['my', 'owner', 'is', 'going', 'to', 'hawaii', 'on', 'vacation', 'i', 'told', 'her', 'i', 'would', 'just', 'meet', 'her', 'there', 'because', 'this', 'is', 'safer', 'than', 'flying', 'united']",{'owner'},-1
"When entering a new market, it's important to seek out a proper consultant.",1.211111111111111,0.0486892986328557,90,73,15,2,when entering a new market it is important to seek out a proper consultant,99,"['when', 'entering', 'a', 'new', 'market', 'it', 'is', 'important', 'to', 'seek', 'out', 'a', 'proper', 'consultant']",{'consultant'},-1
Food truck vendors are a superstitious cowardly lot...,1.1571428571428573,0.0438126742948567,70,59,11,0,food truck vendors are a superstitious cowardly lot,99,"['food', 'truck', 'vendors', 'are', 'a', 'superstitious', 'cowardly', 'lot']",{'vendor'},-1
The owner just insured the building for $1 Bn!,1.065217391304348,0.0368070292730443,46,43,3,0,the owner just insured the building for 1 bn,99,"['the', 'owner', 'just', 'insured', 'the', 'building', 'for', '1', 'bn']",{'owner'},-1
Now as your supervisor...,1.025,0.0253184841770916,40,39,1,0,now as  supervisor,99,"['now', 'as', 'your', 'supervisor']",{'supervisor'},-1
"Like the chief always says, “Ontogeny recapitulates phylogeny.”",1.492822966507177,0.0498985063135035,209,134,47,28,like the chief always says “ ontogeny recapitulates phylogeny ”,100,"['like', 'the', 'chief', 'always', 'says', '“', 'ontogeny', 'recapitulates', 'phylogeny', '”']",{'chief'},-1
Tell the chief that the situation is evolving.,1.413533834586466,0.0490602267598043,133,83,45,5,tell the chief that the situation is evolving,100,"['tell', 'the', 'chief', 'that', 'the', 'situation', 'is', 'evolving']",{'chief'},-1
Tell the Chief the situation on the ground is evolving.,1.403361344537815,0.0588540421808669,119,81,28,10,tell the chief the situation on the ground is evolving,100,"['tell', 'the', 'chief', 'the', 'situation', 'on', 'the', 'ground', 'is', 'evolving']",{'chief'},2
"Time of death might be hard to pin down, Chief.",1.403361344537815,0.0623785847941344,119,84,22,13,time of death might be hard to pin down chief,100,"['time', 'of', 'death', 'might', 'be', 'hard', 'to', 'pin', 'down', 'chief']",{'chief'},2
