caption,mean,precision,votes,not_funny,somewhat_funny,funny,cleaned_caption_v2,contest_id,tokens,occupations,topic
It says here that pigeons are pack hunters. Did you know that?,1.1886792452830188,0.0662964040380623,53,45,6,2,it says here that pigeons are pack hunters did you know that,58,"['it', 'says', 'here', 'that', 'pigeons', 'are', 'pack', 'hunters', 'did', 'you', 'know', 'that']",{'hunter'},0
You a fisherman?,1.0689655172413792,0.0478872465399595,29,27,2,0,you a fisherman,58,"['you', 'a', 'fisherman']",{'fisherman'},0
"Good one, mister! I thought when you said 'I must tend my flock,' that you were either a shepherd or a priest!",1.0666666666666669,0.04632055558531,30,28,2,0,good one mister i thought when you said i must tend my flock that you were either a shepherd or a priest,58,"['good', 'one', 'mister', 'i', 'thought', 'when', 'you', 'said', 'i', 'must', 'tend', 'my', 'flock', 'that', 'you', 'were', 'either', 'a', 'shepherd', 'or', 'a', 'priest']","{'shepherd', 'priest'}",-1
That'll be 'market' for the Fisherman's Catch.,1.125,0.0513613377258323,56,50,5,1,that will be market for the fisherman s catch,59,"['that', 'will', 'be', 'market', 'for', 'the', 'fisherman', 's', 'catch']",{'fisherman'},-1
"Well, Hunter doesn't go killing people!",1.0526315789473684,0.0367097806559429,38,36,2,0,well hunter does not go killing people,59,"['well', 'hunter', 'does', 'not', 'go', 'killing', 'people']",{'hunter'},0
"I suppose that will somehow be cleaned, filleted, dusted in flower before being dipped in batter, deep fried and appear on tomorrow's menu as part of the fisherman's basket. To be served with tartare sauce, a side of chips and a garden salad...",1.0526315789473684,0.0367097806559429,38,36,2,0,i suppose that will somehow be cleaned filleted dusted in flower before being dipped in batter deep fried and appear on tomorrow s menu as part of the fisherman s basket to be served with tartare sauce a side of chips and a garden salad,59,"['i', 'suppose', 'that', 'will', 'somehow', 'be', 'cleaned', 'filleted', 'dusted', 'in', 'flower', 'before', 'being', 'dipped', 'in', 'batter', 'deep', 'fried', 'and', 'appear', 'on', 'tomorrow', 's', 'menu', 'as', 'part', 'of', 'the', 'fisherman', 's', 'basket', 'to', 'be', 'served', 'with', 'tartare', 'sauce', 'a', 'side', 'of', 'chips', 'and', 'a', 'garden', 'salad']",{'fisherman'},-1
Wait until you see the fisherman's platter.,1.0,0.0392232270276368,26,26,0,0,wait until you see the fisherman s platter,59,"['wait', 'until', 'you', 'see', 'the', 'fisherman', 's', 'platter']",{'fisherman'},0
Maybe you should have married a hunter-gatherer.,1.1551724137931034,0.05924369135592,58,51,5,2,maybe you should have married a hunter gatherer,62,"['maybe', 'you', 'should', 'have', 'married', 'a', 'hunter', 'gatherer']","{'hunter', 'gatherer'}",-1
It's called giving into your hunter-gatherer.,1.0857142857142856,0.0631315629277073,35,33,1,1,it is called giving into your hunter gatherer,62,"['it', 'is', 'called', 'giving', 'into', 'your', 'hunter', 'gatherer']","{'hunter', 'gatherer'}",0
It's an old cowboy trick.,1.0769230769230769,0.0432270374576166,39,36,3,0,it is an old cowboy trick,62,"['it', 'is', 'an', 'old', 'cowboy', 'trick']",{'cowboy'},1
The head hunter told me I had better have my portfolio well done!,1.0,0.0444554224474387,23,23,0,0,the head hunter told me i had better have my portfolio well done,62,"['the', 'head', 'hunter', 'told', 'me', 'i', 'had', 'better', 'have', 'my', 'portfolio', 'well', 'done']",{'hunter'},0
Post-cowboy branding to foil varmints and rustlers.,1.0,0.0444554224474387,23,23,0,0,post cowboy branding to foil varmints and rustlers,62,"['post', 'cowboy', 'branding', 'to', 'foil', 'varmints', 'and', 'rustlers']",{'cowboy'},1
Next time use a real head hunter.,1.1774193548387095,0.0540491263913043,62,52,9,1,next time use a real head hunter,63,"['next', 'time', 'use', 'a', 'real', 'head', 'hunter']",{'hunter'},0
My inner cowboy brands all cow leather.,1.1041666666666667,0.0535907738345801,48,44,3,1,my inner cowboy brands all cow leather,63,"['my', 'inner', 'cowboy', 'brands', 'all', 'cow', 'leather']",{'cowboy'},1
I’m the head beekeeper!!!,1.6727037516170764,0.0306933806219666,773,449,128,196,i am the head beekeeper,64,"['i', 'am', 'the', 'head', 'beekeeper']",{'beekeeper'},0
... and then one day the beekeeper becomes the beekept.,1.393939393939394,0.0655097227290976,99,69,21,9,and then one day the beekeeper becomes the beekept,64,"['and', 'then', 'one', 'day', 'the', 'beekeeper', 'becomes', 'the', 'beekept']",{'beekeeper'},0
"No, dear, I'm no longer a beekeeper. The bees are keeping me now.",1.318840579710145,0.0668776083800688,69,50,16,3,no dear i am no longer a beekeeper the bees are keeping me now,64,"['no', 'dear', 'i', 'am', 'no', 'longer', 'a', 'beekeeper', 'the', 'bees', 'are', 'keeping', 'me', 'now']",{'beekeeper'},-1
Can't you just buy it from a farmers market like everyone else?,1.3134328358208955,0.0743095924100192,67,51,11,5,can not you just buy it from a farmers market like everyone else,64,"['can', 'not', 'you', 'just', 'buy', 'it', 'from', 'a', 'farmers', 'market', 'like', 'everyone', 'else']",{'farmer'},0
"Yes, I'm the head beekeeper. How may I be of assistance?",1.3015873015873016,0.0664933254715736,63,46,15,2,yes i am the head beekeeper how may i be of assistance,64,"['yes', 'i', 'am', 'the', 'head', 'beekeeper', 'how', 'may', 'i', 'be', 'of', 'assistance']",{'beekeeper'},-1
"""Look on page three of the Beekeepers instruction manual for me quick""!",1.2950819672131149,0.0821309839336088,61,49,6,6,look on page three of the beekeepers instruction manual for me quick,64,"['look', 'on', 'page', 'three', 'of', 'the', 'beekeepers', 'instruction', 'manual', 'for', 'me', 'quick']",{'beekeeper'},-1
Every beekeeper I called refused to believe this.,1.2448979591836735,0.0851699593574756,49,41,4,4,every beekeeper i called refused to believe this,64,"['every', 'beekeeper', 'i', 'called', 'refused', 'to', 'believe', 'this']",{'beekeeper'},-1
Don't ask. Just find the Beekeeper.,1.2222222222222223,0.0834174659477275,45,38,4,3,do not ask just find the beekeeper,64,"['do', 'not', 'ask', 'just', 'find', 'the', 'beekeeper']",{'beekeeper'},-1
I'm your brother's beekeeper.,1.2093023255813953,0.0784550398850875,43,36,5,2,i am your brother s beekeeper,64,"['i', 'am', 'your', 'brother', 's', 'beekeeper']",{'beekeeper'},0
"What did you think I meant by ""beekeeper""?",1.1842105263157894,0.0637302186183436,38,31,7,0,what did you think i meant by beekeeper,64,"['what', 'did', 'you', 'think', 'i', 'meant', 'by', 'beekeeper']",{'beekeeper'},0
"I misunderstood - I thought the job ad said ""beekeeper""",1.1515151515151516,0.0633833353434905,33,28,5,0,i misunderstood i thought the job ad said beekeeper,64,"['i', 'misunderstood', 'i', 'thought', 'the', 'job', 'ad', 'said', 'beekeeper']",{'beekeeper'},0
23 Awkward Moments That Only Beekeepers Will Understand- Buzzfeed,1.08,0.0553774924194538,25,23,2,0,23 awkward moments that only beekeepers will understand buzzfeed,64,"['23', 'awkward', 'moments', 'that', 'only', 'beekeepers', 'will', 'understand', 'buzzfeed']",{'beekeeper'},0
I made fun of a Wiccan beekeeper.,1.08,0.0553774924194538,25,23,2,0,i made fun of a wiccan beekeeper,64,"['i', 'made', 'fun', 'of', 'a', 'wiccan', 'beekeeper']",{'beekeeper'},0
The beekeeper's house.,1.0476190476190477,0.0487950036474266,21,20,1,0,the beekeeper s house,64,"['the', 'beekeeper', 's', 'house']",{'beekeeper'},-1
"Don't ask. But, we'll need a Druid priest, a beekeeper, and 20 pounds of honey, STAT!",1.0454545454545454,0.0465242105199235,22,21,1,0,do not ask but we will need a druid priest a beekeeper and 20 pounds of honey stat,64,"['do', 'not', 'ask', 'but', 'we', 'will', 'need', 'a', 'druid', 'priest', 'a', 'beekeeper', 'and', '20', 'pounds', 'of', 'honey', 'stat']","{'priest', 'beekeeper'}",-1
You just couldn't put on pants and walk down the hill to the beekeeper?,1.0,0.0645497224367902,16,16,0,0,you just could not put on pants and walk down the hill to the beekeeper,64,"['you', 'just', 'could', 'not', 'put', 'on', 'pants', 'and', 'walk', 'down', 'the', 'hill', 'to', 'the', 'beekeeper']",{'beekeeper'},-1
Could you grab me an ice cream sandwich? The Cowboys are finally in the red zone.,1.1777777777777778,0.065819533566242,45,38,6,1,could you grab me an ice cream sandwich the cowboys are finally in the red zone,65,"['could', 'you', 'grab', 'me', 'an', 'ice', 'cream', 'sandwich', 'the', 'cowboys', 'are', 'finally', 'in', 'the', 'red', 'zone']",{'cowboy'},1
A French Poodle and German Shepherd are here to see you about Brexit.,1.4516129032258065,0.0434075230121128,248,163,58,27,a french poodle and german shepherd are here to see you about brexit,67,"['a', 'french', 'poodle', 'and', 'german', 'shepherd', 'are', 'here', 'to', 'see', 'you', 'about', 'brexit']",{'shepherd'},2
"Don't tell us, don't tell us. Pussy hunter, lazy king bit, and you go for tweets. You're doing Donald Trump!",1.1555555555555554,0.0632100519077253,45,39,5,1,do not tell us do not tell us pussy hunter lazy king bit and you go for tweets you are doing donald trump,67,"['do', 'not', 'tell', 'us', 'do', 'not', 'tell', 'us', 'pussy', 'hunter', 'lazy', 'king', 'bit', 'and', 'you', 'go', 'for', 'tweets', 'you', 'are', 'doing', 'donald', 'trump']",{'hunter'},-1
"First life a juggler, second life a cowboy, and now this.",1.1458333333333333,0.0594715449371411,48,42,5,1,first life a juggler second life a cowboy and now this,67,"['first', 'life', 'a', 'juggler', 'second', 'life', 'a', 'cowboy', 'and', 'now', 'this']","{'juggler', 'cowboy'}",1
"I guess when you're a bad shepherd, you make woolen sweaters out of them.",1.195121951219512,0.0797825718721762,41,35,4,2,i guess when you are a bad shepherd you make woolen sweaters out of them,69,"['i', 'guess', 'when', 'you', 'are', 'a', 'bad', 'shepherd', 'you', 'make', 'woolen', 'sweaters', 'out', 'of', 'them']",{'shepherd'},2
Could you also return this to the shepherd boy on your way down?,1.1666666666666667,0.0845154254728516,36,32,2,2,could you also return this to the shepherd boy on your way down,69,"['could', 'you', 'also', 'return', 'this', 'to', 'the', 'shepherd', 'boy', 'on', 'your', 'way', 'down']",{'shepherd'},2
I had heard that the shepherd could not give his wool away in this darn heat. People seem to prefer man-made materials in the desert.,1.1515151515151516,0.0768855421597895,33,29,3,1,i had heard that the shepherd could not give his wool away in this darn heat people seem to prefer man made materials in the desert,69,"['i', 'had', 'heard', 'that', 'the', 'shepherd', 'could', 'not', 'give', 'his', 'wool', 'away', 'in', 'this', 'darn', 'heat', 'people', 'seem', 'to', 'prefer', 'man', 'made', 'materials', 'in', 'the', 'desert']",{'shepherd'},2
That's the benefit of being the Holy Shepherd.,1.1071428571428572,0.0786675698476151,28,26,1,1,that is the benefit of being the holy shepherd,69,"['that', 'is', 'the', 'benefit', 'of', 'being', 'the', 'holy', 'shepherd']",{'shepherd'},2
don't look now but i think he's the head hunter who recommended us,1.162162162162162,0.0726329526873743,37,32,4,1,do not look now but i think he is the head hunter who recommended us,71,"['do', 'not', 'look', 'now', 'but', 'i', 'think', 'he', 'is', 'the', 'head', 'hunter', 'who', 'recommended', 'us']",{'hunter'},0
It's to make it easy for our head hunter.,1.1470588235294117,0.0747229337565888,34,30,3,1,it is to make it easy for our head hunter,71,"['it', 'is', 'to', 'make', 'it', 'easy', 'for', 'our', 'head', 'hunter']",{'hunter'},0
I told you our head hunter lacked imagination.,1.3555555555555556,0.052009552495332,135,96,30,9,i told you our head hunter lacked imagination,72,"['i', 'told', 'you', 'our', 'head', 'hunter', 'lacked', 'imagination']",{'hunter'},0
"Sir, I think we're going to need a shepherd.",1.2432432432432432,0.0661268087506602,74,61,8,5,sir i think we are going to need a shepherd,72,"['sir', 'i', 'think', 'we', 'are', 'going', 'to', 'need', 'a', 'shepherd']",{'shepherd'},2
"Another clever social statement, Mortimer. The bucks run free while the doe is left to shepherd the fawn across the road.",1.4090909090909092,0.0446788136521849,198,132,51,15,another clever social statement mortimer the bucks run free while the doe is left to shepherd the fawn across the road,75,"['another', 'clever', 'social', 'statement', 'mortimer', 'the', 'bucks', 'run', 'free', 'while', 'the', 'doe', 'is', 'left', 'to', 'shepherd', 'the', 'fawn', 'across', 'the', 'road']",{'shepherd'},-1
By not including the bullet holes he begs us to ponder. A world without hunters or a world where hunters are too drunk to hit the sign?,1.375,0.05507726123794,152,112,23,17,by not including the bullet holes he begs us to ponder a world without hunters or a world where hunters are too drunk to hit the sign,75,"['by', 'not', 'including', 'the', 'bullet', 'holes', 'he', 'begs', 'us', 'to', 'ponder', 'a', 'world', 'without', 'hunters', 'or', 'a', 'world', 'where', 'hunters', 'are', 'too', 'drunk', 'to', 'hit', 'the', 'sign']",{'hunter'},0
"And yet for every life his roadside art saved, two were lost by informing hunters of our whereabouts.",1.3461538461538465,0.0520441288621558,130,93,29,8,and yet for every life his roadside art saved two were lost by informing hunters of our whereabouts,75,"['and', 'yet', 'for', 'every', 'life', 'his', 'roadside', 'art', 'saved', 'two', 'were', 'lost', 'by', 'informing', 'hunters', 'of', 'our', 'whereabouts']",{'hunter'},0
Inspiring- we should post caution signs with hunter silhouettes in our forest.,1.288659793814433,0.0638114350677316,97,78,10,9,inspiring we should post caution signs with hunter silhouettes in our forest,75,"['inspiring', 'we', 'should', 'post', 'caution', 'signs', 'with', 'hunter', 'silhouettes', 'in', 'our', 'forest']",{'hunter'},0
Beautifully captures the pathos of single motherhood. Damn hunters.,1.2592592592592593,0.0602919281337026,81,64,13,4,beautifully captures the pathos of single motherhood damn hunters,75,"['beautifully', 'captures', 'the', 'pathos', 'of', 'single', 'motherhood', 'damn', 'hunters']",{'hunter'},0
"Humans may be murderous hunters, but you gotta admire their stencil work.",1.2285714285714286,0.0616254248686333,70,57,10,3,humans may be murderous hunters but you got to admire their stencil work,75,"['humans', 'may', 'be', 'murderous', 'hunters', 'but', 'you', 'got', 'to', 'admire', 'their', 'stencil', 'work']",{'hunter'},0
WE NEED A SIGN TO PROTECT US FROM THE HUNTERS.,1.1785714285714286,0.0679339961235429,56,49,4,3,we need a sign to protect us from the hunters,75,"['we', 'need', 'a', 'sign', 'to', 'protect', 'us', 'from', 'the', 'hunters']",{'hunter'},0
"Sure, the instrument of death is different but this work is derivative of the hunters of Lascaux.",1.156862745098039,0.0649135112048896,51,45,4,2,sure the instrument of death is different but this work is derivative of the hunters of lascaux,75,"['sure', 'the', 'instrument', 'of', 'death', 'is', 'different', 'but', 'this', 'work', 'is', 'derivative', 'of', 'the', 'hunters', 'of', 'lascaux']",{'hunter'},0
He painted this from memory as an adult deer. Their last walk together before the hunter got her.,1.1458333333333333,0.0665085669662595,48,43,3,2,he painted this from memory as an adult deer their last walk together before the hunter got her,75,"['he', 'painted', 'this', 'from', 'memory', 'as', 'an', 'adult', 'deer', 'their', 'last', 'walk', 'together', 'before', 'the', 'hunter', 'got', 'her']",{'hunter'},0
I told you not every hunter shoots to kill.,1.0571428571428572,0.0398074597725277,35,33,2,0,i told you not every hunter shoots to kill,75,"['i', 'told', 'you', 'not', 'every', 'hunter', 'shoots', 'to', 'kill']",{'hunter'},0
"The artist is an avid hunter trying to counter the implications of the movie, ""Bambi"".",1.0555555555555556,0.0387184473576205,36,34,2,0,the artist is an avid hunter trying to counter the implications of the movie bambi,75,"['the', 'artist', 'is', 'an', 'avid', 'hunter', 'trying', 'to', 'counter', 'the', 'implications', 'of', 'the', 'movie', 'bambi']",{'hunter'},-1
Caution to drivers or enticement for hunters? So subjective.,1.03125,0.0317500317500476,32,31,1,0,caution to drivers or enticement for hunters so subjective,75,"['caution', 'to', 'drivers', 'or', 'enticement', 'for', 'hunters', 'so', 'subjective']","{'driver', 'hunter'}",0
"Tsk, tsk. They don't use birth control, then complain when hunters 'thin out the herd.'",1.0303030303030305,0.0307728727448331,33,32,1,0,tsk tsk they do not use birth control then complain when hunters thin out the herd,75,"['tsk', 'tsk', 'they', 'do', 'not', 'use', 'birth', 'control', 'then', 'complain', 'when', 'hunters', 'thin', 'out', 'the', 'herd']",{'hunter'},-1
"It's an airy apartment close to the museums and a farmers' market, also - Victor Hugo lived here.",1.25,0.0629940788348712,64,50,12,2,it is an airy apartment close to the museums and a farmers market also victor hugo lived here,76,"['it', 'is', 'an', 'airy', 'apartment', 'close', 'to', 'the', 'museums', 'and', 'a', 'farmers', 'market', 'also', 'victor', 'hugo', 'lived', 'here']",{'farmer'},-1
"I am desperate, my gardener quit---please say you will water my flowers!",1.173913043478261,0.064488682496484,46,39,6,1,i am desperate my gardener quit please say you will water my flowers,76,"['i', 'am', 'desperate', 'my', 'gardener', 'quit', 'please', 'say', 'you', 'will', 'water', 'my', 'flowers']",{'gardener'},0
I love his use of color but would have preferred Hunters orange .,1.0344827586206895,0.0350931203171798,29,28,1,0,i love his use of color but would have preferred hunters orange,76,"['i', 'love', 'his', 'use', 'of', 'color', 'but', 'would', 'have', 'preferred', 'hunters', 'orange']",{'hunter'},0
"He could have been a great hunter-gatherer, but you let him go to that damn liberal arts school",1.59251968503937,0.0229953025494616,1016,564,302,150,he could have been a great hunter gatherer but you let him go to that damn liberal arts school,78,"['he', 'could', 'have', 'been', 'a', 'great', 'hunter', 'gatherer', 'but', 'you', 'let', 'him', 'go', 'to', 'that', 'damn', 'liberal', 'arts', 'school']","{'hunter', 'gatherer'}",-1
It's a cold-blooded commentary on modern hunter-gatherer culture.,1.5289256198347108,0.0320809403634931,484,288,136,60,it is a cold blooded commentary on modern hunter gatherer culture,78,"['it', 'is', 'a', 'cold', 'blooded', 'commentary', 'on', 'modern', 'hunter', 'gatherer', 'culture']","{'hunter', 'gatherer'}",0
"I think it says, 'Two hunters with weapons chasing horses in moonlight smell like fish'.",1.3850931677018634,0.0506649202709249,161,113,34,14,i think it says two hunters with weapons chasing horses in moonlight smell like fish,78,"['i', 'think', 'it', 'says', 'two', 'hunters', 'with', 'weapons', 'chasing', 'horses', 'in', 'moonlight', 'smell', 'like', 'fish']",{'hunter'},0
Cave Hunters Show say custom artwork hurts resale value.,1.3148148148148149,0.0552663523649728,108,80,22,6,cave hunters show say custom artwork hurts resale value,78,"['cave', 'hunters', 'show', 'say', 'custom', 'artwork', 'hurts', 'resale', 'value']",{'hunter'},0
"So, looks like Fishies, Ptero and Hunters for small plates and assorted Fillies for mains.",1.2916666666666667,0.0590804288747415,96,74,16,6,so looks like fishies ptero and hunters for small plates and assorted fillies for mains,78,"['so', 'looks', 'like', 'fishies', 'ptero', 'and', 'hunters', 'for', 'small', 'plates', 'and', 'assorted', 'fillies', 'for', 'mains']",{'hunter'},-1
I'm cancelling his commission. I specifically told him to draw me as a gatherer not a hunter.,1.2872340425531914,0.0597836801030583,94,73,15,6,i am cancelling his commission i specifically told him to draw me as a gatherer not a hunter,78,"['i', 'am', 'cancelling', 'his', 'commission', 'i', 'specifically', 'told', 'him', 'to', 'draw', 'me', 'as', 'a', 'gatherer', 'not', 'a', 'hunter']","{'hunter', 'gatherer'}",0
Are we the hunters or the hunted?,1.2777777777777777,0.0591824825150874,90,70,15,5,are we the hunters or the hunted,78,"['are', 'we', 'the', 'hunters', 'or', 'the', 'hunted']",{'hunter'},0
She subleased it. On weekends it’s a hunters and gatherers market,1.2361111111111112,0.0541438397389098,72,56,15,1,she subleased it on weekends it is a hunters and gatherers market,78,"['she', 'subleased', 'it', 'on', 'weekends', 'it', 'is', 'a', 'hunters', 'and', 'gatherers', 'market']","{'hunter', 'gatherer'}",0
"I would title his rock art Hunters and Gathers, what do you think.",1.203125,0.0553653427746596,64,52,11,1,i would title his rock art hunters and gathers what do you think,78,"['i', 'would', 'title', 'his', 'rock', 'art', 'hunters', 'and', 'gathers', 'what', 'do', 'you', 'think']",{'hunter'},-1
He's a great hunter but a rookie artist.,1.1967213114754098,0.0563928072146182,61,50,10,1,he is a great hunter but a rookie artist,78,"['he', 'is', 'a', 'great', 'hunter', 'but', 'a', 'rookie', 'artist']",{'hunter'},0
You're the great hunter. You tell him.,1.1458333333333333,0.0514814513637228,48,41,7,0,you are the great hunter you tell him,78,"['you', 'are', 'the', 'great', 'hunter', 'you', 'tell', 'him']",{'hunter'},0
"He's uncanny artist; as a hunter, not so much.",1.1428571428571428,0.0583211843519804,49,43,5,1,he is uncanny artist as a hunter not so much,78,"['he', 'is', 'uncanny', 'artist', 'as', 'a', 'hunter', 'not', 'so', 'much']",{'hunter'},0
"You're a lumberjack, not a tree trimmer.",1.0,0.0870388279778489,12,12,0,0,you are a lumberjack not a tree trimmer,79,"['you', 'are', 'a', 'lumberjack', 'not', 'a', 'tree', 'trimmer']",{'lumberjack'},-1
"I think the one front-and-center is smarter than the average duck. Preserve, don't serve, him. The others: off to the farmers market.",1.0,0.0690065559342354,15,15,0,0,i think the one front and center is smarter than the average duck preserve do not serve him the others off to the farmers market,80,"['i', 'think', 'the', 'one', 'front', 'and', 'center', 'is', 'smarter', 'than', 'the', 'average', 'duck', 'preserve', 'do', 'not', 'serve', 'him', 'the', 'others', 'off', 'to', 'the', 'farmers', 'market']",{'farmer'},-1
help desk for the new farmers Q phone,1.0,0.0645497224367902,16,16,0,0,help desk for the new farmers q phone,80,"['help', 'desk', 'for', 'the', 'new', 'farmers', 'q', 'phone']",{'farmer'},-1
Their favorite seems to be the duck dropping a bullseye on the hunter’s head.,1.0,0.0046403837199142,216,216,0,0,their favorite seems to be the duck dropping a bullseye on the hunter ’ s head,80,"['their', 'favorite', 'seems', 'to', 'be', 'the', 'duck', 'dropping', 'a', 'bullseye', 'on', 'the', 'hunter', '’', 's', 'head']",{'hunter'},0
There are twice as many peckers as hunters.,1.0,0.0425628265379374,24,24,0,0,there are twice as many peckers as hunters,80,"['there', 'are', 'twice', 'as', 'many', 'peckers', 'as', 'hunters']",{'hunter'},0
"Trigger warnings? Safe spaces? Ha! Wait until you're out in the real world where industrial farmers will fatten your livers into soccer balls and then wring your necks so we can nosh on a delightful, yummy pate at Christmastime.",1.0,0.0266690373531332,38,38,0,0,trigger warnings safe spaces ha wait until you are out in the real world where industrial farmers will fatten your livers into soccer balls and then wring your necks so we can nosh on a delightful yummy pate at christmastime,80,"['trigger', 'warnings', 'safe', 'spaces', 'ha', 'wait', 'until', 'you', 'are', 'out', 'in', 'the', 'real', 'world', 'where', 'industrial', 'farmers', 'will', 'fatten', 'your', 'livers', 'into', 'soccer', 'balls', 'and', 'then', 'wring', 'your', 'necks', 'so', 'we', 'can', 'nosh', 'on', 'a', 'delightful', 'yummy', 'pate', 'at', 'christmastime']",{'farmer'},0
They are divided into rows of hunters and peckers.,1.0,0.0317500317500476,32,32,0,0,they are divided into rows of hunters and peckers,80,"['they', 'are', 'divided', 'into', 'rows', 'of', 'hunters', 'and', 'peckers']",{'hunter'},0
There's one screensaver of a hunter.,1.0714285714285714,0.0714285714285714,28,27,0,1,there is one screensaver of a hunter,81,"['there', 'is', 'one', 'screensaver', 'of', 'a', 'hunter']",{'hunter'},0
"Relax, they're just DRESSED like lumberjacks.",1.86080740117746,0.0160435371031744,2378,916,877,585,relax they are just dressed like lumberjacks,82,"['relax', 'they', 'are', 'just', 'dressed', 'like', 'lumberjacks']",{'lumberjack'},0
You can relax now; they just looked like lumberjacks.,1.6769005847953216,0.0284298606868054,684,335,235,114,you can relax now they just looked like lumberjacks,82,"['you', 'can', 'relax', 'now', 'they', 'just', 'looked', 'like', 'lumberjacks']",{'lumberjack'},0
"""Lumberjacks in love. Maybe now the killing will stop.'",1.5702479338842976,0.0296045332925065,605,346,173,86,lumberjacks in love maybe now the killing will stop,82,"['lumberjacks', 'in', 'love', 'maybe', 'now', 'the', 'killing', 'will', 'stop']",{'lumberjack'},0
"Phew, I thought they were lumberjacks.",1.5342789598108748,0.0342380790848366,423,249,122,52,phew i thought they were lumberjacks,82,"['phew', 'i', 'thought', 'they', 'were', 'lumberjacks']",{'lumberjack'},0
I'm so glad that 'lumberjack' is more a look than an occupation these days.,1.5088757396449703,0.0372996580158051,338,203,98,37,i am so glad that lumberjack is more a look than an occupation these days,82,"['i', 'am', 'so', 'glad', 'that', 'lumberjack', 'is', 'more', 'a', 'look', 'than', 'an', 'occupation', 'these', 'days']",{'lumberjack'},0
"Phew.. not lumberjacks, just hipsters.",1.4933333333333334,0.0399256090113077,300,186,80,34,phew not lumberjacks just hipsters,82,"['phew', 'not', 'lumberjacks', 'just', 'hipsters']",{'lumberjack'},-1
"Sure, they're a cute couple but lumberjack shirts scare the xylem out of me!",1.4859154929577465,0.0406706797356969,284,177,76,31,sure they are a cute couple but lumberjack shirts scare the xylem out of me,82,"['sure', 'they', 'are', 'a', 'cute', 'couple', 'but', 'lumberjack', 'shirts', 'scare', 'the', 'xylem', 'out', 'of', 'me']",{'lumberjack'},0
"He's a lumberjack, but he's o.k.",1.4792452830188678,0.0437872358990789,265,172,59,34,he is a lumberjack but he is o k,82,"['he', 'is', 'a', 'lumberjack', 'but', 'he', 'is', 'o', 'k']",{'lumberjack'},0
"""Oh, no....it's ok, they're harmless, they only dress like lumberjacks these days",1.4747081712062258,0.0405319390398832,257,157,78,22,oh no it is ok they are harmless they only dress like lumberjacks these days,82,"['oh', 'no', 'it', 'is', 'ok', 'they', 'are', 'harmless', 'they', 'only', 'dress', 'like', 'lumberjacks', 'these', 'days']",{'lumberjack'},0
"He's a hipster, not a lumberjack. Close call!",1.416184971098266,0.0492020895256373,173,116,42,15,he is a hipster not a lumberjack close call,82,"['he', 'is', 'a', 'hipster', 'not', 'a', 'lumberjack', 'close', 'call']",{'lumberjack'},0
"I really like these new kindler, gentler lumberjacks",1.4142011834319526,0.0507085319381147,169,115,38,16,i really like these new kindler gentler lumberjacks,82,"['i', 'really', 'like', 'these', 'new', 'kindler', 'gentler', 'lumberjacks']",{'lumberjack'},0
"Oh, thank god. I thought they were lumberjacks.",1.3973509933774837,0.0506727109779232,151,102,38,11,oh thank god i thought they were lumberjacks,82,"['oh', 'thank', 'god', 'i', 'thought', 'they', 'were', 'lumberjacks']",{'lumberjack'},0
Whew! Hipsters. Thought they were lumberjacks for a second.,1.3904109589041096,0.0517737234364367,146,100,35,11,whew hipsters thought they were lumberjacks for a second,82,"['whew', 'hipsters', 'thought', 'they', 'were', 'lumberjacks', 'for', 'a', 'second']",{'lumberjack'},-1
Phew. False alarm. No lumberjacks here. Just millennials.,1.3857142857142857,0.0502672347620009,140,94,38,8,phew false alarm no lumberjacks here just millennials,82,"['phew', 'false', 'alarm', 'no', 'lumberjacks', 'here', 'just', 'millennials']",{'lumberjack'},-1
That lumberjack look creeps me out.,1.3795620437956204,0.0529622576606074,137,95,32,10,that lumberjack look creeps me out,82,"['that', 'lumberjack', 'look', 'creeps', 'me', 'out']",{'lumberjack'},0
I like the lumberjack look... as long as it doesn't give them any ideas.,1.3795620437956204,0.0498294502843574,137,92,38,7,i like the lumberjack look as long as it does not give them any ideas,82,"['i', 'like', 'the', 'lumberjack', 'look', 'as', 'long', 'as', 'it', 'does', 'not', 'give', 'them', 'any', 'ideas']",{'lumberjack'},0
See? I told you not to worry - he only looks like a lumberjack.,1.3671875,0.057497746607249,128,93,23,12,see i told you not to worry he only looks like a lumberjack,82,"['see', 'i', 'told', 'you', 'not', 'to', 'worry', 'he', 'only', 'looks', 'like', 'a', 'lumberjack']",{'lumberjack'},0
"I love that nowadays, ""lumberjack"" is more of a fashion statement than an occupation.",1.3559322033898304,0.0518042199293999,118,81,32,5,i love that nowadays lumberjack is more of a fashion statement than an occupation,82,"['i', 'love', 'that', 'nowadays', 'lumberjack', 'is', 'more', 'of', 'a', 'fashion', 'statement', 'than', 'an', 'occupation']",{'lumberjack'},0
"Don't worry, they're not lumberjacks, just hispters.",1.3364485981308412,0.0577969820686591,107,78,22,7,do not worry they are not lumberjacks just hispters,82,"['do', 'not', 'worry', 'they', 'are', 'not', 'lumberjacks', 'just', 'hispters']",{'lumberjack'},0
