caption,mean,precision,votes,not_funny,somewhat_funny,funny,cleaned_caption_v2,contest_id,tokens,occupations,topic
You're glad to see me -- I'm going to guess journalist.,1.1,0.0480384461415261,40,36,4,0,you are glad to see me i am going to guess journalist,84,"['you', 'are', 'glad', 'to', 'see', 'me', 'i', 'am', 'going', 'to', 'guess', 'journalist']",{'journalist'},0
My publicist said it would message to a younger demographic. And here you are!,1.2195121951219512,0.0576159664646864,82,68,10,4,my publicist said it would message to a younger demographic and here you are,86,"['my', 'publicist', 'said', 'it', 'would', 'message', 'to', 'a', 'younger', 'demographic', 'and', 'here', 'you', 'are']",{'publicist'},2
"Sorry Bob, but the editors want you staring at an ass.",1.1320754716981132,0.054130787224881,53,47,5,1,sorry bob but the editors want you staring at an ass,92,"['sorry', 'bob', 'but', 'the', 'editors', 'want', 'you', 'staring', 'at', 'an', 'ass']",{'editor'},3
"Don’t worry, Sir, that’s just one of those outcasted journalists, trying to hitch a ride to heaven.",1.125,0.1336306209562122,8,7,1,0,do not worry sir that is just one of those outcasted journalists trying to hitch a ride to heaven,94,"['do', 'not', 'worry', 'sir', 'that', 'is', 'just', 'one', 'of', 'those', 'outcasted', 'journalists', 'trying', 'to', 'hitch', 'a', 'ride', 'to', 'heaven']",{'journalist'},0
"Within 2 hours, President Trump fired the Secretary of State, declared war on China, partied with Kim Jong Un, dissolved half the federal work force, had a pillow fight with Oval Office reporters, and insulted mothers everywhere via Twitter.",1.1940298507462686,0.0610432666442441,67,57,7,3,within 2 hours president trump fired the secretary of state declared war on china partied with kim jong un dissolved half the federal work force had a pillow fight with oval office reporters and insulted mothers everywhere via twitter,97,"['within', '2', 'hours', 'president', 'trump', 'fired', 'the', 'secretary', 'of', 'state', 'declared', 'war', 'on', 'china', 'partied', 'with', 'kim', 'jong', 'un', 'dissolved', 'half', 'the', 'federal', 'work', 'force', 'had', 'a', 'pillow', 'fight', 'with', 'oval', 'office', 'reporters', 'and', 'insulted', 'mothers', 'everywhere', 'via', 'twitter']","{'president', 'reporter', 'secretary'}",0
All I know is that my agency got a call from your publicist.,1.2150537634408602,0.0479828315037688,93,75,16,2,all i know is that my agency got a call from your publicist,99,"['all', 'i', 'know', 'is', 'that', 'my', 'agency', 'got', 'a', 'call', 'from', 'your', 'publicist']",{'publicist'},-1
My publicist told me no one even remembers Pizza Rat.,1.1071428571428572,0.0551183580595091,56,52,2,2,my publicist told me no one even remembers pizza rat,99,"['my', 'publicist', 'told', 'me', 'no', 'one', 'even', 'remembers', 'pizza', 'rat']",{'publicist'},-1
Warn the reporters that this is pretty graphic.,1.2878787878787878,0.0639243124537242,66,49,15,2,warn the reporters that this is pretty graphic,100,"['warn', 'the', 'reporters', 'that', 'this', 'is', 'pretty', 'graphic']",{'reporter'},-1
And just tell the reporters that it's an 'evolving' case.,1.2769230769230768,0.0639549582627534,65,49,14,2,and just tell the reporters that it is an evolving case,100,"['and', 'just', 'tell', 'the', 'reporters', 'that', 'it', 'is', 'an', 'evolving', 'case']",{'reporter'},0
Tell the reporters that the situation is evolving rapidly.,1.2083333333333333,0.0662999666605966,48,39,8,1,tell the reporters that the situation is evolving rapidly,100,"['tell', 'the', 'reporters', 'that', 'the', 'situation', 'is', 'evolving', 'rapidly']",{'reporter'},0
"As your publicist, I think it's time to admit that prolonged exposure to solitude and altitude has not overcome your ""Composer's Block"".",1.25,0.0558535705439939,84,66,15,3,as your publicist i think it is time to admit that prolonged exposure to solitude and altitude has not overcome your composer s block,102,"['as', 'your', 'publicist', 'i', 'think', 'it', 'is', 'time', 'to', 'admit', 'that', 'prolonged', 'exposure', 'to', 'solitude', 'and', 'altitude', 'has', 'not', 'overcome', 'your', 'composer', 's', 'block']","{'composer', 'publicist'}",2
You revised my whole poem! Where do you editors get the idea you can put words in my mouth?,1.1935483870967742,0.0505846813054177,62,50,12,0,you revised my whole poem where do you editors get the idea you can put words in my mouth,104,"['you', 'revised', 'my', 'whole', 'poem', 'where', 'do', 'you', 'editors', 'get', 'the', 'idea', 'you', 'can', 'put', 'words', 'in', 'my', 'mouth']",{'editor'},-1
"Hey! Fake news journalist! Whaddya mean only a dummy would vote for Trump, you loser!",1.1538461538461535,0.0693897955680147,52,47,2,3,hey fake news journalist whaddya mean only a dummy would vote for trump you loser,104,"['hey', 'fake', 'news', 'journalist', 'whaddya', 'mean', 'only', 'a', 'dummy', 'would', 'vote', 'for', 'trump', 'you', 'loser']",{'journalist'},0
The commentator said the definition of hell is nudity over forty.,1.3724137931034484,0.0535563115274562,145,104,28,13,the commentator said the definition of hell is nudity over forty,105,"['the', 'commentator', 'said', 'the', 'definition', 'of', 'hell', 'is', 'nudity', 'over', 'forty']",{'commentator'},-1
Ever notice they haven't had to go outside for a single commentator.,1.2394366197183098,0.0617152177470609,71,57,11,3,ever notice they have not had to go outside for a single commentator,105,"['ever', 'notice', 'they', 'have', 'not', 'had', 'to', 'go', 'outside', 'for', 'a', 'single', 'commentator']",{'commentator'},-1
Looks like the editors of the New Yorker Cartoon Caption Contest are trying to find a funny caption.,1.1894736842105262,0.0456255189839455,95,79,14,2,looks like the editors of the new yorker cartoon caption contest are trying to find a funny caption,108,"['looks', 'like', 'the', 'editors', 'of', 'the', 'new', 'yorker', 'cartoon', 'caption', 'contest', 'are', 'trying', 'to', 'find', 'a', 'funny', 'caption']",{'editor'},3
So how long have you been a journalist?,1.3316062176165804,0.0418101594611675,193,140,42,11,so how long have you been a journalist,109,"['so', 'how', 'long', 'have', 'you', 'been', 'a', 'journalist']",{'journalist'},0
It’s popular with both White House staff and White House reporters. And it comes with a second helmet.,1.2753623188405796,0.0490770803547449,138,109,20,9,it is popular with both white house staff and white house reporters and it comes with a second helmet,109,"['it', 'is', 'popular', 'with', 'both', 'white', 'house', 'staff', 'and', 'white', 'house', 'reporters', 'and', 'it', 'comes', 'with', 'a', 'second', 'helmet']",{'reporter'},0
"Reporters can’t touch you while you’re wearing that, Ms Huckabee Sanders.",1.126984126984127,0.0530293926364563,63,57,4,2,reporters can not touch you while you are wearing that ms huckabee sanders,109,"['reporters', 'can', 'not', 'touch', 'you', 'while', 'you', 'are', 'wearing', 'that', 'ms', 'huckabee', 'sanders']","{'reporter', 'sander'}",0
And  impenetrable to the slings and arrows of outraged journalists.,1.105263157894737,0.0410101959196831,57,51,6,0,and impenetrable to the slings and arrows of outraged journalists,109,"['and', 'impenetrable', 'to', 'the', 'slings', 'and', 'arrows', 'of', 'outraged', 'journalists']",{'journalist'},-1
"I told you so!"" said the corpse to the journalist who thought he could expose the CIA",1.1095890410958904,0.0416627570568371,73,66,6,1,i told you so said the corpse to the journalist who thought he could expose the cia,112,"['i', 'told', 'you', 'so', 'said', 'the', 'corpse', 'to', 'the', 'journalist', 'who', 'thought', 'he', 'could', 'expose', 'the', 'cia']",{'journalist'},-1
I used to be a journalist too!,1.0517241379310345,0.029334355490462,58,55,3,0,i used to be a journalist too,112,"['i', 'used', 'to', 'be', 'a', 'journalist', 'too']",{'journalist'},-1
This is where we seat journalists here at Trump International,1.273972602739726,0.0450901034058396,146,113,26,7,this is where we seat journalists here at trump international,115,"['this', 'is', 'where', 'we', 'seat', 'journalists', 'here', 'at', 'trump', 'international']",{'journalist'},0
A facelift is maybe the best for a journalist these days.,1.1071428571428572,0.0339495134209541,84,75,9,0,a facelift is maybe the best for a journalist these days,117,"['a', 'facelift', 'is', 'maybe', 'the', 'best', 'for', 'a', 'journalist', 'these', 'days']",{'journalist'},0
I bet you $1 that the editors change this to the ‘meme’ contest.,1.1830985915492958,0.0542364565702777,71,60,9,2,i bet you 1 that the editors change this to the ‘ meme ’ contest,120,"['i', 'bet', 'you', '1', 'that', 'the', 'editors', 'change', 'this', 'to', 'the', '‘', 'meme', '’', 'contest']",{'editor'},-1
Pharaoh's publicist insisted he switch to making everyone else's hearts harden.,1.1153846153846154,0.0407258862695947,78,70,7,1,pharaoh s publicist insisted he switch to making everyone else s hearts harden,122,"['pharaoh', 's', 'publicist', 'insisted', 'he', 'switch', 'to', 'making', 'everyone', 'else', 's', 'hearts', 'harden']",{'publicist'},2
"Yes, there’s no crowd. I’m your publicist, not a frickin’ magician.",1.358974358974359,0.0450780727478352,195,141,38,16,yes there is no crowd i am your publicist not a frickin ’ magician,125,"['yes', 'there', 'is', 'no', 'crowd', 'i', 'am', 'your', 'publicist', 'not', 'a', 'frickin', '’', 'magician']","{'publicist', 'magician'}",-1
Performance art without a publicist is a lonely art.,1.252212389380531,0.0361967457278187,226,181,33,12,performance art without a publicist is a lonely art,125,"['performance', 'art', 'without', 'a', 'publicist', 'is', 'a', 'lonely', 'art']",{'publicist'},2
"Al Franken started this for reporters, 20 year ago.",1.1125,0.0306987544049034,160,146,10,4,al franken started this for reporters 20 year ago,126,"['al', 'franken', 'started', 'this', 'for', 'reporters', '20', 'year', 'ago']",{'reporter'},0
"oh hello you wonderful editors--im still tryin to get one of you get back to me about ""the real story of I Love New', coined by yours truly and made famous by milton glaser's heart logo---he was asked to make that because of the first thing ever sold",1.0625,0.0245837996971007,160,153,4,3,oh hello you wonderful editors i am still tryin to get one of you get back to me about the real story of i love new coined by yours truly and made famous by milton glaser s heart logo he was asked to make that because of the first thing ever sold,126,"['oh', 'hello', 'you', 'wonderful', 'editors', 'i', 'am', 'still', 'tryin', 'to', 'get', 'one', 'of', 'you', 'get', 'back', 'to', 'me', 'about', 'the', 'real', 'story', 'of', 'i', 'love', 'new', 'coined', 'by', 'yours', 'truly', 'and', 'made', 'famous', 'by', 'milton', 'glaser', 's', 'heart', 'logo', 'he', 'was', 'asked', 'to', 'make', 'that', 'because', 'of', 'the', 'first', 'thing', 'ever', 'sold']",{'editor'},-1
I was just standing in front of my sheep wagon when some people from publishers clearing house drove up.,1.2125,0.0369721763478885,160,130,26,4,i was just standing in front of my sheep wagon when some people from publishers clearing house drove up,129,"['i', 'was', 'just', 'standing', 'in', 'front', 'of', 'my', 'sheep', 'wagon', 'when', 'some', 'people', 'from', 'publishers', 'clearing', 'house', 'drove', 'up']",{'publisher'},1
It’s as distasteful as the Christopher Buckley ‘Shouts and Murmurs’  piece found earlier in this edition of The New Yorker.  There’s cute and then there’s sick.  Writers should be sober when they submit their work; so should editors.,1.1300813008130082,0.0382186125798296,123,111,8,4,it is as distasteful as the christopher buckley ‘ shouts and murmurs ’ piece found earlier in this edition of the new yorker there is cute and then there is sick writers should be sober when they submit their work so should editors,133,"['it', 'is', 'as', 'distasteful', 'as', 'the', 'christopher', 'buckley', '‘', 'shouts', 'and', 'murmurs', '’', 'piece', 'found', 'earlier', 'in', 'this', 'edition', 'of', 'the', 'new', 'yorker', 'there', 'is', 'cute', 'and', 'then', 'there', 'is', 'sick', 'writers', 'should', 'be', 'sober', 'when', 'they', 'submit', 'their', 'work', 'so', 'should', 'editors']","{'editor', 'writer'}",3
"No, can't be.  New Yorker editors would have caught that typo.",1.335820895522388,0.0518364678335414,134,98,27,9,no can not be new yorker editors would have caught that typo,140,"['no', 'can', 'not', 'be', 'new', 'yorker', 'editors', 'would', 'have', 'caught', 'that', 'typo']",{'editor'},3
"spent all those years prepping for civilizational collapse and not a single one of the cryptoracist bloggers i read accounted for the shit that matters most. maintaining keto next to a magic candy island, and returning the love of a good man.",1.1096774193548389,0.0267930390316523,155,139,15,1,spent all those years prepping for civilizational collapse and not a single one of the cryptoracist bloggers i read accounted for the shit that matters most maintaining keto next to a magic candy island and returning the love of a good man,140,"['spent', 'all', 'those', 'years', 'prepping', 'for', 'civilizational', 'collapse', 'and', 'not', 'a', 'single', 'one', 'of', 'the', 'cryptoracist', 'bloggers', 'i', 'read', 'accounted', 'for', 'the', 'shit', 'that', 'matters', 'most', 'maintaining', 'keto', 'next', 'to', 'a', 'magic', 'candy', 'island', 'and', 'returning', 'the', 'love', 'of', 'a', 'good', 'man']",{'blogger'},-1
We have probably come close to the island of the marine hockey Playground. The game will start soon with Mr.Trump and  other side wonderfull Journalists,1.080536912751678,0.0243112610471579,149,138,10,1,we have probably come close to the island of the marine hockey playground the game will start soon with mr trump and other side wonderfull journalists,140,"['we', 'have', 'probably', 'come', 'close', 'to', 'the', 'island', 'of', 'the', 'marine', 'hockey', 'playground', 'the', 'game', 'will', 'start', 'soon', 'with', 'mr', 'trump', 'and', 'other', 'side', 'wonderfull', 'journalists']",{'journalist'},0
"This is Charlie Goodblood. His book, ""Insectism and the American Founding"" was just named best history book of the year by the Independent Publishers Association.",1.180232558139535,0.031623201664377,172,143,27,2,this is charlie goodblood his book insectism and the american founding was just named best history book of the year by the independent publishers association,141,"['this', 'is', 'charlie', 'goodblood', 'his', 'book', 'insectism', 'and', 'the', 'american', 'founding', 'was', 'just', 'named', 'best', 'history', 'book', 'of', 'the', 'year', 'by', 'the', 'independent', 'publishers', 'association']",{'publisher'},-1
"Is that blood from a journalist, Typo?",1.1741935483870969,0.0356264037602872,155,132,19,4,is that blood from a journalist typo,141,"['is', 'that', 'blood', 'from', 'a', 'journalist', 'typo']",{'journalist'},-1
"I know they're just dogs, but they still shouldn't be tweeting out journalists' home addresses.",1.299465240641711,0.0419570228856005,187,142,34,11,i know they are just dogs but they still should not be tweeting out journalists home addresses,146,"['i', 'know', 'they', 'are', 'just', 'dogs', 'but', 'they', 'still', 'should', 'not', 'be', 'tweeting', 'out', 'journalists', 'home', 'addresses']",{'journalist'},0
"We couldn't just stop at journalists with the 'learn to code' thing, could we?",1.261111111111111,0.0388888888888888,180,140,33,7,we could not just stop at journalists with the learn to code thing could we,146,"['we', 'could', 'not', 'just', 'stop', 'at', 'journalists', 'with', 'the', 'learn', 'to', 'code', 'thing', 'could', 'we']",{'journalist'},0
Now a word from some Particularly dogged  reporters,1.1843575418994414,0.0311498920011222,179,148,29,2,now a word from some particularly dogged reporters,146,"['now', 'a', 'word', 'from', 'some', 'particularly', 'dogged', 'reporters']",{'reporter'},0
He’s a natural Vlogger.  Next stop...reality TV. Then POTUS!,1.2054794520547945,0.0615592180945788,73,62,7,4,he is a natural vlogger next stop reality tv then potus,157,"['he', 'is', 'a', 'natural', 'vlogger', 'next', 'stop', 'reality', 'tv', 'then', 'potus']",{'vlogger'},-1
"Wow, our very own obnoxious commentator.",1.2028985507246377,0.0487687714747266,69,55,14,0,wow our very own obnoxious commentator,157,"['wow', 'our', 'very', 'own', 'obnoxious', 'commentator']",{'commentator'},-1
"My son the radio commentator. His gibberish already has 100,000 followers.",1.1940298507462686,0.0531197922986632,67,55,11,1,my son the radio commentator his gibberish already has 100 000 followers,157,"['my', 'son', 'the', 'radio', 'commentator', 'his', 'gibberish', 'already', 'has', '100', '000', 'followers']",{'commentator'},0
He's a commentator tot!,1.1774193548387095,0.058737796974655,62,53,7,2,he is a commentator tot,157,"['he', 'is', 'a', 'commentator', 'tot']",{'commentator'},-1
He's a blogger!,1.1666666666666667,0.0462250163521024,66,55,11,0,he is a blogger,157,"['he', 'is', 'a', 'blogger']",{'blogger'},-1
Tell the New Yorker editors that the caption contest finalists are not available on the iPad app.,1.2695652173913043,0.0528685013341912,115,91,17,7,tell the new yorker editors that the caption contest finalists are not available on the ipad app,160,"['tell', 'the', 'new', 'yorker', 'editors', 'that', 'the', 'caption', 'contest', 'finalists', 'are', 'not', 'available', 'on', 'the', 'ipad', 'app']",{'editor'},-1
"Well, I’m trying to think of a stupid pun to say, something that will satisfy the cartoon editors.",1.1408450704225352,0.046163800079517,71,62,8,1,well i am trying to think of a stupid pun to say something that will satisfy the cartoon editors,168,"['well', 'i', 'am', 'trying', 'to', 'think', 'of', 'a', 'stupid', 'pun', 'to', 'say', 'something', 'that', 'will', 'satisfy', 'the', 'cartoon', 'editors']",{'editor'},-1
I know you have claws but I’m busy trying to think of a stupid pun that the editors would choose to win the cartoon contest.,1.1492537313432836,0.0531832947628186,67,59,6,2,i know you have claws but i am busy trying to think of a stupid pun that the editors would choose to win the cartoon contest,169,"['i', 'know', 'you', 'have', 'claws', 'but', 'i', 'am', 'busy', 'trying', 'to', 'think', 'of', 'a', 'stupid', 'pun', 'that', 'the', 'editors', 'would', 'choose', 'to', 'win', 'the', 'cartoon', 'contest']",{'editor'},-1
"I’m trying to think of a stupid play on words that, as usual, the editors will think is the funniest caption. Maybe I should turn over a new page.",1.175257731958763,0.0463678823660262,97,83,11,3,i am trying to think of a stupid play on words that as usual the editors will think is the funniest caption maybe i should turn over a new page,170,"['i', 'am', 'trying', 'to', 'think', 'of', 'a', 'stupid', 'play', 'on', 'words', 'that', 'as', 'usual', 'the', 'editors', 'will', 'think', 'is', 'the', 'funniest', 'caption', 'maybe', 'i', 'should', 'turn', 'over', 'a', 'new', 'page']",{'editor'},-1
"Hey, let's think of a dumb play on words to say to those guys. Then the editors will be sure to pick what we say for the best caption.",1.1862745098039216,0.049713588843674,102,88,9,5,hey let us think of a dumb play on words to say to those guys then the editors will be sure to pick what we say for the best caption,171,"['hey', 'let', 'us', 'think', 'of', 'a', 'dumb', 'play', 'on', 'words', 'to', 'say', 'to', 'those', 'guys', 'then', 'the', 'editors', 'will', 'be', 'sure', 'to', 'pick', 'what', 'we', 'say', 'for', 'the', 'best', 'caption']",{'editor'},-1
"We have Roy here who is going to come up with a dumb play on words, which the editors will choose as the winning caption.",1.1978021978021978,0.0474496847317546,91,75,14,2,we have roy here who is going to come up with a dumb play on words which the editors will choose as the winning caption,172,"['we', 'have', 'roy', 'here', 'who', 'is', 'going', 'to', 'come', 'up', 'with', 'a', 'dumb', 'play', 'on', 'words', 'which', 'the', 'editors', 'will', 'choose', 'as', 'the', 'winning', 'caption']",{'editor'},-1
So how much did this so called publicist charge us to make you 'The Big Man' on the street' by thanksgiving,1.2254901960784317,0.0500569715127605,102,83,15,4,so how much did this so called publicist charge us to make you the big man on the street by thanksgiving,175,"['so', 'how', 'much', 'did', 'this', 'so', 'called', 'publicist', 'charge', 'us', 'to', 'make', 'you', 'the', 'big', 'man', 'on', 'the', 'street', 'by', 'thanksgiving']",{'publicist'},2
I still say retired All Stars don't always make the best color commentators.,1.118421052631579,0.0417473825764589,76,68,7,1,i still say retired all stars do not always make the best color commentators,181,"['i', 'still', 'say', 'retired', 'all', 'stars', 'do', 'not', 'always', 'make', 'the', 'best', 'color', 'commentators']",{'commentator'},0
"And now one for our east coast blogger fans, ‘take that snow and shove it.",1.2769230769230768,0.0414660474528274,195,154,28,13,and now one for our east coast blogger fans ‘ take that snow and shove it,182,"['and', 'now', 'one', 'for', 'our', 'east', 'coast', 'blogger', 'fans', '‘', 'take', 'that', 'snow', 'and', 'shove', 'it']",{'blogger'},-1
Our next speaker is a rye commentator on today's events.,1.3225806451612905,0.1171993685457093,31,23,4,3,our next speaker is a rye commentator on today s events,183,"['our', 'next', 'speaker', 'is', 'a', 'rye', 'commentator', 'on', 'today', 's', 'events']",{'commentator'},0
I think the editors should pick a caption. Letting people vote is how we got Trump.,1.8687053829828284,0.0085019207082182,10366,4653,2421,3292,i think the editors should pick a caption letting people vote is how we got trump,186,"['i', 'think', 'the', 'editors', 'should', 'pick', 'a', 'caption', 'letting', 'people', 'vote', 'is', 'how', 'we', 'got', 'trump']",{'editor'},-1
"Unrecognized at the opera, stood up by the limo driver, and rejected by Uber, King Leonard and Lady Lovette consider changing publicists.",1.2254901960784317,0.0519599601404217,102,84,13,5,unrecognized at the opera stood up by the limo driver and rejected by uber king leonard and lady lovette consider changing publicists,186,"['unrecognized', 'at', 'the', 'opera', 'stood', 'up', 'by', 'the', 'limo', 'driver', 'and', 'rejected', 'by', 'uber', 'king', 'leonard', 'and', 'lady', 'lovette', 'consider', 'changing', 'publicists']","{'driver', 'publicist'}",2
"Just remember, future journalists, this session is ""embargoed.""",1.148648648648649,0.0416364283177931,74,63,11,0,just remember future journalists this session is embargoed,187,"['just', 'remember', 'future', 'journalists', 'this', 'session', 'is', 'embargoed']",{'journalist'},0
Okay ... which one of you wrote the paper's advice columnist and signed it 'Therapist-from-Hell Survivor,1.0925925925925926,0.0398154242392375,54,49,5,0,okay which one of you wrote the paper s advice columnist and signed it therapist from hell survivor,187,"['okay', 'which', 'one', 'of', 'you', 'wrote', 'the', 'paper', 's', 'advice', 'columnist', 'and', 'signed', 'it', 'therapist', 'from', 'hell', 'survivor']",{'columnist'},-1
"Yep, it’s another one of ‘em blogger’s camps all right.",1.25,0.0468380330958376,104,80,22,2,yep it is another one of ‘ them blogger ’ s camps all right,193,"['yep', 'it', 'is', 'another', 'one', 'of', '‘', 'them', 'blogger', '’', 's', 'camps', 'all', 'right']",{'blogger'},0
Those hoity-toity publishers can kiss my World Atlas.,1.322314049586777,0.0565476907297501,121,92,19,10,those hoity toity publishers can kiss my world atlas,195,"['those', 'hoity', 'toity', 'publishers', 'can', 'kiss', 'my', 'world', 'atlas']",{'publisher'},1
yeah cool whatever man. look I don't really have time for this that cottagecore blogger I met on tinder is going to be here in 30 minutes and if she sees that I don't actually have a sourdough starter-,1.15,0.0522110017196086,60,54,4,2,yeah cool whatever man look i do not really have time for this that cottagecore blogger i met on tinder is going to be here in 30 minutes and if she sees that i do not actually have a sourdough starter,196,"['yeah', 'cool', 'whatever', 'man', 'look', 'i', 'do', 'not', 'really', 'have', 'time', 'for', 'this', 'that', 'cottagecore', 'blogger', 'i', 'met', 'on', 'tinder', 'is', 'going', 'to', 'be', 'here', 'in', '30', 'minutes', 'and', 'if', 'she', 'sees', 'that', 'i', 'do', 'not', 'actually', 'have', 'a', 'sourdough', 'starter']","{'blogger', 'starter'}",-1
"Excuse me, the secret service said female reporters are to report here for the daily briefing?""",1.1805555555555556,0.0497505077745136,72,60,11,1,excuse me the secret service said female reporters are to report here for the daily briefing,197,"['excuse', 'me', 'the', 'secret', 'service', 'said', 'female', 'reporters', 'are', 'to', 'report', 'here', 'for', 'the', 'daily', 'briefing']",{'reporter'},0
Andrew Bird should consider a new publicist.,1.1076923076923078,0.038748926306942,65,58,7,0,andrew bird should consider a new publicist,198,"['andrew', 'bird', 'should', 'consider', 'a', 'new', 'publicist']",{'publicist'},2
"Commentator, spectator, coach and sponsor. All is me!",1.353846153846154,0.0544518283020041,130,94,26,10,commentator spectator coach and sponsor all is me,199,"['commentator', 'spectator', 'coach', 'and', 'sponsor', 'all', 'is', 'me']","{'sponsor', 'commentator'}",-1
"Hernandez looks in, and... excuse me, could all the color commentators please go on mute?",1.1864406779661016,0.0615149493654456,59,50,7,2,hernandez looks in and excuse me could all the color commentators please go on mute,199,"['hernandez', 'looks', 'in', 'and', 'excuse', 'me', 'could', 'all', 'the', 'color', 'commentators', 'please', 'go', 'on', 'mute']",{'commentator'},-1
"Yeah, I've been trying out some work-from-home side hustles, but I don't know how I feel about this sports commentator one.""",1.127659574468085,0.0492029089619693,47,41,6,0,yeah i have been trying out some work from home side hustles but i do not know how i feel about this sports commentator one,199,"['yeah', 'i', 'have', 'been', 'trying', 'out', 'some', 'work', 'from', 'home', 'side', 'hustles', 'but', 'i', 'do', 'not', 'know', 'how', 'i', 'feel', 'about', 'this', 'sports', 'commentator', 'one']",{'commentator'},-1
"When you address the reporters, tell them everything is under control.",1.4623655913978495,0.0500614441234956,186,120,46,20,when you address the reporters tell them everything is under control,200,"['when', 'you', 'address', 'the', 'reporters', 'tell', 'them', 'everything', 'is', 'under', 'control']",{'reporter'},0
"As your publicist, I'm telling you this deal will immortalize you.",1.2413793103448276,0.0617860055555324,58,45,12,1,as your publicist i am telling you this deal will immortalize you,200,"['as', 'your', 'publicist', 'i', 'am', 'telling', 'you', 'this', 'deal', 'will', 'immortalize', 'you']",{'publicist'},-1
You're asking me which one of these clowns is the Times media columnist?,1.3304347826086955,0.0588754767201841,115,87,18,10,you are asking me which one of these clowns is the times media columnist,201,"['you', 'are', 'asking', 'me', 'which', 'one', 'of', 'these', 'clowns', 'is', 'the', 'times', 'media', 'columnist']","{'media', 'clown', 'columnist'}",0
Madison Avenue publicist.,1.2121212121212122,0.0591909379882662,66,54,10,2,madison avenue publicist,201,"['madison', 'avenue', 'publicist']",{'publicist'},2
"See, there’s your problem. There’s a journalist in the engine.",1.1666666666666667,0.0633890299066702,54,47,5,2,see there is your problem there is a journalist in the engine,201,"['see', 'there', 'is', 'your', 'problem', 'there', 'is', 'a', 'journalist', 'in', 'the', 'engine']",{'journalist'},0
Make it a stiff one. I know this looks like a funny situation but the editors are only going to pick a dumb play on words for a caption.,1.3392226148409894,0.0356512983458477,283,209,54,20,make it a stiff one i know this looks like a funny situation but the editors are only going to pick a dumb play on words for a caption,203,"['make', 'it', 'a', 'stiff', 'one', 'i', 'know', 'this', 'looks', 'like', 'a', 'funny', 'situation', 'but', 'the', 'editors', 'are', 'only', 'going', 'to', 'pick', 'a', 'dumb', 'play', 'on', 'words', 'for', 'a', 'caption']",{'editor'},-1
"Ok, so a mommy-blogger I follow swears it helps with intermittent fasting.",1.0769230769230769,0.0800640769025435,13,12,1,0,ok so a mommy blogger i follow swears it helps with intermittent fasting,204,"['ok', 'so', 'a', 'mommy', 'blogger', 'i', 'follow', 'swears', 'it', 'helps', 'with', 'intermittent', 'fasting']",{'blogger'},-1
Do you think we need to add a political commentator?,1.0,0.0953462589245592,11,11,0,0,do you think we need to add a political commentator,204,"['do', 'you', 'think', 'we', 'need', 'to', 'add', 'a', 'political', 'commentator']",{'commentator'},-1
"Hey, it's hard-hitting investigative journalist Andy Borowitz. That's muckraker is always sticking his head where it doesn't belong, but I guess this is the price you pay to know the truth!",1.1333333333333333,0.0512470743190538,45,39,6,0,hey it is hard hitting investigative journalist andy borowitz that is muckraker is always sticking his head where it does not belong but i guess this is the price you pay to know the truth,205,"['hey', 'it', 'is', 'hard', 'hitting', 'investigative', 'journalist', 'andy', 'borowitz', 'that', 'is', 'muckraker', 'is', 'always', 'sticking', 'his', 'head', 'where', 'it', 'does', 'not', 'belong', 'but', 'i', 'guess', 'this', 'is', 'the', 'price', 'you', 'pay', 'to', 'know', 'the', 'truth']",{'journalist'},0
...was your farrier a journalist?,1.137931034482759,0.0456735295539669,58,50,8,0,was your farrier a journalist,206,"['was', 'your', 'farrier', 'a', 'journalist']","{'farrier', 'journalist'}",0
"Yes, the previous owners were journalists working from home, and each one needed their own spin cycle ...",1.3615384615384616,0.0546074473307156,130,93,27,10,yes the previous owners were journalists working from home and each one needed their own spin cycle,207,"['yes', 'the', 'previous', 'owners', 'were', 'journalists', 'working', 'from', 'home', 'and', 'each', 'one', 'needed', 'their', 'own', 'spin', 'cycle']","{'journalist', 'owner'}",-1
And these are the units we’ve reserved for journalists and public relations representatives.,1.305263157894737,0.0653591751147031,95,75,11,9,and these are the units we have reserved for journalists and public relations representatives,207,"['and', 'these', 'are', 'the', 'units', 'we', 'have', 'reserved', 'for', 'journalists', 'and', 'public', 'relations', 'representatives']","{'representative', 'journalist'}",0
"As journalists, you'll love the spin cycle",1.2823529411764707,0.0594365813327723,85,65,16,4,as journalists you will love the spin cycle,207,"['as', 'journalists', 'you', 'will', 'love', 'the', 'spin', 'cycle']",{'journalist'},0
"There must have been a mix-up with your editors, Janice. I think they meant thesaurus, but they got a theSAURUS instead.",1.0666666666666669,0.0376050716545177,45,42,3,0,there must have been a mix up with your editors janice i think they meant thesaurus but they got a thesaurus instead,212,"['there', 'must', 'have', 'been', 'a', 'mix', 'up', 'with', 'your', 'editors', 'janice', 'i', 'think', 'they', 'meant', 'thesaurus', 'but', 'they', 'got', 'a', 'thesaurus', 'instead']",{'editor'},-1
Of course I won't tell any mandated reporters,1.1290322580645162,0.0429225254102654,62,54,8,0,of course i will not tell any mandated reporters,213,"['of', 'course', 'i', 'will', 'not', 'tell', 'any', 'mandated', 'reporters']",{'reporter'},0
